Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,180,61.4493953563,278.007932277,188.0086444108
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,14,4.1822761548,18.9213569843,14.6228945653
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,9,2.9891956013,13.5236495571,9.4004322205
hikeshi,ENSDARG00000104071,protein_coding,18,8.3236877515,37.6578354806,18.8008644411
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,12,2.5435989958,11.5076917072,12.5339096274
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,44,6.610758565,29.9082408994,45.9576686338
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,5,1.6257801763,7.3553170461,5.2224623447
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,42,9.0592978535,40.9858656789,43.8686836959
prozb,ENSDARG00000076900,protein_coding,5,1.9361661217,8.7595579569,5.2224623447
pcid2,ENSDARG00000013802,protein_coding,13,3.4821013119,15.7536421652,13.5784020963
cul4a,ENSDARG00000096578,protein_coding,58,15.8974937236,71.9230731702,60.580563199
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,5,2.4631795133,11.1438597458,5.2224623447
grtp1a,ENSDARG00000029936,protein_coding,2,0.6827710595,3.0889770253,2.0889849379
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,57,8.2662263962,37.3978701469,59.5360707301
cenpe,ENSDARG00000063385,protein_coding,50,3.4727079217,15.7111448063,52.2246234475
gas6,ENSDARG00000007804,protein_coding,18,4.0150666742,18.1648717222,18.8008644411
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,59,11.9917860396,54.2529608606,61.625055668
tpp2,ENSDARG00000078751,protein_coding,57,6.1004028863,27.5993015495,59.5360707301
ENSDARG00000078878,ENSDARG00000078878,protein_coding,9,5.2518506051,23.760300958,9.4004322205
zgc:92518,ENSDARG00000016343,protein_coding,12,4.3787141521,19.8100772255,12.5339096274
ercc5,ENSDARG00000023678,protein_coding,24,4.1350247295,18.7075831796,25.0678192548
blzf1,ENSDARG00000011299,protein_coding,9,1.7391147864,7.8680628665,9.4004322205
trmt10c,ENSDARG00000041575,protein_coding,9,2.9087172582,13.1595512998,9.4004322205
txnl4b,ENSDARG00000058962,protein_coding,5,1.8381477118,8.3161053353,5.2224623447
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,15,2.8297334883,12.8022147561,15.6673870342
mrpl39,ENSDARG00000041570,protein_coding,8,1.7770612319,8.039739297,8.3559397516
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,3,1.3861915187,6.2713755867,3.1334774068
atp5pf,ENSDARG00000014313,protein_coding,11,4.1960310931,18.9835867576,11.4894171584
appa,ENSDARG00000104279,protein_coding,502,48.5338672619,219.5757989912,524.3352194124
