Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,259,71.7381955778,324.6204550298,207.0902564393
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,1,0.2423763527,1.0967702948,0.7995762797
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,13,3.5031662908,15.8520774909,10.394491636
hikeshi,ENSDARG00000104071,protein_coding,8,3.001503387,13.5820170471,6.3966102375
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,22,3.7835167019,17.1206831102,17.5906781531
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,7,4.5327995519,20.5112414836,5.5970339578
gpa33a,ENSDARG00000100223,protein_coding,64,7.8016088036,35.3028366465,51.1728819001
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,29,4.8222759991,21.8211430676,23.187712111
f7,ENSDARG00000034862,protein_coding,2,0.5276274611,2.3875519187,1.5991525594
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,70,12.2503603584,55.4337549447,55.9703395782
prozb,ENSDARG00000076900,protein_coding,3,0.9425392466,4.2650573611,2.3987288391
pcid2,ENSDARG00000013802,protein_coding,2,0.4346439331,1.9667948183,1.5991525594
cul4a,ENSDARG00000096578,protein_coding,56,12.4535816207,56.3533456605,44.7762716626
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,11,3.0467959512,13.7869691325,8.7953390766
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,5,1.1942918882,5.4042560323,3.9978813984
tfdp1b,ENSDARG00000016304,protein_coding,31,3.9211264762,17.7433771601,24.7868646703
grk1a,ENSDARG00000058803,protein_coding,18,2.1179247272,9.5837605495,14.3923730344
cenpe,ENSDARG00000063385,protein_coding,62,3.493779713,15.8096025564,49.5737293407
gas6,ENSDARG00000007804,protein_coding,9,1.6288021793,7.3704461109,7.1961865172
pros1,ENSDARG00000068261,protein_coding,29,5.1680104994,23.385616357,23.187712111
rasa3,ENSDARG00000063371,protein_coding,52,8.5751313075,38.8030811836,41.5779665438
tpp2,ENSDARG00000078751,protein_coding,33,2.8655182445,12.9666745717,26.3860172297
ENSDARG00000078878,ENSDARG00000078878,protein_coding,5,2.3672571356,10.7120074925,3.9978813984
zgc:92518,ENSDARG00000016343,protein_coding,15,4.4408099119,20.0949817973,11.9936441953
ercc5,ENSDARG00000023678,protein_coding,55,7.6883852137,34.790491821,43.9766953829
blzf1,ENSDARG00000011299,protein_coding,13,2.0381430686,9.2227428503,10.394491636
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,30,4.5917803579,20.7781338405,23.9872883907
mrpl39,ENSDARG00000041570,protein_coding,4,0.720904892,3.2621460884,3.1983051188
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,12,4.4987183523,20.3570216228,9.5949153563
atp5pf,ENSDARG00000014313,protein_coding,18,5.5708837183,25.2086464259,14.3923730344
appa,ENSDARG00000104279,protein_coding,882,69.1855410894,313.0695112838,705.2262786853
cyyr1,ENSDARG00000103783,protein_coding,20,3.2598294982,14.7509611372,15.9915255938
adamts1,ENSDARG00000103519,protein_coding,18,3.1397305167,14.2075046743,14.3923730344
adamts5,ENSDARG00000100307,protein_coding,5,0.8479727053,3.8371370122,3.9978813984
gart,ENSDARG00000101089,protein_coding,9,1.3877710329,6.2797629707,7.1961865172
n6amt1,ENSDARG00000115421,protein_coding,7,2.8823755563,13.0429551108,5.5970339578
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,2,0.4299450798,1.9455321716,1.5991525594
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,2,1.0374761707,4.6946537185,1.5991525594
atp1a1a.4,ENSDARG00000001870,protein_coding,1480,157.9766891147,714.855793228,1183.3728939391
atp1a1a.1,ENSDARG00000002791,protein_coding,863,96.1160537353,434.9320030691,690.0343293712
atp1a1a.2,ENSDARG00000007739,protein_coding,44,6.3420470237,28.6982154218,35.1813563063
atp1a1a.3,ENSDARG00000039131,protein_coding,46,6.7196191529,30.4067562542,36.7805088657
atp1a1a.5,ENSDARG00000040252,protein_coding,13,1.6241119112,7.3492223132,10.394491636
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,24,3.6257476812,16.4067670312,19.1898307125
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,16,2.5234053591,11.4185893483,12.793220475
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,250,20.6275518039,93.3411441255,199.8940699221
rap2ab,ENSDARG00000040246,protein_coding,2,1.719780319,7.7821286864,1.5991525594
kpnb3,ENSDARG00000040245,protein_coding,215,24.1882115241,109.4533834877,171.908900133
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,206,17.9203867915,81.0910292309,164.7127136158
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,6,1.2783188532,5.784484046,4.7974576781
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,38,8.9733218527,40.6049218202,30.3838986282
gpc5a,ENSDARG00000103647,protein_coding,1,0.2918893202,1.3208200064,0.7995762797
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,66,8.0971147926,36.6400223373,52.7720344594
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,52,10.8038441462,48.8881658447,41.5779665438
ndfip2,ENSDARG00000033928,protein_coding,124,10.808701512,48.9101457718,99.1474586814
tuba8l2,ENSDARG00000031164,protein_coding,66,19.491198356,88.1990636709,52.7720344594
