Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,156,55.3891420344,252.0602256757,157.1808671738
cep97,ENSDARG00000102407,protein_coding,4,0.9213342961,4.1927302367,4.0302786455
nfkbiz,ENSDARG00000102097,protein_coding,4,1.2427952719,5.6556076733,4.0302786455
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,5,1.7271766589,7.8598895459,5.0378483069
hikeshi,ENSDARG00000104071,protein_coding,9,4.328532825,19.6979213008,9.0681269523
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,9,1.9841058571,9.0291012233,9.0681269523
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,43,6.7192686645,30.577479877,43.3254954389
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,6,2.029074536,9.2337408862,6.0454179682
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,48,10.7681579335,49.0028229206,48.3633437458
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,16,4.4573112758,20.2839553892,16.1211145819
cul4a,ENSDARG00000096578,protein_coding,50,14.2536340307,64.8642329258,50.3784830685
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,9,4.611301301,20.9847201797,9.0681269523
grtp1a,ENSDARG00000029936,protein_coding,8,2.8404688223,12.9261654193,8.060557291
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,12,1.8099584988,8.2366061455,12.0908359364
cenpe,ENSDARG00000063385,protein_coding,85,6.1400528599,27.9416335529,85.6434212165
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,18,4.1119445507,18.7122896897,18.1362539047
rasa3,ENSDARG00000063371,protein_coding,51,10.7809483768,49.0610285888,51.3860527299
tpp2,ENSDARG00000078751,protein_coding,64,7.1239123447,32.418898133,64.4844583277
ENSDARG00000078878,ENSDARG00000078878,protein_coding,2,1.2138213742,5.5237557087,2.0151393227
zgc:92518,ENSDARG00000016343,protein_coding,7,2.6565519902,12.0892122458,7.0529876296
ercc5,ENSDARG00000023678,protein_coding,13,2.3295130767,10.6009512019,13.0984055978
blzf1,ENSDARG00000011299,protein_coding,14,2.8136411355,12.8040802498,14.1059752592
trmt10c,ENSDARG00000041575,protein_coding,18,6.050432696,27.5337976863,18.1362539047
txnl4b,ENSDARG00000058962,protein_coding,15,5.7353059931,26.0997457235,15.1135449206
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,25,4.9051152389,22.3217838131,25.1892415343
mrpl39,ENSDARG00000041570,protein_coding,10,2.3102944585,10.5134927386,10.0756966137
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,24,9.521649379,43.3303171545,24.1816718729
appa,ENSDARG00000104279,protein_coding,527,52.9915627152,241.1495243706,530.9892115422
cyyr1,ENSDARG00000103783,protein_coding,8,1.6714917284,7.606483271,8.060557291
adamts1,ENSDARG00000103519,protein_coding,4,0.8943946968,4.0701357853,4.0302786455
adamts5,ENSDARG00000100307,protein_coding,10,2.1740084314,9.8932938066,10.0756966137
gart,ENSDARG00000101089,protein_coding,1,0.1976626729,0.8995065839,1.0075696614
n6amt1,ENSDARG00000115421,protein_coding,7,3.6948764523,16.8143314411,7.0529876296
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,879,120.2733817744,547.3299393953,885.6537323445
