Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,32,22.4645294575,108.5260765384,66.9273355281
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,2,1.2286180883,5.935450415,4.1829584705
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,5,4.7546167766,22.9695398334,10.4573961763
tmem39a,ENSDARG00000102746,protein_coding,1,0.3888056921,1.8783191686,2.0914792353
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,29,8.9598111702,43.2848217305,60.6528978223
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,1,0.4214545324,2.0360456215,2.0914792353
f7,ENSDARG00000034862,protein_coding,5,3.3432131232,16.1510528845,10.4573961763
f7i,ENSDARG00000075827,protein_coding,3,1.4709053603,7.105939522,6.2744377058
f10,ENSDARG00000088581,protein_coding,10,4.4355500843,21.4281295695,20.9147923525
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,4,2.203232255,10.6438086222,8.365916941
cul4a,ENSDARG00000096578,protein_coding,16,9.018262874,43.5672017418,33.463667764
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,17,17.221747601,83.1982126226,35.5551469993
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,8,2.5646954847,12.3900364349,16.731833882
grk1a,ENSDARG00000058803,protein_coding,28,8.3501198775,40.3394048672,58.5614185871
cenpe,ENSDARG00000063385,protein_coding,27,3.8562417895,18.6294928808,56.4699393518
gas6,ENSDARG00000007804,protein_coding,3,1.3760802139,6.6478395149,6.2744377058
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,11,4.5975534166,22.2107671976,23.0062715878
tpp2,ENSDARG00000078751,protein_coding,16,3.5213231673,17.0115019901,33.463667764
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
