Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,309,86.507713998,377.4902191606,246.0634252894
cep97,ENSDARG00000102407,protein_coding,5,0.9080788641,3.9625470792,3.9816088235
nfkbiz,ENSDARG00000102097,protein_coding,9,2.2048468428,9.621201156,7.1668958822
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,32,8.715916298,38.0332920783,25.4822964701
hikeshi,ENSDARG00000104071,protein_coding,17,6.4467888164,28.1315920942,13.5374699997
tmem39a,ENSDARG00000102746,protein_coding,3,0.4651605522,2.0298023225,2.3889652941
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,68,8.3783554273,36.5602913347,54.149879999
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,10,1.6807369081,7.3341637925,7.9632176469
f7,ENSDARG00000034862,protein_coding,1,0.266650908,1.1635738024,0.7963217647
f7i,ENSDARG00000075827,protein_coding,7,1.3687071132,5.9725719737,5.5742523528
f10,ENSDARG00000088581,protein_coding,72,12.7358809932,55.5750497283,57.3351670577
prozb,ENSDARG00000076900,protein_coding,1,0.3175585863,1.3857175829,0.7963217647
pcid2,ENSDARG00000013802,protein_coding,5,1.0982957482,4.7925888171,3.9816088235
cul4a,ENSDARG00000096578,protein_coding,55,12.3627362973,53.9467732829,43.797697058
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,20,8.0799244994,35.2580403427,15.9264352938
grtp1a,ENSDARG00000029936,protein_coding,29,8.1188469448,35.4278846461,23.093331176
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,12,3.8874801285,16.963640095,9.5558611763
tmco3,ENSDARG00000075108,protein_coding,4,0.9657086939,4.214024041,3.1852870588
tfdp1b,ENSDARG00000016304,protein_coding,13,1.6620274063,7.252521895,10.352182941
grk1a,ENSDARG00000058803,protein_coding,22,2.6164134215,11.4171376198,17.5190788232
cenpe,ENSDARG00000063385,protein_coding,80,4.5565851233,19.8833865482,63.7057411752
gas6,ENSDARG00000007804,protein_coding,27,4.9389572623,21.5519284142,21.5006876466
pros1,ENSDARG00000068261,protein_coding,11,1.9813616202,8.6459877121,8.7595394116
rasa3,ENSDARG00000063371,protein_coding,92,15.3345464135,66.914741112,73.2616023515
tpp2,ENSDARG00000078751,protein_coding,78,6.8458836288,29.8731060152,62.1130976459
ENSDARG00000078878,ENSDARG00000078878,protein_coding,14,6.6996040641,29.2347917841,11.1485047057
zgc:92518,ENSDARG00000016343,protein_coding,12,3.5908547837,15.669268053,9.5558611763
ercc5,ENSDARG00000023678,protein_coding,36,5.0865183756,22.1958348871,28.6675835289
blzf1,ENSDARG00000011299,protein_coding,38,6.0217203415,26.2767379505,30.2602270582
trmt10c,ENSDARG00000041575,protein_coding,5,1.3251964083,5.7827060672,3.9816088235
txnl4b,ENSDARG00000058962,protein_coding,1,0.3014821829,1.3155656303,0.7963217647
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,49,7.5805654709,33.0790075094,39.0197664698
mrpl39,ENSDARG00000041570,protein_coding,11,2.0038090705,8.7439407451,8.7595394116
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,19,5.9436176133,25.9359242287,15.1301135291
appa,ENSDARG00000104279,protein_coding,890,70.563877125,307.9167418685,708.7263705746
cyyr1,ENSDARG00000103783,protein_coding,19,3.1301428824,13.6588781287,15.1301135291
adamts1,ENSDARG00000103519,protein_coding,19,3.3498020321,14.6173958921,15.1301135291
adamts5,ENSDARG00000100307,protein_coding,17,2.9141134948,12.7161994114,13.5374699997
gart,ENSDARG00000101089,protein_coding,8,1.2468406917,5.4407883902,6.3705741175
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,1371,147.9157495812,645.4539849243,1091.7571393908
atp1a1a.1,ENSDARG00000002791,protein_coding,866,97.487447516,425.402039049,689.614648222
atp1a1a.2,ENSDARG00000007739,protein_coding,43,6.2645648392,27.3364286813,34.2418358817
atp1a1a.3,ENSDARG00000039131,protein_coding,45,6.6442354355,28.9931819347,35.8344794111
atp1a1a.5,ENSDARG00000040252,protein_coding,20,2.5255051969,11.0204450705,15.9264352938
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,44,6.7186912552,29.3180817892,35.0381576464
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,4,0.6376358131,2.7824256556,3.1852870588
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,4,1.4957255585,6.5268372355,3.1852870588
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,189,15.7621390222,68.7806097162,150.5048135265
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,238,27.0637471105,118.0969806726,189.5245799964
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,246,21.6302200481,94.3869179877,195.8951541139
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,11,2.3687885798,10.3365870951,8.7595394116
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,29,6.9217087016,30.203980824,23.093331176
gpc5a,ENSDARG00000103647,protein_coding,0,0,0,0
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,21,2.6040620424,11.3632404056,16.7227570585
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,30,6.3000194943,27.4911407287,23.8896529407
ndfip2,ENSDARG00000033928,protein_coding,215,18.9424421758,82.6583701952,171.2091794085
tuba8l2,ENSDARG00000031164,protein_coding,86,25.6707601269,112.0184596086,68.4836717634
stk16,ENSDARG00000037777,protein_coding,4,0.9945803971,4.3400103267,3.1852870588
atic,ENSDARG00000016706,protein_coding,23,3.3763068564,14.7330539241,18.3154005879
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,924,48.6743757975,212.398408629,735.8013105741
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,112,9.9366575636,43.3601914562,89.1880376453
pard3ba_1,ENSDARG00000092671,protein_coding,28,3.7528207261,16.376032297,22.2970094113
pard3ba_2,ENSDARG00000113935,protein_coding,5,4.4499215186,19.4179428825,3.9816088235
abcb6a,ENSDARG00000063297,protein_coding,38,6.211493297,27.1048425352,30.2602270582
cnppd1,ENSDARG00000027078,protein_coding,71,6.7074766893,29.269145241,56.538845293
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,58,10.1773541549,44.4105094546,46.1866623521
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,23,5.1626544114,22.5280666331,18.3154005879
gtf3c3,ENSDARG00000043247,protein_coding,12,1.974235304,8.6148908941,9.5558611763
LO018629.1,ENSDARG00000113848,protein_coding,7,1.5453548963,6.7434027731,5.5742523528
hecw2b,ENSDARG00000063253,protein_coding,2,0.7146244335,3.1183777903,1.5926435294
klf7a,ENSDARG00000073857,protein_coding,22,3.5851935262,15.6445642521,17.5190788232
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,1,0.5077594659,2.2156894826,0.7963217647
ube2f,ENSDARG00000025754,protein_coding,13,2.6515134901,11.5703023721,10.352182941
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,19,1.9867891523,8.6696716152,15.1301135291
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,35,3.1812704431,13.8819814012,27.8712617642
lancl1,ENSDARG00000013741,protein_coding,28,4.3345320261,18.9144224123,22.2970094113
mylz3,ENSDARG00000017441,protein_coding,3607,1215.0237247682,5301.9499759143,2872.3326052389
pcnp,ENSDARG00000037713,protein_coding,1,0.3526107402,1.5386732518,0.7963217647
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,4,0.9462903239,4.1292888837,3.1852870588
arglu1b,ENSDARG00000018319,protein_coding,55,11.5853415257,50.5544871027,43.797697058
en1b,ENSDARG00000098730,protein_coding,31,9.4882717456,41.4035883643,24.6859747054
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,9,1.0767220817,4.6984486796,7.1668958822
mmd2b,ENSDARG00000089090,protein_coding,9,6.1318410078,26.7572670567,7.1668958822
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,3,0.2553581221,1.1142959282,2.3889652941
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,4,0.3526107402,1.5386732518,3.1852870588
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,106,7.9212049911,34.5654424317,84.4101070572
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,32,2.4685571348,10.7719431106,25.4822964701
grapb,ENSDARG00000022668,protein_coding,14,2.106425732,9.1917249278,11.1485047057
cacna1hb,ENSDARG00000099708,protein_coding,23,1.7981433274,7.8464854448,18.3154005879
syngr3b,ENSDARG00000025034,protein_coding,41,5.1678158341,22.550589325,32.6491923523
myo15ab,ENSDARG00000078474,protein_coding,10,0.6577195154,2.8700640966,7.9632176469
AL928835.1,ENSDARG00000096583,antisense,0,0,0,0
alkbh5,ENSDARG00000063003,protein_coding,30,9.30022158,40.5830014484,23.8896529407
mief2,ENSDARG00000002377,protein_coding,5,0.7983639401,3.4837884946,3.9816088235
smcr8b,ENSDARG00000015803,protein_coding,4,0.5268940389,2.2991862463,3.1852870588
zgc:112980,ENSDARG00000037739,protein_coding,7,0.9140770028,3.9887209148,5.5742523528
ptcd1,ENSDARG00000076176,protein_coding,28,5.762116806,25.1439164833,22.2970094113
AL928650.2,ENSDARG00000096526,lincRNA,0,0,0,0
AL928650.4,ENSDARG00000113858,protein_coding,21,1.4744980124,6.4342074494,16.7227570585
AL928650.3,ENSDARG00000096599,lincRNA,0,0,0,0
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,1,0.1909625862,0.8332957278,0.7963217647
ENSDARG00000079873,ENSDARG00000079873,protein_coding,7,1.8853157165,8.22687608,5.5742523528
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,8,1.46952473,6.4125057379,6.3705741175
actb1,ENSDARG00000037746,protein_coding,1022,170.5825832021,744.3643317109,813.8408435138
fscn1b,ENSDARG00000037747,protein_coding,81,10.3337981756,45.093177912,64.5020629399
abcg2b,ENSDARG00000079361,protein_coding,13,2.1490162454,9.3775754318,10.352182941
ENSDARG00000012458,ENSDARG00000012458,protein_coding,50,11.2388511793,49.0425211663,39.8160882345
grin2ab,ENSDARG00000070543,protein_coding,64,3.9177380111,17.0956751956,50.9645929402
CT573178.1,ENSDARG00000094298,antisense,8,4.4612392381,19.467329558,6.3705741175
socs1b,ENSDARG00000089873,protein_coding,0,0,0,0
CU467110.1,ENSDARG00000093438,lincRNA,5,2.4787846486,10.8165724998,3.9816088235
si:ch73-191k20.3,ENSDARG00000094206,protein_coding,0,0,0,0
tlr2,ENSDARG00000037758,protein_coding,0,0,0,0
prkcba,ENSDARG00000008723,protein_coding,67,10.6874636261,46.6364535604,53.3535582343
BX004779.3,ENSDARG00000110570,protein_coding,0,0,0,0
cacng3a,ENSDARG00000058460,protein_coding,0,0,0,0
si:ch211-14k19.8,ENSDARG00000088975,protein_coding,15,1.8966113733,8.2761664815,11.9448264704
vap_1,ENSDARG00000100949,protein_coding,0,0,0,0
vap_2,ENSDARG00000093053,protein_coding,0,0,0,0
ndufab1a,ENSDARG00000058463,protein_coding,79,41.5112722404,181.1410628194,62.9094194106
palb2,ENSDARG00000076716,protein_coding,6,1.4377689795,6.2739344514,4.7779305881
rasd3,ENSDARG00000058464,protein_coding,0,0,0,0
plk1,ENSDARG00000058471,protein_coding,53,9.7653510728,42.6126682385,42.2050535286
BX004779.2,ENSDARG00000096584,antisense,0,0,0,0
ern2,ENSDARG00000058475,protein_coding,30,4.8872491653,21.326291879,23.8896529407
BX004779.1,ENSDARG00000080404,snRNA,0,0,0,
chtf18,ENSDARG00000058480,protein_coding,22,2.6650358708,11.629309439,17.5190788232
gng13a,ENSDARG00000024740,protein_coding,0,0,0,0
si:dkeyp-57d7.4,ENSDARG00000101597,protein_coding,12,3.3870438335,14.7799064374,9.5558611763
zgc:136472,ENSDARG00000058445,protein_coding,0,0,0,0
ubn1,ENSDARG00000063169,protein_coding,0,0,0,0
BX323038.1,ENSDARG00000092791,antisense,0,0,0,0
uncx4.1,ENSDARG00000037760,protein_coding,6,1.5216766329,6.640078891,4.7779305881
AL954703.1,ENSDARG00000117314,lincRNA,0,0,0,0
micall2b,ENSDARG00000017834,protein_coding,1,0.1200526363,0.5238688423,0.7963217647
si:ch73-12o23.1,ENSDARG00000074282,protein_coding,25,2.5014078646,10.9152925143,19.9080441173
elfn1b,ENSDARG00000074372,protein_coding,18,2.0277176243,8.8482695358,14.3337917644
ugt5b5,ENSDARG00000104203,protein_coding,0,0,0,0
ugt5b2_1,ENSDARG00000101495,protein_coding,7,1.1221669818,4.8967547555,5.5742523528
ugt5b4,ENSDARG00000091916,protein_coding,16,2.7882745238,12.1670809737,12.741148235
ugt5b2_2,ENSDARG00000099276,protein_coding,10,2.3507382681,10.2578216786,7.9632176469
