Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,329,76.3802428763,335.917475217,218.6761777025
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,5,1.0157684109,4.4673117964,3.3233461657
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,15,3.3879977433,14.9002884139,9.9700384971
hikeshi,ENSDARG00000104071,protein_coding,6,1.8868377369,8.298242384,3.9880153988
tmem39a,ENSDARG00000102746,protein_coding,6,0.7714746388,3.3929168475,3.9880153988
ildr1a,ENSDARG00000103929,protein_coding,13,1.8739188479,8.2414255893,8.6407000308
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,71,7.2543248062,31.9042514339,47.1915155528
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,8,1.1150093386,4.9037697154,5.3173538651
f7,ENSDARG00000034862,protein_coding,19,4.2013169731,18.4772362204,12.6287154296
f7i,ENSDARG00000075827,protein_coding,4,0.6485765711,2.8524157039,2.6586769326
f10,ENSDARG00000088581,protein_coding,98,14.3751158132,63.2212261716,65.1375848475
prozb,ENSDARG00000076900,protein_coding,16,4.2133993441,18.5303740398,10.6347077302
pcid2,ENSDARG00000013802,protein_coding,1,0.1821537342,0.8011053668,0.6646692331
cul4a,ENSDARG00000096578,protein_coding,67,12.488650147,54.9246201409,44.5328386203
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,13,4.3552134028,19.1540670103,8.6407000308
grtp1a,ENSDARG00000029936,protein_coding,13,3.0180643082,13.273334887,8.6407000308
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,8,2.1491449307,9.4518596933,5.3173538651
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,29,3.0745503331,13.5217583294,19.275407761
grk1a,ENSDARG00000058803,protein_coding,33,3.2545159782,14.3132405617,21.9340846936
cenpe,ENSDARG00000063385,protein_coding,60,2.8339326973,12.463530892,39.8801539883
gas6,ENSDARG00000007804,protein_coding,12,1.8202939715,8.0055853716,7.9760307977
pros1,ENSDARG00000068261,protein_coding,16,2.3899005242,10.5106938635,10.6347077302
rasa3,ENSDARG00000063371,protein_coding,82,11.3340660743,49.8468022126,54.5028771173
tpp2,ENSDARG00000078751,protein_coding,90,6.5503755496,28.808308713,59.8202309824
ENSDARG00000078878,ENSDARG00000078878,protein_coding,2,0.7936698417,3.4905305266,1.3293384663
zgc:92518,ENSDARG00000016343,protein_coding,16,3.9703186127,17.4613139991,10.6347077302
ercc5,ENSDARG00000023678,protein_coding,27,3.1635205642,13.913046106,17.9460692947
blzf1,ENSDARG00000011299,protein_coding,44,5.7820047339,25.4290423646,29.2454462581
trmt10c,ENSDARG00000041575,protein_coding,18,3.9561389034,17.3989521634,11.9640461965
txnl4b,ENSDARG00000058962,protein_coding,2,0.5000120003,2.1990342318,1.3293384663
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,14,1.7960661973,7.8990325195,9.3053692639
mrpl39,ENSDARG00000041570,protein_coding,23,3.4744036274,15.2802982871,15.2873923622
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,5,1.571129616,6.9097697777,3.3233461657
atp5pf,ENSDARG00000014313,protein_coding,66,17.1210334729,75.2976701925,43.8681693871
appa,ENSDARG00000104279,protein_coding,1135,74.6237502073,328.1924856077,754.3995796119
cyyr1,ENSDARG00000103783,protein_coding,36,4.9181508225,21.6298449025,23.928092393
adamts1,ENSDARG00000103519,protein_coding,10,1.4620233927,6.4299246543,6.6466923314
adamts5,ENSDARG00000100307,protein_coding,22,3.1272960928,13.7537322242,14.622723129
gart,ENSDARG00000101089,protein_coding,11,1.4216819394,6.2525044392,7.3113615645
n6amt1,ENSDARG00000115421,protein_coding,20,6.9026678211,30.3576770562,13.2933846628
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,6,1.0811070276,4.7546686092,3.9880153988
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,1,0.4347930437,1.9122036798,0.6646692331
atp1a1a.4,ENSDARG00000001870,protein_coding,1689,151.1107615274,664.5795244805,1122.6263347705
atp1a1a.1,ENSDARG00000002791,protein_coding,1029,96.0583147344,422.4609053871,683.9446408992
atp1a1a.2,ENSDARG00000007739,protein_coding,67,8.0944256163,35.598983637,44.5328386203
atp1a1a.3,ENSDARG00000039131,protein_coding,74,9.0605174218,39.8478195654,49.1855232522
atp1a1a.5,ENSDARG00000040252,protein_coding,22,2.3037202108,10.1316760416,14.622723129
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,22,2.7857585328,12.2516627031,14.622723129
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
