Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,270,90.0257571794,378.2322118918,266.2517341904
cep97,ENSDARG00000102407,protein_coding,16,3.4608295319,14.5402521439,15.7778805446
nfkbiz,ENSDARG00000102097,protein_coding,14,4.0847982896,17.1617805904,13.8056454765
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,8,2.5951336072,10.9031365596,7.8889402723
hikeshi,ENSDARG00000104071,protein_coding,20,9.0329827405,37.9509725768,19.7223506808
tmem39a,ENSDARG00000102746,protein_coding,1,0.184666571,0.7758540199,0.986117534
ildr1a,ENSDARG00000103929,protein_coding,3,0.6210785971,2.6093857901,2.9583526021
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,55,8.0708489467,33.9086850763,54.2364643721
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,10,2.0017341543,8.4100413097,9.8611753404
f7,ENSDARG00000034862,protein_coding,4,1.2703100106,5.3370521965,3.9444701362
f7i,ENSDARG00000075827,protein_coding,6,1.3972380275,5.8703247407,5.9167052042
f10,ENSDARG00000088581,protein_coding,79,16.642947738,69.9233100899,77.903285189
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,53,14.1884334677,59.6109684818,52.264229304
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,3,1.4434615636,6.0645272761,2.9583526021
grtp1a,ENSDARG00000029936,protein_coding,25,8.3357182573,35.0215011011,24.652938351
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,10,3.858278726,16.2100863391,9.8611753404
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,4,0.609061969,2.5588993966,3.9444701362
grk1a,ENSDARG00000058803,protein_coding,8,1.1331315627,4.7607137197,7.8889402723
cenpe,ENSDARG00000063385,protein_coding,74,5.019816976,21.0901472825,72.9726975188
gas6,ENSDARG00000007804,protein_coding,3,0.6535810038,2.7459406779,2.9583526021
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,14,2.779187226,11.676415336,13.8056454765
tpp2,ENSDARG00000078751,protein_coding,57,5.9582185282,25.0327266713,56.2086994402
ENSDARG00000078878,ENSDARG00000078878,protein_coding,1,0.5699381967,2.3945256507,0.986117534
zgc:92518,ENSDARG00000016343,protein_coding,9,3.2074933751,13.475891255,8.8750578063
ercc5,ENSDARG00000023678,protein_coding,18,3.0289861281,12.7259148817,17.7501156127
blzf1,ENSDARG00000011299,protein_coding,17,3.2084300063,13.4798263962,16.7639980787
trmt10c,ENSDARG00000041575,protein_coding,30,9.4697423455,39.7859646575,29.5835260212
txnl4b,ENSDARG00000058962,protein_coding,2,0.7181221279,3.0171023199,1.9722350681
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,14,2.5795278487,10.8375708731,13.8056454765
mrpl39,ENSDARG00000041570,protein_coding,1,0.2169553256,0.9115112749,0.986117534
CU571081.1,ENSDARG00000113329,protein_coding,2,1.0351309951,4.3489763169,1.9722350681
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,3,1.3538830376,5.6881740516,2.9583526021
atp5pf,ENSDARG00000014313,protein_coding,17,6.3336322562,26.60998155,16.7639980787
appa,ENSDARG00000104279,protein_coding,665,62.7943741004,263.8228853,655.7681601356
cyyr1,ENSDARG00000103783,protein_coding,13,2.5507070116,10.7164836498,12.8195279425
adamts1,ENSDARG00000103519,protein_coding,21,4.4095218378,18.5260668763,20.7084682148
adamts5,ENSDARG00000100307,protein_coding,20,4.0831393198,17.1548106317,19.7223506808
gart,ENSDARG00000101089,protein_coding,7,1.2993485997,5.4590542783,6.9028227383
n6amt1,ENSDARG00000115421,protein_coding,2,0.9913679073,4.1651110542,1.9722350681
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,3,0.7763482463,3.2617322377,2.9583526021
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,17,10.615718412,44.6006429892,16.7639980787
atp1a1a.4,ENSDARG00000001870,protein_coding,726,93.2868109746,391.9331307032,715.9213297119
atp1a1a.1,ENSDARG00000002791,protein_coding,604,80.9793727391,340.224933712,595.6149905592
atp1a1a.2,ENSDARG00000007739,protein_coding,67,11.6252932811,48.8422483674,66.0698747806
atp1a1a.3,ENSDARG00000039131,protein_coding,77,13.5403498858,56.8881245495,75.931050121
atp1a1a.5,ENSDARG00000040252,protein_coding,16,2.4062730986,10.1096622236,15.7778805446
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,39,7.0925642259,29.7985414307,38.4585838275
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,12,2.2782460104,9.5717720656,11.8334104085
