Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,144,51.0221252791,237.7335319601,157.2459807402
cep97,ENSDARG00000102407,protein_coding,9,2.0686916852,9.6389042632,9.8278737963
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,3,1.439844108,6.7088390259,3.2759579321
tmem39a,ENSDARG00000102746,protein_coding,18,3.5322694413,16.4583283336,19.6557475925
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,46,7.1731084244,33.4225278063,50.2313549587
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,16,3.9594253865,18.4486274633,17.4717756378
f10,ENSDARG00000088581,protein_coding,54,12.088988154,56.3276781583,58.9672427776
prozb,ENSDARG00000076900,protein_coding,13,5.2247667696,24.3443849315,14.1958177057
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,29,8.2499175916,38.4398344188,31.6675933435
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,5,1.7716015722,8.2546365264,5.4599298868
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,17,6.9700445468,32.47636783,18.5637616152
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,5,0.8090298195,3.7696100543,5.4599298868
grk1a,ENSDARG00000058803,protein_coding,23,3.4618737034,16.1303249953,25.1156774793
cenpe,ENSDARG00000063385,protein_coding,87,6.2714570144,29.2213548221,95.0027800305
gas6,ENSDARG00000007804,protein_coding,14,3.2411507868,15.1018841327,15.2878036831
pros1,ENSDARG00000068261,protein_coding,1,0.2279663562,1.062191093,1.0919859774
rasa3,ENSDARG00000063371,protein_coding,34,7.1723540637,33.4190129225,37.1275232303
tpp2,ENSDARG00000078751,protein_coding,40,4.4431870581,20.7026764701,43.6794390945
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,1,0.3787183014,1.7646077835,1.0919859774
ercc5,ENSDARG00000023678,protein_coding,53,9.4774975964,44.1596457501,57.8752568002
blzf1,ENSDARG00000011299,protein_coding,21,4.211685919,19.6240153373,22.9317055246
trmt10c,ENSDARG00000041575,protein_coding,10,3.3543620977,15.6293832252,10.9198597736
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,32,6.2654922568,29.1935625092,34.9435512756
