Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,200,71.5650254338,313.1638454458,220.3026396592
cep97,ENSDARG00000102407,protein_coding,3,0.6963848202,3.0473341813,3.3045395949
nfkbiz,ENSDARG00000102097,protein_coding,4,1.2524788098,5.4807649132,4.4060527932
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,2,0.6962537483,3.0467606194,2.2030263966
hikeshi,ENSDARG00000104071,protein_coding,18,8.7245192563,38.1779225733,19.8272375693
tmem39a,ENSDARG00000102746,protein_coding,1,0.1981783009,0.8672152133,1.1015131983
ildr1a,ENSDARG00000103929,protein_coding,17,3.776957045,16.5277156702,18.725724371
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,55,8.6613788445,37.9016242831,60.5832259063
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,21,4.511214835,19.7407794769,23.1317771642
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,125,28.2605745376,123.6664158652,137.689149787
prozb,ENSDARG00000076900,protein_coding,3,1.2176419239,5.3283209911,3.3045395949
pcid2,ENSDARG00000013802,protein_coding,25,7.0188148237,30.713872137,27.5378299574
cul4a,ENSDARG00000096578,protein_coding,33,9.4806984649,41.4869130666,36.3499355438
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,3,1.5490771209,6.7786596194,3.3045395949
grtp1a,ENSDARG00000029936,protein_coding,7,2.5047758902,10.9607345906,7.7105923881
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,6,2.4843493383,10.8713493426,6.6090791898
tmco3,ENSDARG00000075108,protein_coding,1,0.308574922,1.3503035678,1.1015131983
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,21,3.1921071441,13.9684509612,23.1317771642
cenpe,ENSDARG00000063385,protein_coding,47,3.421541696,14.9724414736,51.7711203199
gas6,ENSDARG00000007804,protein_coding,1,0.2338007941,1.0230969012,1.1015131983
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,20,4.2607649904,18.6448274258,22.0302639659
tpp2,ENSDARG00000078751,protein_coding,24,2.692282507,11.7812512162,26.4363167591
ENSDARG00000078878,ENSDARG00000078878,protein_coding,13,7.9513145074,34.7944294352,14.3196715778
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,10,1.8058954133,7.9024795797,11.015131983
blzf1,ENSDARG00000011299,protein_coding,14,2.8355642962,12.4082429038,15.4211847761
trmt10c,ENSDARG00000041575,protein_coding,3,1.0162626826,4.4470986734,3.3045395949
txnl4b,ENSDARG00000058962,protein_coding,2,0.7706658676,3.3723831606,2.2030263966
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,28,5.5365347771,24.2275121227,30.8423695523
mrpl39,ENSDARG00000041570,protein_coding,19,4.423761778,19.3580906502,20.9287507676
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,3,1.4529442909,6.3579886768,3.3045395949
atp5pf,ENSDARG00000014313,protein_coding,26,10.3954928968,45.4899933472,28.6393431557
appa,ENSDARG00000104279,protein_coding,477,48.3376224674,211.5222574132,525.4217955872
cyyr1,ENSDARG00000103783,protein_coding,13,2.7373377812,11.9784101334,14.3196715778
adamts1,ENSDARG00000103519,protein_coding,7,1.5773862788,6.9025386329,7.7105923881
adamts5,ENSDARG00000100307,protein_coding,1,0.219094774,0.9587443243,1.1015131983
gart,ENSDARG00000101089,protein_coding,10,1.9920280908,8.716983937,11.015131983
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,2,1.1632692342,5.0903896764,2.2030263966
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,786,108.3861994123,474.2908815506,865.7893738607
atp1a1a.1,ENSDARG00000002791,protein_coding,542,77.9838320207,341.252120993,597.0201534765
atp1a1a.2,ENSDARG00000007739,protein_coding,22,4.0965627516,17.926289226,24.2332903625
atp1a1a.3,ENSDARG00000039131,protein_coding,37,6.982463937,30.5548030472,40.755988337
atp1a1a.5,ENSDARG00000040252,protein_coding,9,1.452563939,6.3563242818,9.9136187847
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,32,6.2453454294,27.3292209283,35.2484223455
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,6,1.2224706427,5.3494511471,6.6090791898
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,199,21.2119650983,92.8221644493,219.2011264609
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,161,23.3997557171,102.3957923364,177.3436249257
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
