Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,96,51.1806805351,238.5466980828,153.342932789
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,2,0.9330488463,4.348823015,3.1946444331
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,6,3.1120945992,14.5050804911,9.5839332993
hikeshi,ENSDARG00000104071,protein_coding,8,5.7772741458,26.9271462786,12.7785777324
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,24,7.9445326632,37.0284649366,38.3357331973
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,39,9.1506710034,42.6501236459,62.2955664455
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,1,0.5077869481,2.3667309333,1.5973222166
f7i,ENSDARG00000075827,protein_coding,8,2.9787972086,13.8837981623,12.7785777324
f10,ENSDARG00000088581,protein_coding,22,7.4106728867,34.5402118381,35.1410887642
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,3,1.2841378227,5.9852044617,4.7919666497
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,1,0.7693355018,3.5857757607,1.5973222166
grtp1a,ENSDARG00000029936,protein_coding,5,2.6656604445,12.4243071918,7.9866110828
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,12,7.4029812426,34.5043620548,19.1678665986
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,10,2.2647598353,10.5557600057,15.9732221655
cenpe,ENSDARG00000063385,protein_coding,60,6.5078752333,30.3323858186,95.8393329931
gas6,ENSDARG00000007804,protein_coding,3,1.0450359376,4.8707807262,4.7919666497
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,23,7.3004462859,34.0264595511,36.7384109807
tpp2,ENSDARG00000078751,protein_coding,26,4.3455697451,20.2541526048,41.5303776304
ENSDARG00000078878,ENSDARG00000078878,protein_coding,2,1.8225924389,8.4948735284,3.1946444331
zgc:92518,ENSDARG00000016343,protein_coding,8,4.5587423781,21.2477233662,12.7785777324
ercc5,ENSDARG00000023678,protein_coding,14,3.7669045837,17.5570672572,22.3625110317
blzf1,ENSDARG00000011299,protein_coding,6,1.8106174557,8.4390596418,9.5839332993
trmt10c,ENSDARG00000041575,protein_coding,1,0.5047179061,2.3524265155,1.5973222166
txnl4b,ENSDARG00000058962,protein_coding,6,3.4446997095,16.0553109686,9.5839332993
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,21,6.1867602222,28.8357092445,33.5437665476
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,4,2.3828445893,11.1061381538,6.3892888662
appa,ENSDARG00000104279,protein_coding,391,59.0347397061,275.153477481,624.552986672
cyyr1,ENSDARG00000103783,protein_coding,6,1.882349568,8.7733939719,9.5839332993
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,1,0.7925682392,3.6940606198,1.5973222166
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,6,5.9907821034,27.9222799454,9.5839332993
atp1a1a.4,ENSDARG00000001870,protein_coding,369,75.8126708589,353.3532988844,589.4118979078
atp1a1a.1,ENSDARG00000002791,protein_coding,496,106.3288093901,495.5851724891,792.27181941
atp1a1a.2,ENSDARG00000007739,protein_coding,19,5.2712610071,24.5686828474,30.3491221145
atp1a1a.3,ENSDARG00000039131,protein_coding,24,6.748110848,31.4520937249,38.3357331973
atp1a1a.5,ENSDARG00000040252,protein_coding,7,1.6832738545,7.8455271749,11.1812555159
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,14,4.0709757039,18.9743044052,22.3625110317
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,8,2.4285170897,11.3190119188,12.7785777324
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,102,16.1991410956,75.5021539326,162.9268660883
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,68,14.7251032684,68.6318494965,108.6179107256
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,54,9.0418658068,42.1429963449,86.2553996938
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,5,2.0504164937,9.5567327194,7.9866110828
ggact.1,ENSDARG00000070581,protein_coding,3,1.5395305964,7.1755579748,4.7919666497
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,3,1.3635624778,6.3553927634,4.7919666497
gpc5a,ENSDARG00000103647,protein_coding,5,2.8091333003,13.0930160804,7.9866110828
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,17,4.0143886931,18.7105594836,27.1544776814
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,21,8.3980489216,39.1422470284,33.5437665476
ndfip2,ENSDARG00000033928,protein_coding,65,10.9055942095,50.8295994136,103.8259440759
tuba8l2,ENSDARG00000031164,protein_coding,38,21.600427221,100.67686746,60.698244229
stk16,ENSDARG00000037777,protein_coding,1,0.4734982418,2.2069155971,1.5973222166
atic,ENSDARG00000016706,protein_coding,27,7.547729126,35.1790136866,43.1276998469
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,339,34.0068640094,158.5017048775,541.4922314113
cpo,ENSDARG00000077688,protein_coding,2,1.1432315982,5.3284583177,3.1946444331
nrp2a,ENSDARG00000096546,protein_coding,21,3.5479710084,16.5366454707,33.5437665476
pard3ba_1,ENSDARG00000092671,protein_coding,27,6.8913136727,32.1195440328,43.1276998469
pard3ba_2,ENSDARG00000113935,protein_coding,1,1.6948092051,7.8992919895,1.5973222166
abcb6a,ENSDARG00000063297,protein_coding,2,0.6225595318,2.9016714729,3.1946444331
cnppd1,ENSDARG00000027078,protein_coding,25,4.4975841617,20.9626726317,39.9330554138
prkag3a,ENSDARG00000017537,protein_coding,4,2.0390379338,9.5036986866,6.3892888662
retreg2,ENSDARG00000063270,protein_coding,15,5.0122949574,23.3616747452,23.9598332483
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,8,3.4195871166,15.9382643399,12.7785777324
gtf3c3,ENSDARG00000043247,protein_coding,0,0,0,0
LO018629.1,ENSDARG00000113848,protein_coding,4,1.6816230466,7.8378329671,6.3892888662
hecw2b,ENSDARG00000063253,protein_coding,17,11.5673866787,53.91413066,27.1544776814
klf7a,ENSDARG00000073857,protein_coding,2,0.6206666143,2.8928488232,3.1946444331
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,0,0,0,0
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,1,0.1991299781,0.9281197178,1.5973222166
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,5,0.8654480772,4.0337443549,7.9866110828
lancl1,ENSDARG00000013741,protein_coding,6,1.7687803386,8.2440621148,9.5839332993
mylz3,ENSDARG00000017441,protein_coding,2277,1460.6296533371,6807.8106285924,3637.1026870898
pcnp,ENSDARG00000037713,protein_coding,6,4.0288885491,18.7781414838,9.5839332993
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,12,4.8135541791,22.4353690391,19.1678665986
en1b,ENSDARG00000098730,protein_coding,2,1.1657190218,5.4332693633,3.1946444331
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,1,0.2278240549,1.061859191,1.5973222166
mmd2b,ENSDARG00000089090,protein_coding,0,0,0,0
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,21,3.4039735968,15.865491693,33.5437665476
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,0,0,0,0
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,23,3.273042843,15.2552399599,36.7384109807
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,1,0.1469033407,0.6846979463,1.5973222166
grapb,ENSDARG00000022668,protein_coding,0,0,0,0
cacna1hb,ENSDARG00000099708,protein_coding,0,0,0,0
syngr3b,ENSDARG00000025034,protein_coding,30,7.2008355567,33.5621865035,47.9196664966
myo15ab,ENSDARG00000078474,protein_coding,35,4.3837647425,20.4321746715,55.9062775793
AL928835.1,ENSDARG00000096583,antisense,0,0,0,0
alkbh5,ENSDARG00000063003,protein_coding,24,14.1684306815,66.0372687655,38.3357331973
mief2,ENSDARG00000002377,protein_coding,1,0.3040670603,1.4172182252,1.5973222166
smcr8b,ENSDARG00000015803,protein_coding,18,4.5151716563,21.0446457262,28.7517998979
zgc:112980,ENSDARG00000037739,protein_coding,6,1.4920193652,6.9541141174,9.5839332993
ptcd1,ENSDARG00000076176,protein_coding,51,19.9863123074,93.1536813879,81.4634330442
AL928650.2,ENSDARG00000096526,lincRNA,0,0,0,0
AL928650.4,ENSDARG00000113858,protein_coding,7,0.9359688682,4.3624328687,11.1812555159
AL928650.3,ENSDARG00000096599,lincRNA,0,0,0,0
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,0,0,0,0
ENSDARG00000079873,ENSDARG00000079873,protein_coding,4,2.0515613382,9.5620686952,6.3892888662
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,0,0,0,0
actb1,ENSDARG00000037746,protein_coding,407,129.3649625602,602.9537775527,650.1101421368
fscn1b,ENSDARG00000037747,protein_coding,49,11.9044546073,55.4851617711,78.2687886111
abcg2b,ENSDARG00000079361,protein_coding,4,1.2592002593,5.8689736234,6.3892888662
ENSDARG00000012458,ENSDARG00000012458,protein_coding,16,6.8487350545,31.9210904626,25.5571554648
grin2ab,ENSDARG00000070543,protein_coding,10,1.1657190218,5.4332693633,15.9732221655
CT573178.1,ENSDARG00000094298,antisense,0,0,0,0
socs1b,ENSDARG00000089873,protein_coding,0,0,0,0
CU467110.1,ENSDARG00000093438,lincRNA,9,8.4966899308,39.6020003337,14.375899949
si:ch73-191k20.3,ENSDARG00000094206,protein_coding,0,0,0,0
tlr2,ENSDARG00000037758,protein_coding,0,0,0,0
prkcba,ENSDARG00000008723,protein_coding,58,17.6183935757,82.1171107742,92.64468856
BX004779.3,ENSDARG00000110570,protein_coding,0,0,0,0
cacng3a,ENSDARG00000058460,protein_coding,0,0,0,0
si:ch211-14k19.8,ENSDARG00000088975,protein_coding,1,0.2407828543,1.1222585212,1.5973222166
vap_1,ENSDARG00000100949,protein_coding,0,0,0,0
vap_2,ENSDARG00000093053,protein_coding,0,0,0,0
ndufab1a,ENSDARG00000058463,protein_coding,67,67.0428120648,312.4780929259,107.020588509
palb2,ENSDARG00000076716,protein_coding,0,0,0,0
rasd3,ENSDARG00000058464,protein_coding,0,0,0,0
plk1,ENSDARG00000058471,protein_coding,16,5.613974571,26.1660275526,25.5571554648
BX004779.2,ENSDARG00000096584,antisense,0,0,0,0
ern2,ENSDARG00000058475,protein_coding,22,6.8250270051,31.8105902339,35.1410887642
BX004779.1,ENSDARG00000080404,snRNA,0,0,0,
chtf18,ENSDARG00000058480,protein_coding,22,5.0750640287,23.6542334713,35.1410887642
gng13a,ENSDARG00000024740,protein_coding,0,0,0,0
si:dkeyp-57d7.4,ENSDARG00000101597,protein_coding,11,5.9124941375,27.5573896087,17.5705443821
zgc:136472,ENSDARG00000058445,protein_coding,0,0,0,0
