Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,257,62.4726216926,285.7333285772,195.1419420816
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,12,2.55256856,11.6747767471,9.1116860116
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,3,0.709487224,3.2450078226,2.2779215029
hikeshi,ENSDARG00000104071,protein_coding,19,6.2561676099,28.6140639993,14.426836185
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,14,2.1130361839,9.6644713457,10.6303003469
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,8,4.5463658929,20.7938809724,6.0744573411
gpa33a,ENSDARG00000100223,protein_coding,59,6.3119293781,28.8691036502,44.7991228903
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,6,1.3891673562,6.3536858527,4.5558430058
f7i,ENSDARG00000075827,protein_coding,5,0.8488730399,3.8825218577,3.7965358382
f10,ENSDARG00000088581,protein_coding,80,12.2870248004,56.1976174429,60.7445734106
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,12,2.2887101524,10.4679578393,9.1116860116
cul4a,ENSDARG00000096578,protein_coding,38,7.4164447342,33.9208661763,28.85367237
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,20,7.0156441857,32.0877099596,15.1861433527
grtp1a,ENSDARG00000029936,protein_coding,5,1.2154206555,5.5590141747,3.7965358382
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,17,4.781851769,21.8709313888,12.9082218498
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,5,0.5550410256,2.5386115619,3.7965358382
grk1a,ENSDARG00000058803,protein_coding,31,3.201147114,14.6412043447,23.5385221966
cenpe,ENSDARG00000063385,protein_coding,116,5.7367740128,26.2384943927,88.0796314454
gas6,ENSDARG00000007804,protein_coding,11,1.7471268626,7.9908984188,8.352378844
pros1,ENSDARG00000068261,protein_coding,5,0.7819902126,3.5766174096,3.7965358382
rasa3,ENSDARG00000063371,protein_coding,29,4.1970230749,19.1960788711,22.0199078614
tpp2,ENSDARG00000078751,protein_coding,52,3.9627667049,18.124651892,39.4839727169
ENSDARG00000078878,ENSDARG00000078878,protein_coding,6,2.4930592731,11.4025969321,4.5558430058
zgc:92518,ENSDARG00000016343,protein_coding,2,0.519645109,2.3767199561,1.5186143353
ercc5,ENSDARG00000023678,protein_coding,56,6.8701527948,31.4222706318,42.5212013874
blzf1,ENSDARG00000011299,protein_coding,57,7.842817214,35.8709816759,43.2805085551
trmt10c,ENSDARG00000041575,protein_coding,4,0.9205141932,4.2101896365,3.0372286705
txnl4b,ENSDARG00000058962,protein_coding,1,0.2617712237,1.1972726779,0.7593071676
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,38,5.1044549069,23.346433231,28.85367237
mrpl39,ENSDARG00000041570,protein_coding,17,2.6888887024,12.2982691986,12.9082218498
CU571081.1,ENSDARG00000113329,protein_coding,1,0.37732789,1.7257984546,0.7593071676
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,5,1.645066606,7.5241016677,3.7965358382
atp5pf,ENSDARG00000014313,protein_coding,3,0.8148520581,3.7269188416,2.2779215029
appa,ENSDARG00000104279,protein_coding,817,56.2438105838,257.2443860136,620.353955956
cyyr1,ENSDARG00000103783,protein_coding,23,3.290020844,15.0476893939,17.4640648556
adamts1,ENSDARG00000103519,protein_coding,8,1.2246606956,5.6012756859,6.0744573411
adamts5,ENSDARG00000100307,protein_coding,17,2.530269113,11.572784946,12.9082218498
gart,ENSDARG00000101089,protein_coding,15,2.0298899413,9.2841823162,11.3896075145
n6amt1,ENSDARG00000115421,protein_coding,4,1.4455011489,6.6113417932,3.0372286705
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,604,56.5814606491,258.7887085417,458.6215292502
atp1a1a.1,ENSDARG00000002791,protein_coding,806,78.7818366523,360.3273851519,612.0015771121
atp1a1a.2,ENSDARG00000007739,protein_coding,30,3.7949316631,17.3570185858,22.779215029
atp1a1a.3,ENSDARG00000039131,protein_coding,89,11.4099241664,52.1859899994,67.5783379193
atp1a1a.5,ENSDARG00000040252,protein_coding,24,2.6314175364,12.0354112121,18.2233720232
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,63,8.3528139749,38.2035726271,47.8363515609
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,3,0.4152352524,1.8991767527,2.2779215029
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
