Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,103,51.3887064507,257.8932628598,175.6328321502
cep97,ENSDARG00000102407,protein_coding,1,0.323658985,1.6242765671,1.7051731277
nfkbiz,ENSDARG00000102097,protein_coding,2,0.873172437,4.3819995553,3.4103462553
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,10,4.8539710007,24.3595627454,17.0517312767
hikeshi,ENSDARG00000104071,protein_coding,17,11.4888761727,57.656710344,28.9879431704
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,39,8.5634463102,42.9754952557,66.5017519792
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,13,3.8938318588,19.5411224072,22.1672506597
f7,ENSDARG00000034862,protein_coding,1,0.4752008094,2.3847863804,1.7051731277
f7i,ENSDARG00000075827,protein_coding,21,7.3175531206,36.7230035697,35.8086356811
f10,ENSDARG00000088581,protein_coding,9,2.8370899809,14.2378830436,15.346558149
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,10,3.9145640447,19.6451664946,17.0517312767
cul4a,ENSDARG00000096578,protein_coding,16,6.4092321657,32.1646118338,27.2827700427
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,20,4.2388474567,21.2725767367,34.1034625534
