Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,77,33.8246465301,229.2692051503,126.4562494421
cep97,ENSDARG00000102407,protein_coding,2,0.5699407954,3.8631556141,3.2845779076
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,1,0.2727500455,1.8487461822,1.6422889538
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,19,3.6732429499,24.8978652502,31.2034901221
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,1,0.4183976651,2.8359705116,1.6422889538
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,8,2.2204074111,15.0502989527,13.1383116304
prozb,ENSDARG00000076900,protein_coding,3,1.4948282612,10.1322001096,4.9268668614
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,36,12.6969848766,86.0623222732,59.1224023366
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,6,3.8034240013,25.7802545503,9.8537337228
grtp1a,ENSDARG00000029936,protein_coding,1,0.4392811238,2.9775221448,1.6422889538
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,1,0.2006046584,1.3597324822,1.6422889538
grk1a,ENSDARG00000058803,protein_coding,13,2.425901847,16.4431751779,21.3497563993
cenpe,ENSDARG00000063385,protein_coding,47,4.2004279943,28.471215115,77.1875808283
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,16,4.5220694623,30.6513556714,26.2766232607
rasa3,ENSDARG00000063371,protein_coding,65,16.999754477,115.2272261948,106.7487819966
tpp2,ENSDARG00000078751,protein_coding,6,0.8262897121,5.6007321567,9.8537337228
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,5,2.3476469487,15.9127501722,8.211444769
ercc5,ENSDARG00000023678,protein_coding,29,6.4292794116,43.5787489776,47.62637966
blzf1,ENSDARG00000011299,protein_coding,24,5.9675272766,40.4489144981,39.4149348911
trmt10c,ENSDARG00000041575,protein_coding,30,12.4760666415,84.5649009149,49.2686686138
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,0,0,0,0
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,0,0,0,0
appa,ENSDARG00000104279,protein_coding,462,57.4752129896,389.5767657534,758.7374966527
cyyr1,ENSDARG00000103783,protein_coding,0,0,0,0
adamts1,ENSDARG00000103519,protein_coding,9,2.4897413693,16.8758903142,14.7806005841
adamts5,ENSDARG00000100307,protein_coding,6,1.6138195656,10.9387434019,9.8537337228
gart,ENSDARG00000101089,protein_coding,14,3.4236960477,23.2063939183,22.9920453531
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,4,1.3637502275,9.2437309108,6.5691558152
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,3,2.4680914443,16.7291434419,4.9268668614
atp1a1a.4,ENSDARG00000001870,protein_coding,191,32.3337827923,219.1638772538,313.6771901746
atp1a1a.1,ENSDARG00000002791,protein_coding,363,64.1185389918,434.6063589145,596.1508902271
atp1a1a.2,ENSDARG00000007739,protein_coding,5,1.1429800306,7.7473129802,8.211444769
