Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,159,63.5088104173,374.0018520346,252.423529655
cep97,ENSDARG00000102407,protein_coding,7,1.8138112887,10.6814909103,11.1129855823
nfkbiz,ENSDARG00000102097,protein_coding,2,0.6990470555,4.1166712411,3.1751387378
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,11,4.2746076155,25.1730610983,17.4632630579
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,17,4.2160724481,24.8283489103,26.9886792713
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,54,9.4925769116,55.90155637,85.7287459206
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,3,0.7193851841,4.2364419897,4.7627081067
f7,ENSDARG00000034862,protein_coding,2,0.7608754296,4.4807770446,3.1751387378
f7i,ENSDARG00000075827,protein_coding,18,5.0214077299,29.5709489513,28.5762486402
f10,ENSDARG00000088581,protein_coding,54,13.6279569524,80.2547096401,85.7287459206
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,28,8.9794646462,52.8798506203,44.4519423292
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,17,9.7986608405,57.7040772413,26.9886792713
grtp1a,ENSDARG00000029936,protein_coding,18,7.189676651,42.3398323058,28.5762486402
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,6,2.7731839869,16.3312135802,9.5254162134
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,3,0.5472132198,3.2225254467,4.7627081067
grk1a,ENSDARG00000058803,protein_coding,50,8.4838735958,49.961326884,79.378468445
cenpe,ENSDARG00000063385,protein_coding,39,3.1692361811,18.6635553945,61.9152053871
gas6,ENSDARG00000007804,protein_coding,11,2.8708115613,16.9061400095,17.4632630579
pros1,ENSDARG00000068261,protein_coding,10,2.5698723902,15.133916493,15.875693689
rasa3,ENSDARG00000063371,protein_coding,49,11.6525153693,68.621381826,77.7908990761
tpp2,ENSDARG00000078751,protein_coding,24,3.005291817,17.6980909905,38.1016648536
ENSDARG00000078878,ENSDARG00000078878,protein_coding,3,2.0482494824,12.0620917763,4.7627081067
zgc:92518,ENSDARG00000016343,protein_coding,24,10.246329917,60.3403896302,38.1016648536
ercc5,ENSDARG00000023678,protein_coding,28,5.6443852169,33.2396483395,44.4519423292
blzf1,ENSDARG00000011299,protein_coding,15,3.3913197738,19.9714003129,23.8135405335
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,1,0.4301323913,2.533039273,1.5875693689
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,4,0.8828888083,5.1993108875,6.3502774756
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,1,0.5406220158,3.1837100054,1.5875693689
atp5pf,ENSDARG00000014313,protein_coding,18,8.0336010828,47.3096829202,28.5762486402
appa,ENSDARG00000104279,protein_coding,459,51.9213064065,305.7633205299,728.6943403248
cyyr1,ENSDARG00000103783,protein_coding,7,1.645315158,9.6892212629,11.1129855823
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,12,2.9348052285,17.282997172,19.0508324268
gart,ENSDARG00000101089,protein_coding,5,1.11181232,6.5474359238,7.9378468445
n6amt1,ENSDARG00000115421,protein_coding,1,0.5937979518,3.4968618092,1.5875693689
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,3,1.9477693191,11.4703665193,4.7627081067
clic6,ENSDARG00000099108,protein_coding,11,8.2286196598,48.4581426142,17.4632630579
atp1a1a.4,ENSDARG00000001870,protein_coding,569,87.5849986687,515.7859436714,903.3269709037
atp1a1a.1,ENSDARG00000002791,protein_coding,385,61.8346681555,364.1428686531,611.2142070263
atp1a1a.2,ENSDARG00000007739,protein_coding,19,3.949267501,23.2571410147,30.1638180091
atp1a1a.3,ENSDARG00000039131,protein_coding,22,4.6344230713,27.2920056352,34.9265261158
atp1a1a.5,ENSDARG00000040252,protein_coding,9,1.6214414751,9.5486297203,14.2881243201
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,16,3.4857199169,20.5273204778,25.4011099024
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,147,17.4908607254,103.0032567451,233.3726972282
rap2ab,ENSDARG00000040246,protein_coding,12,14.8802556993,87.6294667422,19.0508324268
kpnb3,ENSDARG00000040245,protein_coding,81,13.1412442041,77.3884700101,128.5931188808
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,105,13.172118436,77.570287617,166.6947837344
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,38,12.9401530884,76.2042492823,60.3276360182
gpc5a,ENSDARG00000103647,protein_coding,1,0.4209246643,2.4788151907,1.5875693689
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,21,3.7152823517,21.8792081165,33.3389567469
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,57,17.0779599858,100.571694253,90.4914540273
ndfip2,ENSDARG00000033928,protein_coding,65,8.17055136,48.116179798,103.1920089785
tuba8l2,ENSDARG00000031164,protein_coding,13,5.5363575119,32.6034757913,20.6384017957
stk16,ENSDARG00000037777,protein_coding,0,0,0,0
atic,ENSDARG00000016706,protein_coding,9,1.8849380508,11.1003546961,14.2881243201
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,271,20.3675226462,119.9438493808,430.2312989717
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,67,8.4808152195,49.9433161794,106.3671477163
pard3ba_1,ENSDARG00000092671,protein_coding,15,2.8683460382,16.8916206036,23.8135405335
pard3ba_2,ENSDARG00000113935,protein_coding,2,2.5395270336,14.95521342,3.1751387378
abcb6a,ENSDARG00000063297,protein_coding,1,0.2332130892,1.3733862544,1.5875693689
cnppd1,ENSDARG00000027078,protein_coding,15,2.0217738722,11.9061775465,23.8135405335
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,71,17.7748416343,104.6756134648,112.7174251919
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,19,6.0847020455,35.8326635178,30.1638180091
gtf3c3,ENSDARG00000043247,protein_coding,11,2.5819679697,15.2051470686,17.4632630579
LO018629.1,ENSDARG00000113848,protein_coding,0,0,0,0
