Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,80,56.1407479991,351.8998282754,197.3884643663
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,15,4.6326872032,29.0384772087,37.0103370687
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,1,0.4213001254,2.6407813768,2.4673558046
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,0,0,0,0
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,8,4.4048501276,27.6103553788,19.7388464366
cul4a,ENSDARG00000096578,protein_coding,26,14.649308183,91.8243738763,64.1512509191
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,8,5.6140747999,35.1899828275,19.7388464366
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,30,8.9432792902,56.0580070376,74.0206741374
cenpe,ENSDARG00000063385,protein_coding,34,4.8542290992,30.4271397745,83.8900973557
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,7,3.1605375356,19.8107908366,17.2714906321
rasa3,ENSDARG00000063371,protein_coding,16,6.684900401,41.902101183,39.4776928733
tpp2,ENSDARG00000078751,protein_coding,24,5.2800496071,33.0962556833,59.2165393099
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,1,0.7500814889,4.7016392999,2.4673558046
ercc5,ENSDARG00000023678,protein_coding,27,9.562550299,59.9397038342,66.6186067236
blzf1,ENSDARG00000011299,protein_coding,21,8.3415763997,52.2864302172,51.8144718962
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,0,0,0,0
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,5,3.9206594035,24.5753649529,12.3367790229
appa,ENSDARG00000104279,protein_coding,321,63.7953922699,399.8804502015,792.0212132699
cyyr1,ENSDARG00000103783,protein_coding,8,3.3036375957,20.7077665341,19.7388464366
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,25,10.7421051886,67.3333560011,61.6838951145
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,9,9.3892857983,58.8536522548,22.2062022412
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,4,5.2570928697,32.9523589195,9.8694232183
atp1a1a.4,ENSDARG00000001870,protein_coding,150,40.5658027297,254.2734025324,370.1033706869
atp1a1a.1,ENSDARG00000002791,protein_coding,274,77.3166843987,484.6342261624,676.0554904546
atp1a1a.2,ENSDARG00000007739,protein_coding,3,1.0955584657,6.8671481892,7.4020674137
atp1a1a.3,ENSDARG00000039131,protein_coding,0,0,0,0
atp1a1a.5,ENSDARG00000040252,protein_coding,0,0,0,0
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,10,3.8275763217,23.9919042465,24.6735580458
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,77,16.0966657542,100.8966591397,189.9863969526
rap2ab,ENSDARG00000040246,protein_coding,1,2.1786150631,13.6559325252,2.4673558046
