.id,chemical,median_POD,POD_med,mean_POD,ciu_POD,cil_POD,hit_confidence,lowest_conc,highest_conc
affected_rate_pos_dir_1000_ss,1-Decanol,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,1-Octanol,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_1000_ss,17betaestradiol,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,24-DMP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,24-DNP,1.4384498882876628,1.4384498882876628,0.5942777544926052,1.4384498882876628,0.005623413251903491,1,0.001,10.0000000
affected_rate_pos_dir_1000_ss,34-DCA,0.15687984252565473,0.15687984252565473,0.15687984252565473,0.15687984252565473,0.15687984252565473,1,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,4-TPP,0.14292852915528384,0.14292852915528384,0.14292852915528384,0.14292852915528384,0.14292852915528384,1,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,4C3MP,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,4TOP,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,Aniline,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_1000_ss,BPA,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,BPAF,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Clofibric-acid,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_1000_ss,DES,2.9729398324913317e-4,0.09999999999999999,1.0053479087598139e-4,3.645841237070733e-4,7.910493769543018e-6,0.231,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,DMSO,10,10,10,10,10,0,0.001,10.0000000
affected_rate_pos_dir_1000_ss,EE2,6.60194848408189e-4,0.001,2.8597870391218634e-4,6.60194848408189e-4,4.403285286053071e-5,0.356,1e-7,0.0010000
affected_rate_pos_dir_1000_ss,Fadrozole,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Fenitrothione,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Fluoxetine,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,Flutamide,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Glyphosate,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Malathion,0.7910493769543018,1,0.36071410958767447,0.7910493769543018,0.07910493769543017,0.346,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,NN-Dimethylformamide,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
affected_rate_pos_dir_1000_ss,Prochloraz,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,SDS,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0.09999999999999999,0,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,TEG,1000,1000,1000,1000,1000,0,0.09999999999999999,1000.0000000
affected_rate_pos_dir_1000_ss,TGSH,1,1,1,1,1,0,9.999999999999999e-5,1.0000000
affected_rate_pos_dir_1000_ss,Trenbolone,3.3887172678387487e-4,0.09999999999999999,1.0119601296399184e-4,3.3887172678387487e-4,4.403285286053071e-6,0.115,9.999999999999999e-6,0.1000000
affected_rate_pos_dir_1000_ss,Vinclozolin,0.6601948484081898,1,0.11156301238372628,0.6601948484081898,6.601948484081891e-5,0.316,9.999999999999999e-5,1.0000000
