Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,346,75.6043684677,262.7410100815,228.9325300252
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,4,0.7648395616,2.6579776147,2.6466188442
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,18,3.8265730861,13.2981426624,11.909784799
hikeshi,ENSDARG00000104071,protein_coding,30,8.8795347686,30.8582424726,19.8496413317
tmem39a,ENSDARG00000102746,protein_coding,12,1.4522363517,5.0468253841,7.9398565327
ildr1a,ENSDARG00000103929,protein_coding,51,6.9193174716,24.0460769452,33.7443902638
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,129,12.4054925595,43.111684043,85.3534577262
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,40,5.2472790828,18.2353934612,26.4661884422
f7,ENSDARG00000034862,protein_coding,14,2.9137047201,10.125733959,9.2631659548
f7i,ENSDARG00000075827,protein_coding,19,2.8996162179,10.0767734641,12.5714395101
f10,ENSDARG00000088581,protein_coding,69,9.5262071577,33.1055644217,45.6541750628
prozb,ENSDARG00000076900,protein_coding,5,1.2392767419,4.3067461515,3.3082735553
pcid2,ENSDARG00000013802,protein_coding,11,1.8858902623,6.5538635197,7.2782018216
cul4a,ENSDARG00000096578,protein_coding,59,10.350905954,35.9715654098,39.0376279523
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,23,7.2523637407,25.2034824617,15.2180583543
grtp1a,ENSDARG00000029936,protein_coding,10,2.1850973546,7.5936708116,6.6165471106
adprhl1,ENSDARG00000041589,protein_coding,2,0.4895868325,1.7014167501,1.3233094221
dcun1d2b,ENSDARG00000041592,protein_coding,31,7.8383213565,27.2398078617,20.5112960427
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,1,0.0997859195,0.3467769629,0.6616547111
grk1a,ENSDARG00000058803,protein_coding,23,2.134941397,7.4193683578,15.2180583543
cenpe,ENSDARG00000063385,protein_coding,116,5.1568194363,17.9210272497,76.7519464824
gas6,ENSDARG00000007804,protein_coding,26,3.7120967497,12.900313425,17.2030224874
pros1,ENSDARG00000068261,protein_coding,25,3.5146776903,12.2142408592,16.5413677764
rasa3,ENSDARG00000063371,protein_coding,49,6.3746100329,22.1531045477,32.4210808417
tpp2,ENSDARG00000078751,protein_coding,135,9.2478997481,32.1383879027,89.3233859925
ENSDARG00000078878,ENSDARG00000078878,protein_coding,6,2.2410254416,7.788032624,3.9699282663
zgc:92518,ENSDARG00000016343,protein_coding,18,4.2040080245,14.6098080987,11.909784799
ercc5,ENSDARG00000023678,protein_coding,48,5.2933887408,18.395634177,31.7594261307
blzf1,ENSDARG00000011299,protein_coding,68,8.4104713025,29.2281487178,44.9925203518
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,6,1.4118460282,4.9064605531,3.9699282663
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,62,7.4863762026,26.0167247633,41.0225920854
mrpl39,ENSDARG00000041570,protein_coding,14,1.990518066,6.9174670437,9.2631659548
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,9,2.6617678458,9.2502005715,5.9548923995
atp5pf,ENSDARG00000014313,protein_coding,86,20.997623593,72.9711383607,56.9023051508
appa,ENSDARG00000104279,protein_coding,850,52.6000054342,182.7960320042,562.4065043972
cyyr1,ENSDARG00000103783,protein_coding,32,4.1146696633,14.2993385884,21.1729507538
adamts1,ENSDARG00000103519,protein_coding,15,2.0641023804,7.1731879432,9.9248206658
adamts5,ENSDARG00000100307,protein_coding,12,1.6055107641,5.579486059,7.9398565327
gart,ENSDARG00000101089,protein_coding,21,2.5545517796,8.8776022933,13.8947489322
n6amt1,ENSDARG00000115421,protein_coding,5,1.6242117092,5.6444757586,3.3082735553
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,1,0.2760207289,0.9592298247,0.6616547111
runx1,ENSDARG00000087646,protein_coding,3,0.5087733435,1.768093893,1.9849641332
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
