Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,79,75.2863017024,286.9952949283,225.1634994868
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,4,3.708647702,14.1375577886,11.4006835183
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,21,12.425974476,47.3684605149,59.8535884712
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,18,7.5494426209,28.7788676363,51.3030758324
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,13,7.4376477389,28.3526997358,37.0522214345
f7,ENSDARG00000034862,protein_coding,3,2.7230576618,10.3804373315,8.5505126387
f7i,ENSDARG00000075827,protein_coding,5,3.3279362992,12.6862661348,14.2508543979
f10,ENSDARG00000088581,protein_coding,34,20.4723609026,78.0417037663,96.9058099057
prozb,ENSDARG00000076900,protein_coding,7,7.56683765,28.8451783913,19.9511961571
pcid2,ENSDARG00000013802,protein_coding,3,2.2431745492,8.5510979657,8.5505126387
cul4a,ENSDARG00000096578,protein_coding,8,6.1211696926,23.3342170024,22.8013670366
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,3,3.202868212,12.2095000863,8.5505126387
dcun1d2b,ENSDARG00000041592,protein_coding,15,16.5413408668,63.0564510837,42.7525631937
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,10,4.0483327664,15.4324549085,28.5017087958
cenpe,ENSDARG00000063385,protein_coding,30,5.8165206165,22.1728788909,85.5051263874
gas6,ENSDARG00000007804,protein_coding,2,1.2453574289,4.7473672438,5.7003417592
pros1,ENSDARG00000068261,protein_coding,2,1.2262910904,4.6746853704,5.7003417592
rasa3,ENSDARG00000063371,protein_coding,8,4.5390567244,17.3031201407,22.8013670366
