Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,532,82.6628550455,338.5202948019,299.7849809806
cep97,ENSDARG00000102407,protein_coding,11,1.1087883666,4.5407016794,6.1985616368
nfkbiz,ENSDARG00000102097,protein_coding,22,2.9913071627,12.2499783245,12.3971232736
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,27,5.6827781121,23.2720696708,15.2146512904
tmem39a,ENSDARG00000102746,protein_coding,13,1.1187354175,4.5814367665,7.3255728435
ildr1a,ENSDARG00000103929,protein_coding,65,6.2709655563,25.6808104155,36.6278642176
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,203,13.8818810179,56.8489734838,114.3916374794
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,10,0.9328292371,3.8201151918,5.6350560335
f7,ENSDARG00000034862,protein_coding,15,2.2199170071,9.0909872309,8.4525840502
f7i,ENSDARG00000075827,protein_coding,16,1.7363404365,7.1106481397,9.0160896536
f10,ENSDARG00000088581,protein_coding,153,15.020705769,61.5126799365,86.2163573121
prozb,ENSDARG00000076900,protein_coding,2,0.3524976841,1.4435458328,1.1270112067
pcid2,ENSDARG00000013802,protein_coding,15,1.8287021247,7.4888870222,8.4525840502
cul4a,ENSDARG00000096578,protein_coding,61,7.6099913582,31.1643786872,34.3738418042
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,14,3.1391188231,12.8552955114,7.8890784469
grtp1a,ENSDARG00000029936,protein_coding,12,1.8645756777,7.6357961234,6.7620672402
adprhl1,ENSDARG00000041589,protein_coding,1,0.1740715156,0.7128563459,0.5635056033
dcun1d2b,ENSDARG00000041592,protein_coding,27,4.8545962113,19.8805054541,15.2146512904
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,15,1.0643598902,4.3587585212,8.4525840502
grk1a,ENSDARG00000058803,protein_coding,36,2.3762306899,9.7311218347,20.2862017205
cenpe,ENSDARG00000063385,protein_coding,135,4.2676194111,17.4767225299,76.0732564518
gas6,ENSDARG00000007804,protein_coding,42,4.2640590157,17.4621420257,23.6672353406
pros1,ENSDARG00000068261,protein_coding,4,0.3998834818,1.637599791,2.2540224134
rasa3,ENSDARG00000063371,protein_coding,86,7.955802084,32.5805401395,48.4614818878
tpp2,ENSDARG00000078751,protein_coding,116,5.6506097094,23.1403338728,65.3666499883
ENSDARG00000078878,ENSDARG00000078878,protein_coding,5,1.3279860668,5.4383584328,2.8175280167
zgc:92518,ENSDARG00000016343,protein_coding,22,3.6537740715,14.9629077674,12.3971232736
ercc5,ENSDARG00000023678,protein_coding,29,2.2741469656,9.3130693443,16.3416624971
blzf1,ENSDARG00000011299,protein_coding,30,2.6385215939,10.8052535484,16.9051681004
trmt10c,ENSDARG00000041575,protein_coding,3,0.4412999853,1.8072083407,1.69051681
