Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,61,52.5115117156,326.5685674926,185.3912409137
cep97,ENSDARG00000102407,protein_coding,3,1.6753407321,10.4189272996,9.1176020121
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,9,3.4097356204,21.2051118067,27.3528060364
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,11,6.6135326078,41.1294933096,33.4312073779
f10,ENSDARG00000088581,protein_coding,12,6.526886666,40.5906430623,36.4704080486
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,6,4.1469757545,25.7900008459,18.2352040243
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.9961282706,6.194911777,3.0392006707
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,18,6.5824038233,40.9359037096,54.7056120729
cenpe,ENSDARG00000063385,protein_coding,23,4.0281502989,25.0510265233,69.9016154265
gas6,ENSDARG00000007804,protein_coding,13,7.3121179117,45.4739883453,39.5096087193
pros1,ENSDARG00000068261,protein_coding,5,2.7692961069,17.2222248616,15.1960033536
