Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,17,54.1996918142,288.3521590716,137.9066748903
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,3,4.2094238898,22.3948961046,24.3364720395
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,0,0,0,0
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,0,0,0,0
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,0,0,0,0
cenpe,ENSDARG00000063385,protein_coding,7,4.5404519109,24.1560250225,56.7851014254
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,0,0,0,0
tpp2,ENSDARG00000078751,protein_coding,1,0.9995084018,5.317565396,8.1121573465
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,6,20.4465192663,108.7791789696,48.6729440789
ercc5,ENSDARG00000023678,protein_coding,0,0,0,0
blzf1,ENSDARG00000011299,protein_coding,0,0,0,0
trmt10c,ENSDARG00000041575,protein_coding,5,15.0914785061,80.2893940014,40.5607867324
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,0,0,0,0
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,0,0,0,0
appa,ENSDARG00000104279,protein_coding,39,35.2134498476,187.3419193365,316.374136513
cyyr1,ENSDARG00000103783,protein_coding,0,0,0,0
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,9,15.9740496239,84.9848319058,73.0094161184
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
