Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,375,71.3068804239,344.7299038163,232.6190625367
cep97,ENSDARG00000102407,protein_coding,16,1.9736828108,9.5416807113,9.9250800016
nfkbiz,ENSDARG00000102097,protein_coding,2,0.3327895852,1.6088562703,1.2406350002
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,12,2.2199752451,10.7323703991,7.4438100012
hikeshi,ENSDARG00000104071,protein_coding,19,4.8938644537,23.659167424,11.7860325019
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,10,1.1806535012,5.7078162093,6.203175001
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,120,10.0423401253,48.5492413201,74.4381000117
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,3,0.5433355665,2.6267313401,1.8609525003
f7i,ENSDARG00000075827,protein_coding,7,0.9296390053,4.4942979272,4.3422225007
f10,ENSDARG00000088581,protein_coding,61,7.3287539941,35.4305313099,37.839367506
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,16,2.3871136363,11.5403934285,9.9250800016
cul4a,ENSDARG00000096578,protein_coding,73,11.1449619296,53.8798168029,45.2831775071
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,7,1.920786789,9.2859572751,4.3422225007
grtp1a,ENSDARG00000029936,protein_coding,30,5.7045504339,27.5783923053,18.6095250029
adprhl1,ENSDARG00000041589,protein_coding,3,0.6390728477,3.0895689169,1.8609525003
dcun1d2b,ENSDARG00000041592,protein_coding,19,4.1806551949,20.2111893642,11.7860325019
tmco3,ENSDARG00000075108,protein_coding,5,0.8198982647,3.9637612564,3.1015875005
tfdp1b,ENSDARG00000016304,protein_coding,13,1.1288649631,5.4574468526,8.0641275013
grk1a,ENSDARG00000058803,protein_coding,28,2.2617548581,10.9343520577,17.3688900027
cenpe,ENSDARG00000063385,protein_coding,115,4.4488847394,21.5079330237,71.3365125113
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,14,1.7127852323,8.2803831116,8.6844450014
rasa3,ENSDARG00000063371,protein_coding,82,9.2832655218,44.8795293164,50.866035008
tpp2,ENSDARG00000078751,protein_coding,76,4.5305644725,21.902810017,47.1441300074
ENSDARG00000078878,ENSDARG00000078878,protein_coding,3,0.9750932934,4.7140446371,1.8609525003
zgc:92518,ENSDARG00000016343,protein_coding,3,0.6097357567,2.9477400708,1.8609525003
ercc5,ENSDARG00000023678,protein_coding,41,3.9346471031,19.0218743177,25.433017504
blzf1,ENSDARG00000011299,protein_coding,24,2.5831643621,12.4881918376,14.8876200023
