Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,127,79.9953199085,376.6576095825,239.0166564035
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,10,6.1281244282,28.8542467359,18.8202091656
hikeshi,ENSDARG00000104071,protein_coding,1,0.8532160662,4.0173640699,1.8820209166
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,31,8.5936183712,40.4630140498,58.3426484135
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,1,0.3781501172,1.7805181522,1.8820209166
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,20,7.9595954253,37.4777198162,37.6404183313
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,24,12.1374557641,57.1491567225,45.1685019975
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,11,9.9984917911,47.0778543269,20.7022300822
grtp1a,ENSDARG00000029936,protein_coding,9,5.6689596786,26.6922715452,16.9381882491
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,4,2.9154891504,13.7275677554,7.5280836663
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,5,1.4382332842,6.7719150503,9.4101045828
grk1a,ENSDARG00000058803,protein_coding,14,3.7460729061,17.6383676916,26.3482928319
cenpe,ENSDARG00000063385,protein_coding,36,4.6133510573,21.7219430263,67.7527529963
gas6,ENSDARG00000007804,protein_coding,6,2.4693761917,11.6270468645,11.2921254994
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,12,4.5001693279,21.1890273543,22.5842509988
tpp2,ENSDARG00000078751,protein_coding,24,4.7392612936,22.3147908163,45.1685019975
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,5,3.3662867129,15.8501460823,9.4101045828
ercc5,ENSDARG00000023678,protein_coding,12,3.8147305316,17.961641817,22.5842509988
blzf1,ENSDARG00000011299,protein_coding,10,3.5653444029,16.7874083342,18.8202091656
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,2,1.3566135453,6.3876088712,3.7640418331
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,12,4.1768730067,19.6667880575,22.5842509988
mrpl39,ENSDARG00000041570,protein_coding,5,2.0492651742,9.6489559987,9.4101045828
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,18,12.6687646253,59.6508221432,33.8763764981
appa,ENSDARG00000104279,protein_coding,353,62.9697017081,296.4925616728,664.3533835468
cyyr1,ENSDARG00000103783,protein_coding,5,1.853297193,8.7262416273,9.4101045828
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,3,1.1570264779,5.4478540479,5.6460627497
gart,ENSDARG00000101089,protein_coding,4,1.4026375913,6.6043128878,7.5280836663
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,4,4.0954371179,19.2833475356,7.5280836663
clic6,ENSDARG00000099108,protein_coding,2,2.3593279049,11.1088849933,3.7640418331
atp1a1a.4,ENSDARG00000001870,protein_coding,267,64.8115976908,305.1651207518,502.4995847224
atp1a1a.1,ENSDARG00000002791,protein_coding,294,74.4633619263,350.610409918,553.3141494696
atp1a1a.2,ENSDARG00000007739,protein_coding,23,7.5390181919,35.4974337751,43.286481081
atp1a1a.3,ENSDARG00000039131,protein_coding,8,2.6575839271,12.5132221535,15.0561673325
