Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,119,54.3800368212,272.6078102501,176.0891785127
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,3,1.1996466676,6.0138438707,4.4392229877
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,1,0.6190000756,3.1030551838,1.4797409959
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,8,2.2698900069,11.3789872253,11.8379279672
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,24,4.826777601,24.1966969734,35.5137839017
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,4,1.0973771375,5.5011654269,5.9189639836
f7,ENSDARG00000034862,protein_coding,4,1.741001871,8.7276643312,5.9189639836
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,19,5.4858796579,27.5007838951,28.1150789222
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,8,2.868371935,14.3791846768,11.8379279672
cul4a,ENSDARG00000096578,protein_coding,1,0.3669003244,1.8392759524,1.4797409959
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,2,1.3188745329,6.611534663,2.9594819918
grtp1a,ENSDARG00000029936,protein_coding,5,2.2848754967,11.4541096744,7.3987049795
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.5287898564,2.6508302175,1.4797409959
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,4,0.7764971363,3.8925899347,5.9189639836
