Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,228,96.0930494285,451.9552439011,300.6150550688
cep97,ENSDARG00000102407,protein_coding,6,1.6404597749,7.715588194,7.9109225018
nfkbiz,ENSDARG00000102097,protein_coding,3,1.1064147187,5.2038096098,3.9554612509
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,12,4.9204530347,23.1424079539,15.8218450036
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,2,0.5233707102,2.461573843,2.6369741673
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,24,4.4516589142,20.9375246418,31.6436900072
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,4,1.0120931852,4.7601863515,5.2739483345
f7,ENSDARG00000034862,protein_coding,7,2.8099712673,13.2161613877,9.2294095854
f7i,ENSDARG00000075827,protein_coding,1,0.2943562466,1.3844481991,1.3184870836
f10,ENSDARG00000088581,protein_coding,36,9.5864932063,45.0882337584,47.4655350109
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,3,0.9920448912,4.6658930426,3.9554612509
cul4a,ENSDARG00000096578,protein_coding,26,8.7980421108,41.3799051199,34.2806641745
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,12,5.0575289173,23.7871181001,15.8218450036
adprhl1,ENSDARG00000041589,protein_coding,5,2.3607830311,11.1034905956,6.5924354182
dcun1d2b,ENSDARG00000041592,protein_coding,8,3.9015546561,18.3502146794,10.5478966691
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,51,9.1309220609,42.9455421763,67.2428412654
cenpe,ENSDARG00000063385,protein_coding,60,5.1447173955,24.1971923996,79.1092250181
gas6,ENSDARG00000007804,protein_coding,11,3.0291791673,14.2471637388,14.50335792
pros1,ENSDARG00000068261,protein_coding,10,2.7116387617,12.7536732905,13.1848708363
rasa3,ENSDARG00000063371,protein_coding,32,8.029599009,37.7656802455,42.1915866763
tpp2,ENSDARG00000078751,protein_coding,39,5.1530017385,24.2361562192,51.4209962618
ENSDARG00000078878,ENSDARG00000078878,protein_coding,2,1.4408271039,6.776654181,2.6369741673
zgc:92518,ENSDARG00000016343,protein_coding,2,0.9009638466,4.237510803,2.6369741673
ercc5,ENSDARG00000023678,protein_coding,37,7.8701065711,37.0155381272,48.7840220945
blzf1,ENSDARG00000011299,protein_coding,42,10.0195230406,47.1249066039,55.3764575127
trmt10c,ENSDARG00000041575,protein_coding,3,1.1969948248,5.6298357811,3.9554612509
txnl4b,ENSDARG00000058962,protein_coding,2,0.9077210755,4.269292134,2.6369741673
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,29,6.754050337,31.7663814974,38.2361254254
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,17,8.0058408731,37.6539384062,22.4142804218
appa,ENSDARG00000104279,protein_coding,733,87.4897499432,411.491273402,966.4510323044
cyyr1,ENSDARG00000103783,protein_coding,9,2.2321010052,10.4982593459,11.8663837527
adamts1,ENSDARG00000103519,protein_coding,11,2.9195707106,13.7316413667,14.50335792
adamts5,ENSDARG00000100307,protein_coding,17,4.3869959582,20.6333948196,22.4142804218
gart,ENSDARG00000101089,protein_coding,17,3.9886935788,18.7600559038,22.4142804218
n6amt1,ENSDARG00000115421,protein_coding,12,7.5186560177,35.3625577967,15.8218450036
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,1,0.3271066939,1.5384836519,1.3184870836
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,7,5.5252587202,25.9869955983,9.2294095854
atp1a1a.4,ENSDARG00000001870,protein_coding,410,66.5919285962,313.2023752968,540.5797042903
atp1a1a.1,ENSDARG00000002791,protein_coding,476,80.6674878736,379.4040710915,627.5998518102
atp1a1a.2,ENSDARG00000007739,protein_coding,25,5.4830629747,25.7885359952,32.9621770909
atp1a1a.3,ENSDARG00000039131,protein_coding,17,3.7786980797,17.7723823148,22.4142804218
atp1a1a.5,ENSDARG00000040252,protein_coding,12,2.2811838546,10.7291111221,15.8218450036
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,8,1.8390043947,8.6494047666,10.5478966691
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,1,0.2399791343,1.1286958715,1.3184870836
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,95,11.9271787233,56.0971995477,125.2562729453
rap2ab,ENSDARG00000040246,protein_coding,6,7.8505606527,36.9236076454,7.9109225018
kpnb3,ENSDARG00000040245,protein_coding,126,21.5696097141,101.4485259564,166.129372538
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,165,21.8409008315,102.7244917404,217.5503687998
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,12,3.8902331806,18.2969662886,15.8218450036
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,32,11.4980997189,54.0791086741,42.1915866763
gpc5a,ENSDARG00000103647,protein_coding,1,0.4441448687,2.0889502796,1.3184870836
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,43,8.0271478139,37.7541515192,56.6949445963
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,35,11.0649499839,52.041871899,46.1470479272
ndfip2,ENSDARG00000033928,protein_coding,96,12.7329641271,59.8870567838,126.5747600289
tuba8l2,ENSDARG00000031164,protein_coding,31,13.9303729403,65.5188396802,40.8730995927
stk16,ENSDARG00000037777,protein_coding,4,1.4972718771,7.0421313551,5.2739483345
atic,ENSDARG00000016706,protein_coding,27,5.9667605691,28.0635149405,35.5991512581
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,258,20.460153978,96.2304135042,340.1696675778
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,77,10.2842777725,48.3701297507,101.5235054399
pard3ba_1,ENSDARG00000092671,protein_coding,41,8.2726455336,38.9088029995,54.057970429
pard3ba_2,ENSDARG00000113935,protein_coding,8,10.7184776439,50.4123056413,10.5478966691
abcb6a,ENSDARG00000063297,protein_coding,0,0,0,0
cnppd1,ENSDARG00000027078,protein_coding,10,1.4222030168,6.6890593561,13.1848708363
prkag3a,ENSDARG00000017537,protein_coding,4,1.6119353171,7.5814288728,5.2739483345
retreg2,ENSDARG00000063270,protein_coding,41,10.8305752184,50.9395351019,54.057970429
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,0,0,0,0
gtf3c3,ENSDARG00000043247,protein_coding,1,0.2476728719,1.164881892,1.3184870836
LO018629.1,ENSDARG00000113848,protein_coding,0,0,0,0
hecw2b,ENSDARG00000063253,protein_coding,14,7.5307229965,35.4193125191,18.4588191709
klf7a,ENSDARG00000073857,protein_coding,23,5.6425904691,26.5388429951,30.3252029236
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,1,0.3070515266,1.4441580157,1.3184870836
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,13,2.0464554921,9.6251112494,17.1403320873
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,41,5.6101849021,26.3864296204,54.057970429
lancl1,ENSDARG00000013741,protein_coding,14,3.2626688207,15.3453375805,18.4588191709
mylz3,ENSDARG00000017441,protein_coding,2422,1228.2125389851,5776.6623176247,3193.3757165637
pcnp,ENSDARG00000037713,protein_coding,5,2.6541551914,12.4833103333,6.5924354182
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,29,9.1961261794,43.2522172528,38.2361254254
en1b,ENSDARG00000098730,protein_coding,5,2.3038605976,10.8357668376,6.5924354182
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,7,1.2607237159,5.9295724083,9.2294095854
mmd2b,ENSDARG00000089090,protein_coding,0,0,0,0
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,27,3.4598156397,16.2725798649,35.5991512581
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,1,0.1327077596,0.6241655167,1.3184870836
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,90,10.1248516551,47.6202995582,118.6638375271
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,7,0.8129278782,3.8234504958,9.2294095854
grapb,ENSDARG00000022668,protein_coding,2,0.4530111418,2.1306510962,2.6369741673
cacna1hb,ENSDARG00000099708,protein_coding,26,3.0600645656,14.3924272913,34.2806641745
syngr3b,ENSDARG00000025034,protein_coding,12,2.2770113207,10.7094864088,15.8218450036
myo15ab,ENSDARG00000078474,protein_coding,2,0.1980302319,0.9313972477,2.6369741673
AL928835.1,ENSDARG00000096583,antisense,0,0,0,0
alkbh5,ENSDARG00000063003,protein_coding,19,8.8671981665,41.7051673758,25.0512545891
mief2,ENSDARG00000002377,protein_coding,13,3.1248921499,14.6973314113,17.1403320873
smcr8b,ENSDARG00000015803,protein_coding,0,0,0,0
zgc:112980,ENSDARG00000037739,protein_coding,10,1.9658279924,9.245895255,13.1848708363
ptcd1,ENSDARG00000076176,protein_coding,6,1.858814489,8.7425777488,7.9109225018
AL928650.2,ENSDARG00000096526,lincRNA,1,1.9520883343,9.1812734065,1.3184870836
AL928650.4,ENSDARG00000113858,protein_coding,47,4.9680221889,23.3661403549,61.9688929308
AL928650.3,ENSDARG00000096599,lincRNA,1,0.5894292698,2.7722676195,1.3184870836
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,0,0,0,0
ENSDARG00000079873,ENSDARG00000079873,protein_coding,3,1.2163766505,5.7209944844,3.9554612509
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,5,1.3826672894,6.5031106382,6.5924354182
actb1,ENSDARG00000037746,protein_coding,589,147.9993670452,696.0866621249,776.5888922609
fscn1b,ENSDARG00000037747,protein_coding,49,9.4109140858,44.2624310111,64.6058670981
abcg2b,ENSDARG00000079361,protein_coding,0,0,0,0
ENSDARG00000012458,ENSDARG00000012458,protein_coding,44,14.8889943413,70.0275317413,58.0134316799
grin2ab,ENSDARG00000070543,protein_coding,41,3.7783313801,17.7706576136,54.057970429
CT573178.1,ENSDARG00000094298,antisense,1,0.8395108212,3.9484782742,1.3184870836
socs1b,ENSDARG00000089873,protein_coding,0,0,0,0
CU467110.1,ENSDARG00000093438,lincRNA,3,2.2389831255,10.5306280798,3.9554612509
si:ch73-191k20.3,ENSDARG00000094206,protein_coding,0,0,0,0
