Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,93,58.5474159837,307.4666893606,187.8175041677
cep97,ENSDARG00000102407,protein_coding,1,0.40839648,2.1447285342,2.0195430556
nfkbiz,ENSDARG00000102097,protein_coding,2,1.1017786196,5.7860832776,4.0390861111
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,1,0.612479419,3.2164872878,2.0195430556
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,10,3.9088326161,20.5275639162,20.1954305557
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,28,7.7577597515,40.7405291518,56.5472055559
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,3,1.3190527576,6.9271167249,6.0586291667
f10,ENSDARG00000088581,protein_coding,8,3.1821079603,16.7111081386,16.1563444445
prozb,ENSDARG00000076900,protein_coding,2,1.4281778156,7.5001961643,4.0390861111
pcid2,ENSDARG00000013802,protein_coding,5,2.4697200614,12.9699430482,10.0977152778
cul4a,ENSDARG00000096578,protein_coding,15,7.5817874019,39.8163955272,30.2931458335
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,10,5.428934189,28.5105054392,20.1954305557
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,5,1.3371561279,7.0221881,10.0977152778
cenpe,ENSDARG00000063385,protein_coding,49,6.2758709998,32.9582654801,98.9576097228
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,2,0.8100829357,4.2542188101,4.0390861111
rasa3,ENSDARG00000063371,protein_coding,11,4.1229134626,21.651827524,22.2149736112
tpp2,ENSDARG00000078751,protein_coding,12,2.368342906,12.4375523728,24.2345166668
ENSDARG00000078878,ENSDARG00000078878,protein_coding,4,4.3043692499,22.604757884,8.0781722223
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,16,5.0835432969,26.6966560598,32.3126888891
blzf1,ENSDARG00000011299,protein_coding,23,8.195835799,43.0411224361,46.449490278
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,7,4.745567098,24.9217455671,14.136801389
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,21,7.3055555068,38.3657404496,42.4104041669
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,10,7.0343777624,36.9416276703,20.1954305557
appa,ENSDARG00000104279,protein_coding,319,56.8737073074,298.6770671886,644.2342347258
cyyr1,ENSDARG00000103783,protein_coding,6,2.2227480553,11.6729487434,12.1172583334
adamts1,ENSDARG00000103519,protein_coding,15,5.9468259373,31.2302576028,30.2931458335
adamts5,ENSDARG00000100307,protein_coding,23,8.8657157684,46.559053552,46.449490278
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,3,3.5370686445,18.5752140872,6.0586291667
atp1a1a.4,ENSDARG00000001870,protein_coding,277,67.2024583131,352.9193735924,559.413426392
atp1a1a.1,ENSDARG00000002791,protein_coding,351,88.8518247116,466.612845823,708.8596125039
atp1a1a.2,ENSDARG00000007739,protein_coding,4,1.3104210824,6.8817867554,8.0781722223
atp1a1a.3,ENSDARG00000039131,protein_coding,17,5.6442968676,29.6415006963,34.3322319446
atp1a1a.5,ENSDARG00000040252,protein_coding,5,1.4197657735,7.4560196162,10.0977152778
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,16,5.4938957947,28.8516567864,32.3126888891
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,15,5.376905408,28.2372719106,30.2931458335
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,6,6.5739457634,34.5236302228,12.1172583334
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,92,17.2531979061,90.6066228875,185.7979611121
rap2ab,ENSDARG00000040246,protein_coding,7,13.6809141563,71.8464737068,14.136801389
kpnb3,ENSDARG00000040245,protein_coding,90,23.0134593557,120.8571213597,181.758875001
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,129,25.5060947092,133.9474059955,260.5210541681
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,1,0.4842415406,2.5430352619,2.0195430556
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,9,4.8304351602,25.3674373482,18.1758875001
gpc5a,ENSDARG00000103647,protein_coding,15,9.9513857887,52.2605411629,30.2931458335
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,22,6.1345560723,32.2161382284,44.4299472225
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,17,8.0278266724,42.1588083478,34.3322319446
ndfip2,ENSDARG00000033928,protein_coding,68,13.4720861125,70.7497956346,137.3289277785
tuba8l2,ENSDARG00000031164,protein_coding,16,10.739614366,56.3999899679,32.3126888891
stk16,ENSDARG00000037777,protein_coding,4,2.2364970123,11.74515255,8.0781722223
atic,ENSDARG00000016706,protein_coding,12,3.961172432,20.8024308707,24.2345166668
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,189,22.3881728331,117.5733764876,381.6936375021
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,60,11.9702157546,62.8625968743,121.172583334
pard3ba_1,ENSDARG00000092671,protein_coding,8,2.4111165345,12.6621816877,16.1563444445
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,1,0.3675706713,1.9303283588,2.0195430556
cnppd1,ENSDARG00000027078,protein_coding,30,6.3730966567,33.4688542113,60.586291667
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,30,11.8374068858,62.1651399064,60.586291667
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,3,1.5142406482,7.9521623826,6.0586291667
gtf3c3,ENSDARG00000043247,protein_coding,4,1.4798104379,7.7713492316,8.0781722223
LO018629.1,ENSDARG00000113848,protein_coding,0,0,0,0
hecw2b,ENSDARG00000063253,protein_coding,0,0,0,0
klf7a,ENSDARG00000073857,protein_coding,7,2.5651714043,13.47121382,14.136801389
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,1,0.4586473788,2.4086253644,2.0195430556
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,7,1.6459803505,8.6440045323,14.136801389
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,21,4.2922031412,22.5408665389,42.4104041669
lancl1,ENSDARG00000013741,protein_coding,2,0.6962137683,3.6562252803,4.0390861111
mylz3,ENSDARG00000017441,protein_coding,1114,843.8247002633,4431.4165301998,2249.7709639014
pcnp,ENSDARG00000037713,protein_coding,5,3.9645506249,20.8201717352,10.0977152778
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,7,3.7238388214,19.5560534121,14.136801389
arglu1b,ENSDARG00000018319,protein_coding,31,14.6837260175,77.1128247115,62.6058347226
en1b,ENSDARG00000098730,protein_coding,9,6.1943587936,32.5301972594,18.1758875001
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,6,1.6141384687,8.4767842065,12.1172583334
mmd2b,ENSDARG00000089090,protein_coding,0,0,0,0
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,7,1.3398460132,7.0363142593,14.136801389
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,2,0.3964550625,2.0820171735,4.0390861111
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,44,7.3937794334,38.8290558354,88.8598944449
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,2,0.3469378062,1.8219731287,4.0390861111
grapb,ENSDARG00000022668,protein_coding,1,0.3383347009,1.7767931961,2.0195430556
cacna1hb,ENSDARG00000099708,protein_coding,13,2.2854317119,12.0021372492,26.2540597224
syngr3b,ENSDARG00000025034,protein_coding,28,7.9361456564,41.6773377657,56.5472055559
myo15ab,ENSDARG00000078474,protein_coding,0,0,0,0
AL928835.1,ENSDARG00000096583,antisense,5,3.8711672054,20.3297608378,10.0977152778
alkbh5,ENSDARG00000063003,protein_coding,23,16.0334988253,84.2012703698,46.449490278
mief2,ENSDARG00000002377,protein_coding,5,1.7952682075,9.4280022952,10.0977152778
smcr8b,ENSDARG00000015803,protein_coding,4,1.1848181878,6.2221725688,8.0781722223
zgc:112980,ENSDARG00000037739,protein_coding,6,1.7618317016,9.2524076666,12.1172583334
ptcd1,ENSDARG00000076176,protein_coding,6,2.7765385264,14.5812260753,12.1172583334
AL928650.2,ENSDARG00000096526,lincRNA,0,0,0,0
AL928650.4,ENSDARG00000113858,protein_coding,33,5.2103543933,27.3626152202,66.6449208337
AL928650.3,ENSDARG00000096599,lincRNA,0,0,0,0
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,1,0.4294145095,2.2551064872,2.0195430556
ENSDARG00000079873,ENSDARG00000079873,protein_coding,4,2.4225595778,12.722275794,8.0781722223
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,2,0.826124182,4.3384607668,4.0390861111
actb1,ENSDARG00000037746,protein_coding,335,125.7352429321,660.3092251084,676.5469236149
fscn1b,ENSDARG00000037747,protein_coding,54,15.4916309845,81.3556057352,109.0553250006
abcg2b,ENSDARG00000079361,protein_coding,3,1.1151827118,5.8564759974,6.0586291667
ENSDARG00000012458,ENSDARG00000012458,protein_coding,12,6.0654299215,31.8531164217,24.2345166668
grin2ab,ENSDARG00000070543,protein_coding,17,2.3400910998,12.2891856313,34.3322319446
CT573178.1,ENSDARG00000094298,antisense,1,1.2539896543,6.5854323546,2.0195430556
socs1b,ENSDARG00000089873,protein_coding,0,0,0,0
CU467110.1,ENSDARG00000093438,lincRNA,0,0,0,0
si:ch73-191k20.3,ENSDARG00000094206,protein_coding,0,0,0,0
tlr2,ENSDARG00000037758,protein_coding,0,0,0,0
prkcba,ENSDARG00000008723,protein_coding,9,3.2282769374,16.953568413,18.1758875001
BX004779.3,ENSDARG00000110570,protein_coding,0,0,0,0
cacng3a,ENSDARG00000058460,protein_coding,0,0,0,0
si:ch211-14k19.8,ENSDARG00000088975,protein_coding,0,0,0,0
vap_1,ENSDARG00000100949,protein_coding,0,0,0,0
vap_2,ENSDARG00000093053,protein_coding,0,0,0,0
ndufab1a,ENSDARG00000058463,protein_coding,24,28.3581974109,148.925463706,48.4690333336
palb2,ENSDARG00000076716,protein_coding,0,0,0,0
rasd3,ENSDARG00000058464,protein_coding,0,0,0,0
plk1,ENSDARG00000058471,protein_coding,47,19.4732427026,102.2653752397,94.9185236116
BX004779.2,ENSDARG00000096584,antisense,0,0,0,0
