Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,29,67.7629962382,226.9630338115,130.0131647539
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,1,3.1651388668,10.6012065511,4.4832125777
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,1,1.4508312211,4.8593638678,4.4832125777
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,5,5.1418347874,17.2218834393,22.4160628886
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,3,4.2084215734,14.0955415328,13.4496377332
f7,ENSDARG00000034862,protein_coding,1,2.2255702811,7.4542480558,4.4832125777
f7i,ENSDARG00000075827,protein_coding,3,4.895893764,16.3981370892,13.4496377332
f10,ENSDARG00000088581,protein_coding,5,7.3818420216,24.7244861258,22.4160628886
prozb,ENSDARG00000076900,protein_coding,4,10.6018607994,35.509505551,17.9328503109
pcid2,ENSDARG00000013802,protein_coding,3,5.5000773751,18.4217687609,13.4496377332
cul4a,ENSDARG00000096578,protein_coding,0,0,0,0
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,1,2.3366550427,7.8263115107,4.4832125777
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,7,7.4694928359,25.0180607291,31.3824880441
grk1a,ENSDARG00000058803,protein_coding,4,3.9704700578,13.2985549635,17.9328503109
cenpe,ENSDARG00000063385,protein_coding,7,3.3277124182,11.1457247764,31.3824880441
gas6,ENSDARG00000007804,protein_coding,1,1.5267564045,5.1136650485,4.4832125777
pros1,ENSDARG00000068261,protein_coding,5,7.5169093326,25.1768759018,22.4160628886
rasa3,ENSDARG00000063371,protein_coding,10,13.9117368299,46.5954897478,44.8321257772
tpp2,ENSDARG00000078751,protein_coding,19,13.9183180736,46.6175327378,85.1810389767
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,6,7.075670718,23.6990065606,26.8992754663
