Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,573,109.1987653924,367.3370344817,247.94814434
cep97,ENSDARG00000102407,protein_coding,3,0.370886963,1.2476378888,1.2981578238
nfkbiz,ENSDARG00000102097,protein_coding,15,2.5014620967,8.4147441151,6.4907891188
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,18,3.3373543998,11.2266275523,7.7889469426
hikeshi,ENSDARG00000104071,protein_coding,13,3.3558661053,11.2888996391,5.6253505697
tmem39a,ENSDARG00000102746,protein_coding,8,0.8443808196,2.840438215,3.4617541967
ildr1a,ENSDARG00000103929,protein_coding,17,2.0115661444,6.7667682826,7.356227668
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,2,0.8910680902,2.9974909385,0.8654385492
gpa33a,ENSDARG00000100223,protein_coding,190,15.9356659853,53.6064694916,82.2166621721
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,18,2.0593918613,6.9276506603,7.7889469426
f7,ENSDARG00000034862,protein_coding,7,1.2705970915,4.274200042,3.0290349221
f7i,ENSDARG00000075827,protein_coding,9,1.1979032513,4.029663031,3.8944734713
f10,ENSDARG00000088581,protein_coding,193,23.2391668889,78.1749374009,83.5148199958
prozb,ENSDARG00000076900,protein_coding,17,3.6748492764,12.3619367902,7.356227668
pcid2,ENSDARG00000013802,protein_coding,9,1.3457319312,4.5269484051,3.8944734713
cul4a,ENSDARG00000096578,protein_coding,116,17.7491130391,59.7067789644,50.1954358524
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,37,10.1752662272,34.2288862656,16.0106131598
grtp1a,ENSDARG00000029936,protein_coding,24,4.5737702782,15.3858443762,10.3852625902
adprhl1,ENSDARG00000041589,protein_coding,11,2.3484684678,7.9000842128,4.7599120205
dcun1d2b,ENSDARG00000041592,protein_coding,29,6.3951639661,21.5128857719,12.5488589631
tmco3,ENSDARG00000075108,protein_coding,1,0.1643436393,0.552840546,0.4327192746
tfdp1b,ENSDARG00000016304,protein_coding,8,0.6962281288,2.3420628907,3.4617541967
grk1a,ENSDARG00000058803,protein_coding,64,5.1812006505,17.4291978042,27.6940335737
