Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,167,103.2551634204,616.9663937116,375.1949364231
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,8,4.3283747566,25.8627430895,17.9734101281
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,2,0.6848738264,4.092232493,4.493352532
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,35,9.5239446472,56.9071181358,78.6336693102
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,4,1.4847682745,8.8717319065,8.986705064
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,1,0.4318286327,2.5802463084,2.246676266
f10,ENSDARG00000088581,protein_coding,0,0,0,0
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,22,10.9212801553,65.2564250438,49.4268778521
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,11,9.8145172585,58.6433367437,24.7134389261
grtp1a,ENSDARG00000029936,protein_coding,7,4.3280607422,25.8608668023,15.726733862
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,36,25.7565913571,153.8998221253,80.8803455762
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,6,1.6941233559,10.1226625649,13.480057596
grk1a,ENSDARG00000058803,protein_coding,19,4.9904101337,29.8185121339,42.6868490541
cenpe,ENSDARG00000063385,protein_coding,22,2.767394877,16.5356344484,49.4268778521
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,14,5.1535927151,30.7935545959,31.4534677241
tpp2,ENSDARG00000078751,protein_coding,32,6.2027437378,37.0624025788,71.8936405122
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,17,5.3047630429,31.6968218891,38.1934965221
blzf1,ENSDARG00000011299,protein_coding,1,0.3499741252,2.0911523137,2.246676266
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,11,3.7583494569,22.4567492213,24.7134389261
mrpl39,ENSDARG00000041570,protein_coding,45,18.1040240421,108.1744878892,101.1004319703
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,21,17.5740345454,105.0077144548,47.1802015861
atp5pf,ENSDARG00000014313,protein_coding,1,0.6908698035,4.1280594312,2.246676266
appa,ENSDARG00000104279,protein_coding,311,54.456756196,325.387974514,698.716318728
cyyr1,ENSDARG00000103783,protein_coding,8,2.9107137622,17.3919880954,17.9734101281
adamts1,ENSDARG00000103519,protein_coding,21,8.1768077399,48.8577560311,47.1802015861
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,2,0.6884143696,4.1133878145,4.493352532
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,6,2.8792465864,17.2039666024,13.480057596
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,6,6.9477471976,41.5139194102,13.480057596
atp1a1a.4,ENSDARG00000001870,protein_coding,123,29.3076520123,175.1179870448,276.3411807188
atp1a1a.1,ENSDARG00000002791,protein_coding,282,70.1098223627,418.9175905015,633.5627070138
atp1a1a.2,ENSDARG00000007739,protein_coding,6,1.9305126614,11.5351271089,13.480057596
atp1a1a.3,ENSDARG00000039131,protein_coding,19,6.1956239677,37.0198607944,42.6868490541
atp1a1a.5,ENSDARG00000040252,protein_coding,0,0,0,0
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,0,0,0,0
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,73,13.4454443808,80.3387167932,164.0073674185
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,42,10.5477350195,63.024432108,94.3604031723
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,111,21.5549867487,128.7945512873,249.3810655267
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,20,10.5425159522,62.9932473321,44.9335253201
gpc5a,ENSDARG00000103647,protein_coding,1,0.651572622,3.893252381,2.246676266
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,1,0.2738615005,1.6363670033,2.246676266
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,20,9.2757617498,55.4241849622,44.9335253201
ndfip2,ENSDARG00000033928,protein_coding,84,16.3446545945,97.6619693158,188.7208063445
tuba8l2,ENSDARG00000031164,protein_coding,28,18.4585362841,110.2927561889,62.9069354482
stk16,ENSDARG00000037777,protein_coding,0,0,0,0
atic,ENSDARG00000016706,protein_coding,1,0.3242000112,1.9371477915,2.246676266
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,156,18.1489694187,108.4430438236,350.481497497
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,102,19.9857947711,119.4183740254,229.1609791326
pard3ba_1,ENSDARG00000092671,protein_coding,15,4.4400718406,26.5301513319,33.7001439901
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,15,5.4150520347,32.3558165515,33.7001439901
cnppd1,ENSDARG00000027078,protein_coding,45,9.3888475643,56.0998910949,101.1004319703
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,28,10.8508529047,64.835610768,62.9069354482
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,18,8.9231187833,53.3170858875,40.4401727881
gtf3c3,ENSDARG00000043247,protein_coding,1,0.3633428503,2.1710326204,2.246676266
LO018629.1,ENSDARG00000113848,protein_coding,13,6.338295689,37.8723475322,29.2067914581
hecw2b,ENSDARG00000063253,protein_coding,13,10.2586489486,61.2970958206,29.2067914581
klf7a,ENSDARG00000073857,protein_coding,8,2.8792465864,17.2039666024,17.9734101281
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,1,0.4504529543,2.6915296587,2.246676266
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,27,6.2353508342,37.2572352826,60.6602591822
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,64,12.8472883297,76.7646371106,143.7872810244
lancl1,ENSDARG00000013741,protein_coding,12,4.1026491796,24.5139960574,26.9601151921
mylz3,ENSDARG00000017441,protein_coding,818,608.5424384344,3636.14003624,1837.7811855932
