Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,139,54.9685303621,249.2409995676,170.9821889764
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,9,3.1144502389,14.1216926399,11.0707892143
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,36,13.8505985778,62.8020616779,44.2831568572
hikeshi,ENSDARG00000104071,protein_coding,28,14.998765773,68.0081375455,34.4424553334
tmem39a,ENSDARG00000102746,protein_coding,9,1.9711837095,8.937837611,11.0707892143
ildr1a,ENSDARG00000103929,protein_coding,15,3.6830946068,16.7000677525,18.4513153572
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,2,1.8490434254,8.3840231593,2.460175381
gpa33a,ENSDARG00000100223,protein_coding,33,5.7433697508,26.0418681044,40.5928937858
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,11,2.7484772735,12.462280116,13.5309645953
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,2,0.6205578345,2.8137636924,2.460175381
cul4a,ENSDARG00000096578,protein_coding,41,13.0178343861,59.0261015389,50.4335953096
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,24,13.6959296936,62.1007544564,29.5221045715
grtp1a,ENSDARG00000029936,protein_coding,15,5.9318557945,26.8965107447,18.4513153572
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.4576040982,2.0748908893,1.2300876905
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,51,8.5675536527,38.8474209183,62.7344722144
cenpe,ENSDARG00000063385,protein_coding,77,6.1950268832,28.0897939702,94.7167521668
gas6,ENSDARG00000007804,protein_coding,14,3.6174497655,16.4024177015,17.2212276667
pros1,ENSDARG00000068261,protein_coding,2,0.5088666932,2.3073282556,2.460175381
rasa3,ENSDARG00000063371,protein_coding,34,8.0050674073,36.2969682664,41.8229814762
tpp2,ENSDARG00000078751,protein_coding,31,3.8432582915,17.4262897672,38.1327184048
ENSDARG00000078878,ENSDARG00000078878,protein_coding,9,6.0836830559,27.5849333411,11.0707892143
zgc:92518,ENSDARG00000016343,protein_coding,7,2.9588135954,13.415997357,8.6106138333
ercc5,ENSDARG00000023678,protein_coding,28,5.5882923442,25.3387085407,34.4424553334
blzf1,ENSDARG00000011299,protein_coding,35,7.834440729,35.5233044341,43.0530691667
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,46,10.052320431,45.5797230833,56.584033762
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,2,1.0704988252,4.8539081449,2.460175381
atp5pf,ENSDARG00000014313,protein_coding,4,1.7675032484,8.0142996996,4.9203507619
appa,ENSDARG00000104279,protein_coding,705,78.955886603,358.0056437569,867.2118217867
cyyr1,ENSDARG00000103783,protein_coding,2,0.4654183759,2.1103227693,2.460175381
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,12,2.9056396685,13.1748935361,14.7610522857
gart,ENSDARG00000101089,protein_coding,13,2.8619846622,12.9769508707,15.9911399762
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,1,0.3069245506,1.3916723127,1.2300876905
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,42,31.1061359727,141.0429635182,51.6636830001
atp1a1a.4,ENSDARG00000001870,protein_coding,381,58.0637269874,263.2753915306,468.6634100719
atp1a1a.1,ENSDARG00000002791,protein_coding,593,94.2949577222,427.5568104517,729.4420004532
atp1a1a.2,ENSDARG00000007739,protein_coding,37,7.6142502518,34.5249059999,45.5132445477
atp1a1a.3,ENSDARG00000039131,protein_coding,40,8.3424854883,37.8269058366,49.2035076191
atp1a1a.5,ENSDARG00000040252,protein_coding,6,1.0702185899,4.8526374883,7.3805261429
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,35,7.549236334,34.2301167133,43.0530691667
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,4,0.9006906838,4.0839557623,4.9203507619
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,101,11.8981021314,53.9489567695,124.2388567382
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,149,23.9331689855,108.5189456853,183.2830658812
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,203,25.2130182207,114.3221007007,249.7078011669
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,29,9.77724026,44.3324411143,35.6725430238
gpc5a,ENSDARG00000103647,protein_coding,4,1.6669663664,7.5584404507,4.9203507619
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,48,8.4076812618,38.1225197023,59.0442091429
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,17,5.0428091155,22.8653517987,20.9114907381
ndfip2,ENSDARG00000033928,protein_coding,99,12.32070826,55.8651581528,121.7786813573
tuba8l2,ENSDARG00000031164,protein_coding,33,13.9141661971,63.0902930872,40.5928937858
stk16,ENSDARG00000037777,protein_coding,0,0,0,0
atic,ENSDARG00000016706,protein_coding,22,4.5618365946,20.6845026636,27.0619291905
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,248,18.453683582,83.6735948983,305.0617472384
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,128,16.0411403879,72.7345235201,157.4512243811
pard3ba_1,ENSDARG00000092671,protein_coding,12,2.27187275,10.3012365686,14.7610522857
pard3ba_2,ENSDARG00000113935,protein_coding,1,1.2571448381,5.7002076277,1.2300876905
abcb6a,ENSDARG00000063297,protein_coding,29,6.695968338,30.361187222,35.6725430238
cnppd1,ENSDARG00000027078,protein_coding,45,6.0050455546,27.2283713356,55.3539460715
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,19,4.7093770618,21.3534878683,23.3716661191
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,28,8.877817619,40.2542349734,34.4424553334
gtf3c3,ENSDARG00000043247,protein_coding,2,0.4647834258,2.1074437478,2.460175381
LO018629.1,ENSDARG00000113848,protein_coding,9,2.8065686592,12.7256809189,11.0707892143
hecw2b,ENSDARG00000063253,protein_coding,19,9.5896870688,43.4820282592,23.3716661191
klf7a,ENSDARG00000073857,protein_coding,36,8.2869628653,37.5751524431,44.2831568572
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,14,4.033494728,18.2888691243,17.2212276667
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,25,3.692675603,16.743510374,30.7521922619
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,85,10.9132584684,49.4834304518,104.5574536906
lancl1,ENSDARG00000013741,protein_coding,4,0.8746758694,3.9659981184,4.9203507619
mylz3,ENSDARG00000017441,protein_coding,2541,1209.0555364801,5482.1587635634,3125.6528215034
pcnp,ENSDARG00000037713,protein_coding,13,6.4750310887,29.3594027374,15.9911399762
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,71,21.1255229958,95.7883798816,87.3362260239
en1b,ENSDARG00000098730,protein_coding,35,15.13200354,68.612270747,43.0530691667
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,11,1.858903156,8.428729632,13.5309645953
mmd2b,ENSDARG00000089090,protein_coding,9,8.6615148592,39.2734644179,11.0707892143
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,22,2.6451729398,11.9938725521,27.0619291905
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,5,0.6225991431,2.823019494,6.1504384524
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,154,16.2558273196,73.7079675086,189.4335043335
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,22,2.3972805133,10.8698665845,27.0619291905
grapb,ENSDARG00000022668,protein_coding,0,0,0,0
cacna1hb,ENSDARG00000099708,protein_coding,0,0,0,0
syngr3b,ENSDARG00000025034,protein_coding,28,4.9852182031,22.604220266,34.4424553334
myo15ab,ENSDARG00000078474,protein_coding,1,0.0929059861,0.4212588675,1.2300876905
AL928835.1,ENSDARG00000096583,antisense,1,0.4863472536,2.2052195105,1.2300876905
alkbh5,ENSDARG00000063003,protein_coding,60,26.2740039431,119.1328740697,73.8052614287
mief2,ENSDARG00000002377,protein_coding,36,8.1196325989,36.816435363,44.2831568572
