Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,19,37.2114489844,232.9139759728,110.6452067674
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,30,25.8581676145,161.8514944953,174.7029580538
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,6,7.0546847534,44.1566969303,34.9405916108
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,0,0,0,0
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,0,0,0,0
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,11,9.1517257423,57.2825000858,64.0577512864
cenpe,ENSDARG00000063385,protein_coding,34,13.5473715557,84.7957351607,197.9966857943
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,0,0,0,0
tpp2,ENSDARG00000078751,protein_coding,6,3.6839420018,23.0585371524,34.9405916108
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,0,0,0,0
blzf1,ENSDARG00000011299,protein_coding,0,0,0,0
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,0,0,0,0
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,0,0,0,0
appa,ENSDARG00000104279,protein_coding,126,69.8859056681,437.4300006552,733.7524238261
cyyr1,ENSDARG00000103783,protein_coding,0,0,0,0
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,79,59.6253140285,373.2068849249,460.0511228751
atp1a1a.1,ENSDARG00000002791,protein_coding,38,29.9254733256,187.3095825443,221.2904135349
atp1a1a.2,ENSDARG00000007739,protein_coding,3,3.0575272187,19.1376804877,17.4702958054
atp1a1a.3,ENSDARG00000039131,protein_coding,4,4.1316080486,25.8605693684,23.2937277405
atp1a1a.5,ENSDARG00000040252,protein_coding,4,3.5334982971,22.1168796143,23.2937277405
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,0,0,0,0
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,2,1.1668364017,7.3034647412,11.6468638703
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,26,20.6828766421,129.4583028813,151.4092303133
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,29,17.8381763283,111.6527489824,168.8795261187
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,0,0,0,0
gpc5a,ENSDARG00000103647,protein_coding,0,0,0,0
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,0,0,0,0
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,0,0,0,0
ndfip2,ENSDARG00000033928,protein_coding,6,3.6980721903,23.1469808566,34.9405916108
tuba8l2,ENSDARG00000031164,protein_coding,4,8.3527001824,52.2812377021,23.2937277405
stk16,ENSDARG00000037777,protein_coding,0,0,0,0
atic,ENSDARG00000016706,protein_coding,0,0,0,0
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,52,19.1627744274,119.943676056,302.8184606266
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,12,7.4478371316,46.6175170829,69.8811832215
pard3ba_1,ENSDARG00000092671,protein_coding,22,20.6276185666,129.1124314243,128.1155025728
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,7,8.0045530721,50.1021146125,40.7640235459
cnppd1,ENSDARG00000027078,protein_coding,0,0,0,0
