Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,70,75.856441576,354.0735476591,217.6956562818
cep97,ENSDARG00000102407,protein_coding,1,0.7029940234,3.2813507025,3.1099379469
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,1,0.4769226376,2.2261219581,3.1099379469
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,58,39.7120730916,185.3632244317,180.3764009192
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,7,6.0904309802,28.4281790595,21.7695656282
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,1,1.5637790002,7.2992189832,3.1099379469
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,3,3.7618914565,17.559303155,9.3298138407
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,0,0,0,0
cenpe,ENSDARG00000063385,protein_coding,80,17.6375215607,82.3262955811,248.7950357507
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
