Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,176,78.211373818,380.6300512403,257.9567172669
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,12,5.1880626157,25.2486619637,17.5879579955
hikeshi,ENSDARG00000104071,protein_coding,11,6.6213736777,32.2241341533,16.1222948292
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,1,0.2759176845,1.3428042143,1.4656631663
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,25,4.889345941,23.7949022657,36.6415791572
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,2,0.5335690414,2.5967119824,2.9313263326
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,16,4.4923891419,21.8630389135,23.4506106606
prozb,ENSDARG00000076900,protein_coding,13,6.5528179505,31.890495084,19.0536211618
pcid2,ENSDARG00000013802,protein_coding,6,2.0919988371,10.1810975268,8.7939789977
cul4a,ENSDARG00000096578,protein_coding,19,6.779012075,32.9913104387,27.8476001595
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.514218653,2.5025397547,1.4656631663
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,2,0.4058688441,1.9752354597,2.9313263326
grk1a,ENSDARG00000058803,protein_coding,21,3.9642759028,19.2928785974,30.7789264921
cenpe,ENSDARG00000063385,protein_coding,49,4.4300280014,21.5595469413,71.8174951482
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,9,2.5732054404,12.5229780632,13.1909684966
rasa3,ENSDARG00000063371,protein_coding,4,1.0582882852,5.1503547959,5.8626526652
tpp2,ENSDARG00000078751,protein_coding,2,0.2786286661,1.3559977055,2.9313263326
ENSDARG00000078878,ENSDARG00000078878,protein_coding,1,0.7595948158,3.6967080306,1.4656631663
zgc:92518,ENSDARG00000016343,protein_coding,1,0.4749823662,2.3115891407,1.4656631663
ercc5,ENSDARG00000023678,protein_coding,17,3.812658689,18.5550055102,24.9162738269
blzf1,ENSDARG00000011299,protein_coding,11,2.7668815105,13.465538319,16.1222948292
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,25,6.1391242332,29.8771784382,36.6415791572
mrpl39,ENSDARG00000041570,protein_coding,14,4.0481125533,19.7008850934,20.519284328
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,2,1.2029404153,5.8543310209,2.9313263326
atp5pf,ENSDARG00000014313,protein_coding,22,10.9239783632,53.1635520661,32.2445896584
appa,ENSDARG00000104279,protein_coding,412,51.8502118078,252.3386026073,603.8532245111
cyyr1,ENSDARG00000103783,protein_coding,11,2.876498401,13.9990090994,16.1222948292
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,10,2.7209366538,13.241939214,14.6566316629
gart,ENSDARG00000101089,protein_coding,1,0.2473898463,1.2039682374,1.4656631663
n6amt1,ENSDARG00000115421,protein_coding,2,1.3212624234,6.430166859,2.9313263326
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,522,89.3939972756,435.0523472807,765.0761728029
atp1a1a.1,ENSDARG00000002791,protein_coding,446,79.6941708675,387.8463560995,653.6857721649
atp1a1a.2,ENSDARG00000007739,protein_coding,15,3.4687627954,16.8813728246,21.9849474943
atp1a1a.3,ENSDARG00000039131,protein_coding,26,6.0934989083,29.655134394,38.1072423235
atp1a1a.5,ENSDARG00000040252,protein_coding,34,6.814877887,33.1658580167,49.8325476538
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,5,1.2118891649,5.8978817582,7.3283158314
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,5,1.2651546173,6.1571078896,7.3283158314
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
