Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,236,58.3695276179,306.5871261929,200.2247189777
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,8,1.9250006429,10.1111048709,6.7872786094
hikeshi,ENSDARG00000104071,protein_coding,2,0.67004248,3.5194116994,1.6968196524
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,0,0,0,0
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,25,2.7212453213,14.2933961737,21.2102456544
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,3,0.4454498439,2.3397343284,2.5452294785
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,52,8.1260157317,42.6820622376,44.1173109612
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,90,17.8719625154,93.872845141,76.3568843559
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,20,7.1381409935,37.4932301643,16.9681965235
grtp1a,ENSDARG00000029936,protein_coding,14,3.462599096,18.1873718928,11.8777375665
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,16,4.5791486078,24.0520708213,13.5745572188
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,12,1.3553575955,7.1190432255,10.1809179141
grk1a,ENSDARG00000058803,protein_coding,55,5.7786207969,30.352322792,46.6625404397
cenpe,ENSDARG00000063385,protein_coding,144,7.2458578927,38.0590153591,122.1710149695
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,16,2.5460613432,13.37323878,13.5745572188
rasa3,ENSDARG00000063371,protein_coding,59,8.6878624815,45.6331736723,50.0561797444
tpp2,ENSDARG00000078751,protein_coding,42,3.25658201,17.1052629756,35.6332126994
ENSDARG00000078878,ENSDARG00000078878,protein_coding,3,1.2682946944,6.6617435738,2.5452294785
zgc:92518,ENSDARG00000016343,protein_coding,10,2.6435919188,13.8855201043,8.4840982618
ercc5,ENSDARG00000023678,protein_coding,52,6.4908157294,34.0931411019,44.1173109612
blzf1,ENSDARG00000011299,protein_coding,56,7.8397611595,41.1785042987,47.5109502659
trmt10c,ENSDARG00000041575,protein_coding,21,4.917080969,25.8270673939,17.8166063497
txnl4b,ENSDARG00000058962,protein_coding,4,1.0653675433,5.595864602,3.3936393047
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,39,5.3302545462,27.997269978,33.0879832209
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,22,6.0799185349,31.9348952644,18.6650161759
appa,ENSDARG00000104279,protein_coding,721,50.5016435703,265.2609058549,611.7034846735
cyyr1,ENSDARG00000103783,protein_coding,1,0.1455420141,0.7644623773,0.8484098262
adamts1,ENSDARG00000103519,protein_coding,2,0.3115109776,1.6362177199,1.6968196524
adamts5,ENSDARG00000100307,protein_coding,12,1.8172580696,9.5451848222,10.1809179141
gart,ENSDARG00000101089,protein_coding,4,0.5507554343,2.8928540754,3.3936393047
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,5,0.9597905795,5.0413194613,4.2420491309
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,1081,103.0339802536,541.1880684213,917.1310220972
atp1a1a.1,ENSDARG00000002791,protein_coding,707,70.3117715845,369.3140045391,599.8257471071
atp1a1a.2,ENSDARG00000007739,protein_coding,26,3.3463673966,17.5768625373,22.0586554806
atp1a1a.3,ENSDARG00000039131,protein_coding,22,2.8696768843,15.073035965,18.6650161759
atp1a1a.5,ENSDARG00000040252,protein_coding,27,3.012033892,15.8207690319,22.9070653068
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,21,2.832886155,14.8797919142,17.8166063497
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,31,4.3656832573,22.9308397439,26.3007046115
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,211,15.5458196149,81.6547324361,179.0144733233
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,120,12.0550782832,63.31954288,101.8091791412
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,199,15.4581218456,81.1940981262,168.8335554092
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,1,0.2380709594,1.2504725368,0.8484098262
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,30,6.3257845222,33.226311343,25.4522947853
gpc5a,ENSDARG00000103647,protein_coding,15,3.9096056634,20.5352829432,12.7261473927
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,29,3.1769314915,16.6868970137,24.6038849591
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,62,11.5024445247,60.416822869,52.601409223
ndfip2,ENSDARG00000033928,protein_coding,120,9.3402085986,49.059634867,101.8091791412
tuba8l2,ENSDARG00000031164,protein_coding,46,12.1304225225,63.715290023,39.0268520041
stk16,ENSDARG00000037777,protein_coding,12,2.6359609318,13.8454381906,10.1809179141
atic,ENSDARG00000016706,protein_coding,4,0.5187425652,2.7247058318,3.3936393047
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,470,21.8727856434,114.8872496646,398.7526183031
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,177,13.8730958367,72.8687169069,150.1685392333
pard3ba_1,ENSDARG00000092671,protein_coding,14,1.6576988726,8.7070969078,11.8777375665
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,12,1.7328919714,9.1020501829,10.1809179141
cnppd1,ENSDARG00000027078,protein_coding,99,8.262544989,43.3991849275,83.9925727915
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,55,8.5260407247,44.7832016167,46.6625404397
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,16,3.1728023625,16.6652086798,13.5745572188
gtf3c3,ENSDARG00000043247,protein_coding,9,1.3080911173,6.8707750912,7.6356884356
LO018629.1,ENSDARG00000113848,protein_coding,7,1.3652307191,7.1709020072,5.9388687832
hecw2b,ENSDARG00000063253,protein_coding,1,0.3156644573,1.6580339562,0.8484098262
klf7a,ENSDARG00000073857,protein_coding,25,3.5992146732,18.9049479798,21.2102456544
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,0,0,0,0
ube2f,ENSDARG00000025754,protein_coding,1,0.1801890137,0.9464464443,0.8484098262
AL929396.1,ENSDARG00000096530,lincRNA,5,2.3160163984,12.1649230479,4.2420491309
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,22,2.0323508304,10.6749639059,18.6650161759
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,107,8.5919975226,45.1296410338,90.7798514009
lancl1,ENSDARG00000013741,protein_coding,26,3.5557838415,18.6768266563,22.0586554806
mylz3,ENSDARG00000017441,protein_coding,3066,912.4069518701,4792.4359971455,2601.2245270583
pcnp,ENSDARG00000037713,protein_coding,3,0.9345329327,4.9086531597,2.5452294785
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,9,1.8809824207,9.8798982674,7.6356884356
arglu1b,ENSDARG00000018319,protein_coding,58,10.7932432332,56.6917287191,49.2077699183
en1b,ENSDARG00000098730,protein_coding,9,2.4335806826,12.782431832,7.6356884356
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,34,3.5935016341,18.8749401258,28.84593409
mmd2b,ENSDARG00000089090,protein_coding,8,4.8152205346,25.2920433989,6.7872786094
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,8,0.6015839313,3.1598317852,6.7872786094
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,0,0,0,0
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,187,12.345389967,64.8444108801,158.6526374951
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,16,1.0904129661,5.7274161927,13.5745572188
grapb,ENSDARG00000022668,protein_coding,2,0.2658434294,1.396347998,1.6968196524
cacna1hb,ENSDARG00000099708,protein_coding,30,2.0720276368,10.8833671352,25.4522947853
syngr3b,ENSDARG00000025034,protein_coding,23,2.5611135088,13.4523005849,19.5134260021
myo15ab,ENSDARG00000078474,protein_coding,1,0.0581056746,0.3052012327,0.8484098262
AL928835.1,ENSDARG00000096583,antisense,0,0,0,0
alkbh5,ENSDARG00000063003,protein_coding,32,8.7639489421,46.0328193482,27.1491144377
mief2,ENSDARG00000002377,protein_coding,16,2.256985196,11.8548604611,13.5745572188
smcr8b,ENSDARG00000015803,protein_coding,2,0.2327400422,1.2224717863,1.6968196524
zgc:112980,ENSDARG00000037739,protein_coding,0,0,0,0
ptcd1,ENSDARG00000076176,protein_coding,58,10.5445934318,55.3856906002,49.2077699183
AL928650.2,ENSDARG00000096526,lincRNA,0,0,0,0
AL928650.4,ENSDARG00000113858,protein_coding,38,2.3571450739,12.380952249,32.2395733947
AL928650.3,ENSDARG00000096599,lincRNA,0,0,0,0
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,0,0,0,0
ENSDARG00000079873,ENSDARG00000079873,protein_coding,0,0,0,0
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,21,3.4078778993,17.8999476988,17.8166063497
actb1,ENSDARG00000037746,protein_coding,762,112.3612550836,590.1797684064,646.4882875468
fscn1b,ENSDARG00000037747,protein_coding,73,8.2276467241,43.2158810841,61.9339173109
abcg2b,ENSDARG00000079361,protein_coding,9,1.3143670856,6.903739742,7.6356884356
ENSDARG00000012458,ENSDARG00000012458,protein_coding,45,8.9359812577,46.9364225705,38.178442178
