Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,61,34.3192219988,198.6804319508,118.2554286653
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,3,1.4769589166,8.5503929993,5.815840754
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,1,0.5473615861,3.1687791861,1.9386135847
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,1,0.349325178,2.022309167,1.9386135847
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,4,5.2612068869,30.4581163557,7.7544543387
gpa33a,ENSDARG00000100223,protein_coding,14,3.466483567,20.0681254507,27.1405901855
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,6,2.3576263533,13.6487424529,11.6316815081
f10,ENSDARG00000088581,protein_coding,11,3.9102130759,22.636959048,21.3247494315
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,2,0.8828573487,5.1110272664,3.8772271694
cul4a,ENSDARG00000096578,protein_coding,6,2.7102815534,15.6903297443,11.6316815081
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.6510257682,3.768910637,1.9386135847
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,21,5.0189656675,29.0557363682,40.7108852782
cenpe,ENSDARG00000063385,protein_coding,25,2.8615461357,16.5660288657,48.4653396169
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,4,1.4479124256,8.3822373989,7.7544543387
rasa3,ENSDARG00000063371,protein_coding,14,4.6894551364,27.1481379197,27.1405901855
tpp2,ENSDARG00000078751,protein_coding,13,2.2929231798,13.2741636101,25.2019766008
ENSDARG00000078878,ENSDARG00000078878,protein_coding,9,8.6551550796,50.1063208799,17.4475222621
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,13,3.6912436426,21.3693038082,25.2019766008
blzf1,ENSDARG00000011299,protein_coding,16,5.095281834,29.4975450121,31.0178173548
trmt10c,ENSDARG00000041575,protein_coding,15,7.9893739196,46.2519885045,29.0792037702
txnl4b,ENSDARG00000058962,protein_coding,18,10.9054954003,63.1339643086,34.8950445242
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,8,2.4871773417,14.3987374947,15.5089086774
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,6,3.7718963771,21.8362176597,11.6316815081
appa,ENSDARG00000104279,protein_coding,347,55.2882884638,320.0743022148,672.6989138831
cyyr1,ENSDARG00000103783,protein_coding,2,0.6621430116,3.8332704498,3.8772271694
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,4,1.3779351371,7.9771257122,7.7544543387
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,1,0.8363911725,4.8420258314,1.9386135847
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,221,47.9159916194,277.3946889775,428.4336022137
atp1a1a.1,ENSDARG00000002791,protein_coding,390,88.2280452456,510.7687505327,756.0592980243
atp1a1a.2,ENSDARG00000007739,protein_coding,19,5.5627212351,32.2036396353,36.8336581089
atp1a1a.3,ENSDARG00000039131,protein_coding,0,0,0,0
atp1a1a.5,ENSDARG00000040252,protein_coding,6,1.5225822548,8.8145150867,11.6316815081
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,5,1.5343104921,8.8824120585,9.6930679234
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,16,5.1255908469,29.6730095891,31.0178173548
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,98,16.4244436642,95.0841939795,189.9841312984
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,32,7.3126062719,42.3340532846,62.0356347097
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,123,21.7341262079,125.8229450312,238.4494709153
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
