Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,64,59.7729345203,314.5086837835,185.6819845606
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,9,4.655350448,24.495169155,26.1115290788
ildr1a,ENSDARG00000103929,protein_coding,4,2.3195668058,12.2049203189,11.605124035
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,11,4.5213778255,23.7902421925,31.9140910964
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,2,1.3045800337,6.8643400659,5.8025620175
f10,ENSDARG00000088581,protein_coding,20,11.8019763223,62.0987419966,58.0256201752
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,37,27.7448184748,145.9855770902,107.3473973241
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,3,4.0432147526,21.2742800785,8.7038430263
grtp1a,ENSDARG00000029936,protein_coding,2,1.8679042038,9.8283963682,5.8025620175
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,17,18.3723243896,96.6701000745,49.3217771489
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,7,2.9855277765,15.7090231377,20.3089670613
grk1a,ENSDARG00000058803,protein_coding,23,9.1251449323,48.013994043,66.7294632015
cenpe,ENSDARG00000063385,protein_coding,22,4.180232421,21.9952292322,63.8281821927
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,21,11.6769830347,61.4410618161,60.926901184
tpp2,ENSDARG00000078751,protein_coding,17,4.9775092824,26.1902800238,49.3217771489
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,0,0,0,0
blzf1,ENSDARG00000011299,protein_coding,10,5.2864634413,27.8159115349,29.0128100876
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,9,4.6448990519,24.4401767932,26.1115290788
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,5,5.2178971191,27.4551344722,14.5064050438
appa,ENSDARG00000104279,protein_coding,182,48.1384457298,253.2912149514,528.0331435943
cyyr1,ENSDARG00000103783,protein_coding,0,0,0,0
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,5,2.5996760445,13.6787778211,14.5064050438
n6amt1,ENSDARG00000115421,protein_coding,1,1.3884378529,7.3055767655,2.9012810088
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,5,7.590563545,39.939450336,14.5064050438
