Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,272,102.4016263209,353.3328525342,245.7089980066
cep97,ENSDARG00000102407,protein_coding,3,0.7326835003,2.5280960904,2.7100257133
nfkbiz,ENSDARG00000102097,protein_coding,9,2.9649680701,10.2305076932,8.1300771399
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,6,2.197636789,7.5828607747,5.4200514266
hikeshi,ENSDARG00000104071,protein_coding,4,2.0398400175,7.0383891153,3.6133676177
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,25,5.843865996,20.1640336816,22.5835476109
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,96,15.9060628489,54.8832548944,86.7208228259
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,14,3.1642396369,10.9180865301,12.6467866621
f7,ENSDARG00000034862,protein_coding,13,4.6615249487,16.0844116101,11.7434447577
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,78,18.5537923701,64.0191432401,70.460668546
prozb,ENSDARG00000076900,protein_coding,2,0.854073898,2.9469489647,1.8066838089
pcid2,ENSDARG00000013802,protein_coding,6,1.7723200152,6.1153216903,5.4200514266
cul4a,ENSDARG00000096578,protein_coding,36,10.8816815098,37.5468213382,32.5203085597
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,3,1.6298219235,5.6236375343,2.7100257133
grtp1a,ENSDARG00000029936,protein_coding,11,4.1412422409,14.2891962422,9.9367609488
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.4356407828,1.5031616781,0.9033419044
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,6,1.0315437989,3.5593019963,5.4200514266
grk1a,ENSDARG00000058803,protein_coding,13,2.0790677101,7.1737427521,11.7434447577
cenpe,ENSDARG00000063385,protein_coding,47,3.5998876964,12.4212733165,42.4570695085
gas6,ENSDARG00000007804,protein_coding,5,1.229937667,4.2438523676,4.5167095222
pros1,ENSDARG00000068261,protein_coding,18,4.3599866542,15.0439653831,16.2601542799
rasa3,ENSDARG00000063371,protein_coding,45,10.0864238597,34.8028155632,40.6503856996
tpp2,ENSDARG00000078751,protein_coding,45,5.311155504,18.3259367249,40.6503856996
ENSDARG00000078878,ENSDARG00000078878,protein_coding,17,10.9398562842,37.7475511481,15.3568123754
zgc:92518,ENSDARG00000016343,protein_coding,3,1.2072006059,4.1653990174,2.7100257133
ercc5,ENSDARG00000023678,protein_coding,8,1.5200213838,5.2447750174,7.2267352355
blzf1,ENSDARG00000011299,protein_coding,9,1.9178784921,6.6175655874,8.1300771399
trmt10c,ENSDARG00000041575,protein_coding,23,8.1974669713,28.2850428512,20.776863802
txnl4b,ENSDARG00000058962,protein_coding,7,2.8379274243,9.7921588567,6.3233933311
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,30,6.2412039021,21.5350327646,27.1002571331
mrpl39,ENSDARG00000041570,protein_coding,15,3.6744852278,12.6786692145,13.5501285665
