Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,265,97.8798895686,320.6182891243,242.3648066282
cep97,ENSDARG00000102407,protein_coding,1,0.2396099252,0.784873426,0.914584176
nfkbiz,ENSDARG00000102097,protein_coding,6,1.9392705777,6.3523326139,5.4875050557
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,9,3.2341251559,10.5937969369,8.2312575836
hikeshi,ENSDARG00000104071,protein_coding,12,6.003810955,19.6662624479,10.9750101115
tmem39a,ENSDARG00000102746,protein_coding,5,1.0228286101,3.3504079387,4.5729208798
ildr1a,ENSDARG00000103929,protein_coding,20,4.5866952161,15.024315816,18.2916835191
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,1,0.8635060532,2.8285262137,0.914584176
gpa33a,ENSDARG00000100223,protein_coding,137,22.2700747609,72.9485219076,125.2980321059
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,7,1.5522047835,5.0844483402,6.4020892317
f7,ENSDARG00000034862,protein_coding,16,5.6287801989,18.4378005039,14.6333468153
f7i,ENSDARG00000075827,protein_coding,6,1.5478004732,5.0700214499,5.4875050557
f10,ENSDARG00000088581,protein_coding,48,11.2018299007,36.6930485276,43.9000404459
prozb,ENSDARG00000076900,protein_coding,6,2.5137746987,8.2341954686,5.4875050557
pcid2,ENSDARG00000013802,protein_coding,1,0.2898014395,0.9492822493,0.914584176
cul4a,ENSDARG00000096578,protein_coding,49,14.5311249303,47.5985867448,44.8146246218
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,1,0.5330016426,1.7459160967,0.914584176
grtp1a,ENSDARG00000029936,protein_coding,6,2.2161484431,7.2592820179,5.4875050557
adprhl1,ENSDARG00000041589,protein_coding,6,2.4827202649,8.1324726377,5.4875050557
dcun1d2b,ENSDARG00000041592,protein_coding,5,2.1370180028,7.0000799848,4.5729208798
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,11,1.8554051348,6.0776204649,10.0604259355
grk1a,ENSDARG00000058803,protein_coding,15,2.3535649454,7.7094076164,13.7187626393
cenpe,ENSDARG00000063385,protein_coding,26,1.9537729357,6.3998369709,23.7791885748
gas6,ENSDARG00000007804,protein_coding,3,0.7240090571,2.3715856877,2.7437525279
pros1,ENSDARG00000068261,protein_coding,4,0.9505660362,3.1137024936,3.6583367038
