Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,545,120.0235121876,382.1429180412,272.8591918647
cep97,ENSDARG00000102407,protein_coding,7,1.0000577405,3.1840843197,3.5046134735
nfkbiz,ENSDARG00000102097,protein_coding,5,0.9635614013,3.0678836078,2.5032953382
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,21,4.4994128041,14.3256825859,10.5138404205
hikeshi,ENSDARG00000104071,protein_coding,37,11.0374746487,35.1422208298,18.5243855027
tmem39a,ENSDARG00000102746,protein_coding,3,0.3659117452,1.1650265812,1.5019772029
ildr1a,ENSDARG00000103929,protein_coding,47,6.4267288473,20.4620650605,23.5309761792
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,187,18.1244545914,57.7064596697,93.623245649
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,19,2.512041504,7.9980901499,9.5125222852
f7,ENSDARG00000034862,protein_coding,17,3.5658696279,11.3533740191,8.5112041499
f7i,ENSDARG00000075827,protein_coding,14,2.1533468656,6.8560421185,7.009226947
f10,ENSDARG00000088581,protein_coding,145,20.1761347903,64.2388052394,72.595564808
prozb,ENSDARG00000076900,protein_coding,10,2.4980281752,7.9534731056,5.0065906764
pcid2,ENSDARG00000013802,protein_coding,2,0.345583315,1.1003028823,1.0013181353
cul4a,ENSDARG00000096578,protein_coding,61,10.7858710479,34.3411400044,30.5402031261
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,33,10.487324819,33.3905985231,16.5217492322
grtp1a,ENSDARG00000029936,protein_coding,6,1.3213597672,4.2070779968,3.0039544058
adprhl1,ENSDARG00000041589,protein_coding,3,0.7401504808,2.3565654709,1.5019772029
dcun1d2b,ENSDARG00000041592,protein_coding,22,5.6063872102,17.8501789284,11.0144994881
tmco3,ENSDARG00000075108,protein_coding,5,0.9495757753,3.0233547666,2.5032953382
