Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,164,80.963796749,263.8018104271,177.6121074769
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,4,1.9212050763,6.2598025005,4.3320026214
hikeshi,ENSDARG00000104071,protein_coding,15,10.0308201362,32.6831079848,16.2450098302
tmem39a,ENSDARG00000102746,protein_coding,5,1.3671063124,4.4543998025,5.4150032767
ildr1a,ENSDARG00000103929,protein_coding,8,2.4522192362,7.9899893538,8.6640052428
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,89,19.337064044,63.005351873,96.3870583259
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,4,1.1855241081,3.8627561772,4.3320026214
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,7,2.4135771515,7.8640830562,7.5810045874
f10,ENSDARG00000088581,protein_coding,44,13.7246043609,44.7184497663,47.6520288353
prozb,ENSDARG00000076900,protein_coding,4,2.2399303425,7.2982950813,4.3320026214
pcid2,ENSDARG00000013802,protein_coding,4,1.549387154,5.0483197762,4.3320026214
cul4a,ENSDARG00000096578,protein_coding,24,9.5129194507,30.9956483554,25.9920157283
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,4,2.849626625,9.2848494376,4.3320026214
grtp1a,ENSDARG00000029936,protein_coding,5,2.4684084375,8.0427381228,5.4150032767
adprhl1,ENSDARG00000041589,protein_coding,7,3.8714530773,12.6142346552,7.5810045874
dcun1d2b,ENSDARG00000041592,protein_coding,5,2.8563248743,9.306674134,5.4150032767
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,8,1.8035802758,5.8765492862,8.6640052428
grk1a,ENSDARG00000058803,protein_coding,41,8.5984111069,28.0159343791,44.4030268692
cenpe,ENSDARG00000063385,protein_coding,32,3.2140315883,10.4721787493,34.6560209711
gas6,ENSDARG00000007804,protein_coding,7,2.2579805965,7.3571076601,7.5810045874
pros1,ENSDARG00000068261,protein_coding,3,0.9528904566,3.1047732156,3.249001966
rasa3,ENSDARG00000063371,protein_coding,23,6.7602320642,22.0266530109,24.909015073
tpp2,ENSDARG00000078751,protein_coding,26,4.0240087766,13.1113021261,28.158017039
ENSDARG00000078878,ENSDARG00000078878,protein_coding,1,0.8438626464,2.7495313067,1.0830006553
zgc:92518,ENSDARG00000016343,protein_coding,11,5.8044348778,18.9124088885,11.9130072088
ercc5,ENSDARG00000023678,protein_coding,6,1.4949271486,4.8708744413,6.4980039321
blzf1,ENSDARG00000011299,protein_coding,34,9.5009397558,30.9566152897,36.8220222818
trmt10c,ENSDARG00000041575,protein_coding,5,2.3368504054,7.6140866954,5.4150032767
txnl4b,ENSDARG00000058962,protein_coding,3,1.5949004017,5.1966141696,3.249001966
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,23,6.2745707485,20.4442379133,24.909015073
mrpl39,ENSDARG00000041570,protein_coding,4,1.2849147244,4.1865975183,4.3320026214
CU571081.1,ENSDARG00000113329,protein_coding,7,5.3642295792,17.4781017115,7.5810045874
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,4,2.6727841243,8.7086490404,4.3320026214
atp5pf,ENSDARG00000014313,protein_coding,29,15.9972716466,52.1234106071,31.4070190051
appa,ENSDARG00000104279,protein_coding,488,68.2280426044,222.3053004387,528.5043198093
cyyr1,ENSDARG00000103783,protein_coding,10,2.9051009138,9.4655995803,10.8300065535
adamts1,ENSDARG00000103519,protein_coding,7,2.1762773512,7.0908965277,7.5810045874
adamts5,ENSDARG00000100307,protein_coding,21,6.3478622952,20.683041471,22.7430137623
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,3,2.2017606925,7.173928103,3.249001966
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,5,1.9157962783,6.2421791827,5.4150032767
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,4,3.2098624436,10.4585945551,4.3320026214
clic6,ENSDARG00000099108,protein_coding,6,5.5474796579,18.0751797203,6.4980039321
atp1a1a.4,ENSDARG00000001870,protein_coding,986,187.5877785476,611.2114004271,1067.8386461722
atp1a1a.1,ENSDARG00000002791,protein_coding,604,119.8997859326,390.6657280033,654.1323958296
atp1a1a.2,ENSDARG00000007739,protein_coding,65,16.6988464485,54.4093298738,70.3950425976
atp1a1a.3,ENSDARG00000039131,protein_coding,58,15.1011893964,49.2037337962,62.8140380101
atp1a1a.5,ENSDARG00000040252,protein_coding,6,1.3360422213,4.3531846447,6.4980039321
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,22,5.9238676943,19.3015531043,23.8260144176
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,174,25.5889967625,83.3758290002,188.4421140304
rap2ab,ENSDARG00000040246,protein_coding,4,6.1305480905,19.9749733846,4.3320026214
kpnb3,ENSDARG00000040245,protein_coding,161,32.2840125308,105.1899897913,174.3631055109
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,132,20.4668225076,66.6864085925,142.9560865058
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,9,3.4176437178,11.135601792,9.7470058981
ggact.1,ENSDARG00000070581,protein_coding,2,0.9504061984,3.0966788348,2.1660013107
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,25,10.5221863873,34.2841112953,27.0750163837
gpc5a,ENSDARG00000103647,protein_coding,4,2.0810117371,6.7804955526,4.3320026214
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,31,6.7786683738,22.0867234628,33.5730203158
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,80,29.6251997406,96.5268631122,86.6400524278
ndfip2,ENSDARG00000033928,protein_coding,62,9.632518712,31.3853348933,67.1460406315
tuba8l2,ENSDARG00000031164,protein_coding,62,32.6349257105,106.3333592455,67.1460406315
stk16,ENSDARG00000037777,protein_coding,5,2.1923029576,7.1431122606,5.4150032767
atic,ENSDARG00000016706,protein_coding,12,3.1063184938,10.1212205372,12.9960078642
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,800,74.3137313576,242.1341100456,866.4005242776
cpo,ENSDARG00000077688,protein_coding,17,8.9984009386,29.319208756,18.4110111409
nrp2a,ENSDARG00000096546,protein_coding,64,10.0127399381,32.6241978398,69.3120419422
pard3ba_1,ENSDARG00000092671,protein_coding,5,1.1817359649,3.8504133886,5.4150032767
pard3ba_2,ENSDARG00000113935,protein_coding,1,1.5693976892,5.1135194781,1.0830006553
abcb6a,ENSDARG00000063297,protein_coding,17,4.9001797046,15.9661024977,18.4110111409
cnppd1,ENSDARG00000027078,protein_coding,61,10.1620498239,33.1106895777,66.0630399762
prkag3a,ENSDARG00000017537,protein_coding,6,2.8322315679,9.2281716663,6.4980039321
retreg2,ENSDARG00000063270,protein_coding,19,5.8791041846,19.1557015588,20.5770124516
mdh1b,ENSDARG00000018008,protein_coding,2,1.0162646924,3.3112635091,2.1660013107
fastkd2,ENSDARG00000074031,protein_coding,9,3.5623647873,11.607141933,9.7470058981
gtf3c3,ENSDARG00000043247,protein_coding,7,2.0307963277,6.6168802523,7.5810045874
