Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,464,118.6895194053,398.549325425,271.9117801061
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,6,1.3430284185,4.509775361,3.5161006048
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,32,7.9636302083,26.7411938592,18.752536559
hikeshi,ENSDARG00000104071,protein_coding,10,3.4649147747,11.6348895255,5.8601676747
tmem39a,ENSDARG00000102746,protein_coding,6,0.850023451,2.8543065528,3.5161006048
ildr1a,ENSDARG00000103929,protein_coding,16,2.541187225,8.5330908693,9.3762682795
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,6,3.5880908495,12.0485043228,3.5161006048
gpa33a,ENSDARG00000100223,protein_coding,146,16.4361750355,55.1912797845,85.5584480506
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,15,2.3035043171,7.7349718518,8.790251512
f7,ENSDARG00000034862,protein_coding,20,4.8727159684,16.3621663642,11.7203353494
f7i,ENSDARG00000075827,protein_coding,10,1.7865308445,5.9990188393,5.8601676747
f10,ENSDARG00000088581,protein_coding,85,13.7376819011,46.1299690318,49.8114252349
prozb,ENSDARG00000076900,protein_coding,1,0.2901495453,0.9742975297,0.5860167675
pcid2,ENSDARG00000013802,protein_coding,8,1.6055998519,5.3914679331,4.6881341398
cul4a,ENSDARG00000096578,protein_coding,52,10.6795583811,35.8610499895,30.4728719084
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,31,11.4429245726,38.4243688249,18.1665197916
grtp1a,ENSDARG00000029936,protein_coding,7,1.7905746462,6.0125975818,4.1021173723
adprhl1,ENSDARG00000041589,protein_coding,8,2.2925209849,7.698090755,4.6881341398
dcun1d2b,ENSDARG00000041592,protein_coding,24,7.1038897409,23.8542583905,14.0644024193
tmco3,ENSDARG00000075108,protein_coding,3,0.6617675065,2.2221590805,1.7580503024
tfdp1b,ENSDARG00000016304,protein_coding,8,0.9345076265,3.1379972386,4.6881341398
grk1a,ENSDARG00000058803,protein_coding,38,4.1291942936,13.8654837304,22.2686371639
cenpe,ENSDARG00000063385,protein_coding,107,5.5684113886,18.6982524971,62.7037941193
gas6,ENSDARG00000007804,protein_coding,37,6.1840253681,20.7654319541,21.6826203964
pros1,ENSDARG00000068261,protein_coding,36,5.9247713728,19.8948790572,21.0966036289
rasa3,ENSDARG00000063371,protein_coding,77,11.7265933896,39.3769046194,45.1232910952
tpp2,ENSDARG00000078751,protein_coding,86,6.8965421586,23.1580028198,50.3974420024
ENSDARG00000078878,ENSDARG00000078878,protein_coding,12,5.2468709446,17.6185469958,7.0322012096
zgc:92518,ENSDARG00000016343,protein_coding,9,2.4606913363,8.2627925117,5.2741509072
ercc5,ENSDARG00000023678,protein_coding,55,7.1003350216,23.8423219451,32.2309222108
blzf1,ENSDARG00000011299,protein_coding,35,5.0676085995,17.0165992666,20.5105868614
trmt10c,ENSDARG00000041575,protein_coding,11,2.663796018,8.9448007825,6.4461844422
txnl4b,ENSDARG00000058962,protein_coding,15,4.1319108688,13.8746057592,8.790251512
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,77,10.884144089,36.5480314204,45.1232910952
mrpl39,ENSDARG00000041570,protein_coding,11,1.8308567797,6.147861565,6.4461844422
CU571081.1,ENSDARG00000113329,protein_coding,1,0.3970605039,1.3332954483,0.5860167675
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,9,3.1159736324,10.4631748066,5.2741509072
atp5pf,ENSDARG00000014313,protein_coding,40,11.4328705407,38.3906082398,23.4406706988
appa,ENSDARG00000104279,protein_coding,968,70.1238609869,235.4699693163,567.2642309109
cyyr1,ENSDARG00000103783,protein_coding,13,1.9568248195,6.5708515435,7.6182179771
adamts1,ENSDARG00000103519,protein_coding,27,4.3493798619,14.6048481675,15.8224527217
adamts5,ENSDARG00000100307,protein_coding,24,3.7589523185,12.6222426238,14.0644024193
gart,ENSDARG00000101089,protein_coding,23,3.2752680662,10.9980719857,13.4783856518
n6amt1,ENSDARG00000115421,protein_coding,3,1.1408209474,3.8307798472,1.7580503024
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,1,0.3231210846,1.0850131581,0.5860167675
runx1,ENSDARG00000087646,protein_coding,10,1.9853025196,6.6664772416,5.8601676747
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,2472,243.6820080287,818.2634861503,1448.6334491857
atp1a1a.1,ENSDARG00000002791,protein_coding,1223,125.7926594812,422.401066504,716.6985066157
atp1a1a.2,ENSDARG00000007739,protein_coding,93,12.3795094591,41.5693413262,54.4995593747
atp1a1a.3,ENSDARG00000039131,protein_coding,114,15.3792580854,51.6422424339,66.8059114916
atp1a1a.5,ENSDARG00000040252,protein_coding,32,3.6920390311,12.3975534881,18.752536559
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,82,11.4404707395,38.416129062,48.0533749325
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,15,2.1847512856,7.336209258,8.790251512
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,342,26.060184733,87.5078869458,200.4177344747
rap2ab,ENSDARG00000040246,protein_coding,1,0.7941210078,2.6665908967,0.5860167675
kpnb3,ENSDARG00000040245,protein_coding,299,31.0656319292,104.3157534997,175.2190134735
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,256,20.5666629223,69.0611072908,150.0202924723
