Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,59,82.3777060996,301.6061144654,241.9284047814
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,0,0,0,0
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,9,7.8022970743,28.5662300627,36.9043329328
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,22,13.5186671317,49.4953411474,90.2105916134
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,3,2.5146776285,9.2068859958,12.3014443109
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,10,8.8218124847,32.2989399927,41.0048143697
prozb,ENSDARG00000076900,protein_coding,1,1.583744743,5.7984996287,4.100481437
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,4,4.4840787783,16.4173735993,16.4019257479
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,2,2.7924646135,10.2239360836,8.2009628739
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,10,16.1565363638,59.1532635057,41.0048143697
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,0,0,0,0
cenpe,ENSDARG00000063385,protein_coding,5,1.4203024351,5.2000950148,20.5024071849
gas6,ENSDARG00000007804,protein_coding,1,0.9122898235,3.3401292893,4.100481437
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,1,0.8312744522,3.0435110352,4.100481437
tpp2,ENSDARG00000078751,protein_coding,23,10.0675564201,36.8599311368,94.3110730504
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,0,0,0,0
blzf1,ENSDARG00000011299,protein_coding,0,0,0,0
trmt10c,ENSDARG00000041575,protein_coding,5,6.6090886389,24.197584989,20.5024071849
txnl4b,ENSDARG00000058962,protein_coding,7,10.5249736575,38.534654095,28.7033700588
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,10,7.715549277,28.2486239128,41.0048143697
mrpl39,ENSDARG00000041570,protein_coding,3,2.7255002997,9.9787623897,12.3014443109
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,4,6.2404883646,22.8480439326,16.4019257479
appa,ENSDARG00000104279,protein_coding,142,56.1490094624,205.5760639237,582.2683640502
cyyr1,ENSDARG00000103783,protein_coding,20,16.4324335012,60.1633943716,82.0096287395
adamts1,ENSDARG00000103519,protein_coding,1,0.8792793365,3.219269348,4.100481437
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,1,2.0756758107,7.5995866575,4.100481437
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,261,140.4361120673,514.1729734502,1070.22565505
atp1a1a.1,ENSDARG00000002791,protein_coding,187,104.9865683721,384.3830140098,766.790028714
atp1a1a.2,ENSDARG00000007739,protein_coding,34,24.7037393523,90.4467870202,139.4163688571
atp1a1a.3,ENSDARG00000039131,protein_coding,41,30.1910128091,110.5371161237,168.1197389159
atp1a1a.5,ENSDARG00000040252,protein_coding,4,2.5190662456,9.2229538597,16.4019257479
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,6,4.5692464664,16.7291945603,24.6028886218
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,3,2.3850379358,8.7322415096,12.3014443109
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,38,15.8051372845,57.8667004786,155.818294605
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,62,35.1612240461,128.7343465422,254.2298490923
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,37,16.2251559951,59.4044977455,151.717813168
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,0,0,0,0
gpc5a,ENSDARG00000103647,protein_coding,0,0,0,0
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,3,1.8553020035,6.7927410817,12.3014443109
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,25,26.1831548168,95.8633101437,102.5120359243
ndfip2,ENSDARG00000033928,protein_coding,21,9.2273741655,33.7838063299,86.1101101764
tuba8l2,ENSDARG00000031164,protein_coding,19,28.284936279,103.5584763515,77.9091473025
stk16,ENSDARG00000037777,protein_coding,1,1.2400558065,4.5401654309,4.100481437
atic,ENSDARG00000016706,protein_coding,8,5.8568673514,21.4435080609,32.8038514958
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,262,68.8321027976,252.012153023,1074.326136487
cpo,ENSDARG00000077688,protein_coding,1,1.4970182107,5.4809713354,4.100481437
nrp2a,ENSDARG00000096546,protein_coding,29,12.8316239972,46.979898316,118.9139616722
pard3ba_1,ENSDARG00000092671,protein_coding,2,1.3368759459,4.8946490336,8.2009628739
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,0,0,0,0
cnppd1,ENSDARG00000027078,protein_coding,33,15.548055764,56.9254584583,135.3158874201
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,1,0.8751212312,3.2040454478,4.100481437
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,1,1.1194547532,4.0986137441,4.100481437
gtf3c3,ENSDARG00000043247,protein_coding,1,0.8205007724,3.0040658035,4.100481437
LO018629.1,ENSDARG00000113848,protein_coding,3,3.3030319422,12.0932552897,12.3014443109
hecw2b,ENSDARG00000063253,protein_coding,1,1.7820061219,6.5243858785,4.100481437
klf7a,ENSDARG00000073857,protein_coding,8,6.5019142286,23.8051917189,32.8038514958
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,3,7.5969734671,27.8144871663,12.3014443109
ube2f,ENSDARG00000025754,protein_coding,1,1.0172127969,3.7242794655,4.100481437
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,0,0,0,0
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,3,1.3599255311,4.9790395342,12.3014443109
lancl1,ENSDARG00000013741,protein_coding,2,1.5441002982,5.6533510501,8.2009628739
mylz3,ENSDARG00000017441,protein_coding,805,1352.3709168848,4951.3801351113,3300.8875567633
pcnp,ENSDARG00000037713,protein_coding,2,3.5171173459,12.8770773918,8.2009628739
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,5,5.2526381322,19.2312684192,20.5024071849
en1b,ENSDARG00000098730,protein_coding,2,3.0529292698,11.1775646396,8.2009628739
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,0,0,0,0
mmd2b,ENSDARG00000089090,protein_coding,0,0,0,0
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,0,0,0,0
si:dkey-79f11.7,ENSDARG00000092361,protein_coding,0,0,0,0
CR855320.2,ENSDARG00000103767,protein_coding,0,0,0,0
si:dkey-79f11.5,ENSDARG00000075791,protein_coding,0,0,0,0
CR855320.3,ENSDARG00000107486,protein_coding,0,0,0,0
si:dkeyp-9d4.2,ENSDARG00000029720,protein_coding,0,0,0,0
si:dkeyp-9d4.3,ENSDARG00000100166,protein_coding,22,8.1991606229,30.0192502854,90.2105916134
ENSDARG00000074212,ENSDARG00000074212,protein_coding,0,0,0,0
ENSDARG00000062929,ENSDARG00000062929,protein_coding,12,4.6167438309,16.9030947117,49.2057772437
grapb,ENSDARG00000022668,protein_coding,0,0,0,0
cacna1hb,ENSDARG00000099708,protein_coding,4,1.559616379,5.7101594399,16.4019257479
syngr3b,ENSDARG00000025034,protein_coding,1,0.6286146497,2.301521018,4.100481437
myo15ab,ENSDARG00000078474,protein_coding,0,0,0,0
AL928835.1,ENSDARG00000096583,antisense,0,0,0,0
alkbh5,ENSDARG00000063003,protein_coding,21,32.4677850617,118.8729689306,86.1101101764
mief2,ENSDARG00000002377,protein_coding,0,0,0,0
smcr8b,ENSDARG00000015803,protein_coding,1,0.6569383573,2.4052214462,4.100481437
zgc:112980,ENSDARG00000037739,protein_coding,4,2.6049899995,9.5375429735,16.4019257479
ptcd1,ENSDARG00000076176,protein_coding,26,26.6844773374,97.6987817133,106.6125173613
AL928650.2,ENSDARG00000096526,lincRNA,0,0,0,0
AL928650.4,ENSDARG00000113858,protein_coding,2,0.700351751,2.5641691226,8.2009628739
AL928650.3,ENSDARG00000096599,lincRNA,0,0,0,0
si:ch211-160d14.15,ENSDARG00000100771,protein_coding,0,0,0,0
ENSDARG00000079873,ENSDARG00000079873,protein_coding,0,0,0,0
AL928650.1,ENSDARG00000079332,lincRNA,0,0,0,0
fbxl18,ENSDARG00000007443,protein_coding,0,0,0,0
actb1,ENSDARG00000037746,protein_coding,340,283.0245017141,1036.2259924705,1394.1636885709
fscn1b,ENSDARG00000037747,protein_coding,10,6.3626243443,23.2952153822,41.0048143697
abcg2b,ENSDARG00000079361,protein_coding,0,0,0,0
ENSDARG00000012458,ENSDARG00000012458,protein_coding,15,16.8152954187,61.5651509972,61.5072215546
grin2ab,ENSDARG00000070543,protein_coding,4,1.2211717079,4.4710258558,16.4019257479
CT573178.1,ENSDARG00000094298,antisense,0,0,0,0
socs1b,ENSDARG00000089873,protein_coding,0,0,0,0
CU467110.1,ENSDARG00000093438,lincRNA,0,0,0,0
si:ch73-191k20.3,ENSDARG00000094206,protein_coding,0,0,0,0
tlr2,ENSDARG00000037758,protein_coding,0,0,0,0
prkcba,ENSDARG00000008723,protein_coding,4,3.1821537891,11.6506890688,16.4019257479
BX004779.3,ENSDARG00000110570,protein_coding,0,0,0,0
cacng3a,ENSDARG00000058460,protein_coding,0,0,0,0
si:ch211-14k19.8,ENSDARG00000088975,protein_coding,3,1.8917758306,6.9262812079,12.3014443109
vap_1,ENSDARG00000100949,protein_coding,0,0,0,0
vap_2,ENSDARG00000093053,protein_coding,0,0,0,0
ndufab1a,ENSDARG00000058463,protein_coding,36,94.3415005714,345.4086641568,147.617331731
palb2,ENSDARG00000076716,protein_coding,0,0,0,0
rasd3,ENSDARG00000058464,protein_coding,0,0,0,0
plk1,ENSDARG00000058471,protein_coding,13,11.9458393581,43.7368113705,53.3062586807
BX004779.2,ENSDARG00000096584,antisense,0,0,0,0
ern2,ENSDARG00000058475,protein_coding,22,17.8742255389,65.4421683863,90.2105916134
BX004779.1,ENSDARG00000080404,snRNA,0,0,0,
chtf18,ENSDARG00000058480,protein_coding,5,3.0207286095,11.0596696836,20.5024071849
gng13a,ENSDARG00000024740,protein_coding,0,0,0,0
si:dkeyp-57d7.4,ENSDARG00000101597,protein_coding,1,1.4076701373,5.1538449011,4.100481437
zgc:136472,ENSDARG00000058445,protein_coding,11,15.6030606782,57.1268456934,45.1052958067
ubn1,ENSDARG00000063169,protein_coding,0,0,0,0
BX323038.1,ENSDARG00000092791,antisense,0,0,0,0
uncx4.1,ENSDARG00000037760,protein_coding,0,0,0,0
AL954703.1,ENSDARG00000117314,lincRNA,0,0,0,0
micall2b,ENSDARG00000017834,protein_coding,10,5.9873276868,21.9211571329,41.0048143697
si:ch73-12o23.1,ENSDARG00000074282,protein_coding,5,2.4950303511,9.1349522257,20.5024071849
elfn1b,ENSDARG00000074372,protein_coding,7,3.9327318664,14.3987497786,28.7033700588
ugt5b5,ENSDARG00000104203,protein_coding,0,0,0,0
ugt5b2_1,ENSDARG00000101495,protein_coding,6,4.7970254528,17.5631524148,24.6028886218
