Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,61,76.0711610744,286.3902429231,211.921190675
cep97,ENSDARG00000102407,protein_coding,2,1.6179958835,6.091378488,6.9482357598
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,3,3.6398055335,13.7030219629,10.4223536398
hikeshi,ENSDARG00000104071,protein_coding,6,10.1353704401,38.1573143022,20.8447072795
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,13,10.0659751109,37.8960570151,45.1635324389
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,17,9.3302362876,35.126171327,59.0600039586
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,6,7.1266949695,26.8303503551,20.8447072795
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,42,33.0932667395,124.5884585798,145.9129509566
prozb,ENSDARG00000076900,protein_coding,2,2.8290961597,10.6508895748,6.9482357598
pcid2,ENSDARG00000013802,protein_coding,5,4.89230085,18.4183757561,17.3705893996
cul4a,ENSDARG00000096578,protein_coding,6,6.0075448275,22.6170101549,20.8447072795
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,2,3.5991600223,13.5500010588,6.9482357598
grtp1a,ENSDARG00000029936,protein_coding,5,6.2353410717,23.4746100757,17.3705893996
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,5,7.2152402058,27.1637025926,17.3705893996
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,10,5.694933828,21.4401023909,34.7411787992
grk1a,ENSDARG00000058803,protein_coding,4,2.1190320841,7.9776633452,13.8964715197
cenpe,ENSDARG00000063385,protein_coding,10,2.5371337033,9.5517187768,34.7411787992
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,13,9.6520666665,36.3377879119,45.1635324389
tpp2,ENSDARG00000078751,protein_coding,7,2.7366975497,10.303030281,24.3188251594
ENSDARG00000078878,ENSDARG00000078878,protein_coding,2,4.2632907407,16.0502988732,6.9482357598
zgc:92518,ENSDARG00000016343,protein_coding,8,10.6635162943,40.1456607051,27.7929430393
ercc5,ENSDARG00000023678,protein_coding,10,6.2937859792,23.6946415702,34.7411787992
blzf1,ENSDARG00000011299,protein_coding,3,2.117639816,7.9724217793,10.4223536398
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,7,4.8238902287,18.1608256653,24.3188251594
mrpl39,ENSDARG00000041570,protein_coding,2,1.6228840886,6.1097814442,6.9482357598
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,9,12.5410420231,47.2141087475,31.2670609193
appa,ENSDARG00000104279,protein_coding,207,73.1066069022,275.2293854108,719.1424011432
cyyr1,ENSDARG00000103783,protein_coding,2,1.467690255,5.5255127268,6.9482357598
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,2,1.3884966289,5.227367129,6.9482357598
n6amt1,ENSDARG00000115421,protein_coding,15,27.8088679892,104.6939253504,52.1117681988
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,1,0.9678822222,3.6438516361,3.4741178799
