Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,123,95.2386940288,367.3134144665,288.4924759176
cep97,ENSDARG00000102407,protein_coding,1,0.5023027164,1.9372643413,2.3454672839
nfkbiz,ENSDARG00000102097,protein_coding,2,1.3551203806,5.2263830274,4.6909345678
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,3,3.1465000347,12.1353162511,7.0364018516
tmem39a,ENSDARG00000102746,protein_coding,0,0,0,0
ildr1a,ENSDARG00000103929,protein_coding,8,3.8461002226,14.8335108914,18.7637382711
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,31,10.5638815981,40.7424257482,72.7094858004
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,1,0.7374881231,2.8443195635,2.3454672839
f7i,ENSDARG00000075827,protein_coding,5,2.7039238239,10.4284031019,11.7273364194
f10,ENSDARG00000088581,protein_coding,37,18.1013173982,69.8125564161,86.7822895037
prozb,ENSDARG00000076900,protein_coding,2,1.756571448,6.7746860967,4.6909345678
pcid2,ENSDARG00000013802,protein_coding,3,1.8225628617,7.0291995771,7.0364018516
cul4a,ENSDARG00000096578,protein_coding,24,14.9202163809,57.5437922511,56.2912148132
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,1,1.1173500961,4.3093585347,2.3454672839
grtp1a,ENSDARG00000029936,protein_coding,5,3.8714916272,14.9314396125,11.7273364194
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,1,0.8959812053,3.4555903898,2.3454672839
tmco3,ENSDARG00000075108,protein_coding,2,1.3354514662,5.1505246151,4.6909345678
tfdp1b,ENSDARG00000016304,protein_coding,4,1.4143822049,5.4549420519,9.3818691355
grk1a,ENSDARG00000058803,protein_coding,7,2.3024684672,8.8800834894,16.4182709872
cenpe,ENSDARG00000063385,protein_coding,7,1.1027054083,4.252877392,16.4182709872
gas6,ENSDARG00000007804,protein_coding,7,3.5414532056,13.6585584502,16.4182709872
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,20,9.2198757065,35.5589087108,46.9093456777
tpp2,ENSDARG00000078751,protein_coding,25,6.068577214,23.4050859282,58.6366820971
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,15,5.8616696605,22.6070917858,35.1820092582
blzf1,ENSDARG00000011299,protein_coding,4,1.7531090864,6.7613325762,9.3818691355
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,7,2.9951289619,11.5515133525,16.4182709872
mrpl39,ENSDARG00000041570,protein_coding,10,5.0382024725,19.4311710365,23.4546728388
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,4,4.1920377525,16.1677112033,9.3818691355
atp5pf,ENSDARG00000014313,protein_coding,12,10.3822257956,40.0418217156,28.1456074066
appa,ENSDARG00000104279,protein_coding,203,44.5143903665,171.6816141292,476.1298586282
cyyr1,ENSDARG00000103783,protein_coding,6,2.7338442925,10.5437993657,14.0728037033
adamts1,ENSDARG00000103519,protein_coding,4,1.9504620098,7.5224767404,9.3818691355
adamts5,ENSDARG00000100307,protein_coding,3,1.4222985232,5.485473444,7.0364018516
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,0,0,0,0
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,1,0.6009531598,2.3177360768,2.3454672839
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,454,135.4705145799,522.4781563556,1064.8421468827
atp1a1a.1,ENSDARG00000002791,protein_coding,285,88.7335038968,342.2244144176,668.4581759066
atp1a1a.2,ENSDARG00000007739,protein_coding,42,16.9232475441,65.2690159466,98.5096259231
atp1a1a.3,ENSDARG00000039131,protein_coding,31,12.6591969564,48.8235680453,72.7094858004
atp1a1a.5,ENSDARG00000040252,protein_coding,0,0,0,0
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,9,3.8009003269,14.6591854429,21.1092055549
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,51,11.7634710842,45.3689624158,119.618831478
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,96,30.1921587492,116.4441095435,225.1648592527
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,87,21.1571442365,81.5981673112,204.0556536978
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,14,9.2417734815,35.6433633183,32.8365419744
gpc5a,ENSDARG00000103647,protein_coding,7,5.7118116839,22.0291245463,16.4182709872
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,1,1.5352313173,5.9210288728,2.3454672839
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,7,2.4007229057,9.2590279263,16.4182709872
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,33,19.1666645564,73.9213517566,77.4004203681
ndfip2,ENSDARG00000033928,protein_coding,56,13.6457528447,52.6284838476,131.3461678974
tuba8l2,ENSDARG00000031164,protein_coding,29,23.9414383831,92.3365399896,68.0185512326
stk16,ENSDARG00000037777,protein_coding,1,0.6876886674,2.6522546858,2.3454672839
atic,ENSDARG00000016706,protein_coding,3,1.2180000134,4.6975417746,7.0364018516
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,375,54.6350885141,210.7147847461,879.550231456
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,46,11.2873527088,43.5326849661,107.8914950586
pard3ba_1,ENSDARG00000092671,protein_coding,3,1.1120722546,4.2890031318,7.0364018516
pard3ba_2,ENSDARG00000113935,protein_coding,6,14.7688119712,56.9598607799,14.0728037033
abcb6a,ENSDARG00000063297,protein_coding,6,2.7125367971,10.4616213293,14.0728037033
cnppd1,ENSDARG00000027078,protein_coding,17,4.4418277028,17.1310927414,39.872943826
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,14,6.7943340146,26.2041605189,32.8365419744
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,14,8.6913095422,33.5203523808,32.8365419744
gtf3c3,ENSDARG00000043247,protein_coding,0,0,0,0
LO018629.1,ENSDARG00000113848,protein_coding,1,0.6105794118,2.354862284,2.3454672839
hecw2b,ENSDARG00000063253,protein_coding,3,2.964702255,11.4341646455,7.0364018516
klf7a,ENSDARG00000073857,protein_coding,11,4.9578635682,19.1213226334,25.8001401227
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,3,4.2129979412,16.2485497593,7.0364018516
ube2f,ENSDARG00000025754,protein_coding,3,1.6923247544,6.5269015947,7.0364018516
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,3,0.8676236818,3.3462220402,7.0364018516
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,17,4.2735956756,16.4822610774,39.872943826
lancl1,ENSDARG00000013741,protein_coding,6,2.5689011837,9.9076522923,14.0728037033
mylz3,ENSDARG00000017441,protein_coding,1594,1485.0425471211,5727.4625001276,3738.674850509
pcnp,ENSDARG00000037713,protein_coding,4,3.9009240197,15.0449534809,9.3818691355
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,22,12.816835076,49.4315414803,51.6002802454
en1b,ENSDARG00000098730,protein_coding,2,1.6930406278,6.5296625513,4.6909345678
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
