Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,183,141.6382043599,502.5186740138,431.5740498789
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,1,1.0484011501,3.7196260582,2.3583281414
tmem39a,ENSDARG00000102746,protein_coding,6,2.5719696488,9.1250999924,14.1499688485
ildr1a,ENSDARG00000103929,protein_coding,6,2.8833865144,10.2299769644,14.1499688485
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,43,14.6470879451,51.9664538646,101.4081100808
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,0,0,0,0
f7,ENSDARG00000034862,protein_coding,0,0,0,0
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,42,20.5389743462,72.8702979589,99.0497819394
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,3,1.8218118346,6.4636124946,7.0749844242
cul4a,ENSDARG00000096578,protein_coding,14,8.6998731038,30.8663098064,33.0165939798
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,0,0,0,0
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,5,4.4780599829,15.8877244662,11.7916407071
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,0,0,0,0
grk1a,ENSDARG00000058803,protein_coding,1,0.3287885264,1.1665099472,2.3583281414
cenpe,ENSDARG00000063385,protein_coding,11,1.7321087368,6.1453545645,25.9416095556
gas6,ENSDARG00000007804,protein_coding,10,5.0571341028,17.9422235345,23.5832814141
pros1,ENSDARG00000068261,protein_coding,21,10.4573904111,37.1018115261,49.5248909697
rasa3,ENSDARG00000063371,protein_coding,15,6.9120573406,24.5233120908,35.3749221212
tpp2,ENSDARG00000078751,protein_coding,16,3.882288975,13.7739864514,37.7332502626
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,5,4.1363717832,14.6754477235,11.7916407071
ercc5,ENSDARG00000023678,protein_coding,13,5.0780203333,18.0163258637,30.6582658384
blzf1,ENSDARG00000011299,protein_coding,19,8.3238367264,29.5321690456,44.8082346869
trmt10c,ENSDARG00000041575,protein_coding,10,7.3272871588,25.9965073958,23.5832814141
txnl4b,ENSDARG00000058962,protein_coding,1,0.8334789143,2.9571027163,2.3583281414
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,13,5.5600902559,19.7266634056,30.6582658384
mrpl39,ENSDARG00000041570,protein_coding,12,6.0433516446,21.4412281543,28.299937697
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,7,7.3330430796,26.0169288471,16.5082969899
atp5pf,ENSDARG00000014313,protein_coding,10,8.6482896427,30.6832966669,23.5832814141
appa,ENSDARG00000104279,protein_coding,205,44.9344319356,159.4230261241,483.45726899
cyyr1,ENSDARG00000103783,protein_coding,7,3.1881707105,11.3113218655,16.5082969899
adamts1,ENSDARG00000103519,protein_coding,1,0.4874145698,1.7292998341,2.3583281414
adamts5,ENSDARG00000100307,protein_coding,0,0,0,0
gart,ENSDARG00000101089,protein_coding,12,5.1705315525,18.3445467375,28.299937697
n6amt1,ENSDARG00000115421,protein_coding,4,4.6024720031,16.3291263021,9.4333125657
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,0,0,0,0
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,2,2.8990570933,10.2855746653,4.7166562828
atp1a1a.4,ENSDARG00000001870,protein_coding,518,154.5039866218,548.1652272982,1221.6139772529
atp1a1a.1,ENSDARG00000002791,protein_coding,277,86.2072006593,305.8548247033,653.2568951719
atp1a1a.2,ENSDARG00000007739,protein_coding,59,23.7633372128,84.3100260998,139.1413603435
atp1a1a.3,ENSDARG00000039131,protein_coding,45,18.3686813073,65.1703077967,106.1247663637
atp1a1a.5,ENSDARG00000040252,protein_coding,9,3.1419100435,11.1471934854,21.2249532727
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,21,8.8651128588,31.4525645036,49.5248909697
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,1,0.4407026645,1.5635705043,2.3583281414
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,44,10.144694946,35.9923982064,103.7664382223
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,75,23.577904224,83.6521277589,176.8746106061
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,120,29.1702427176,103.4932047986,282.9993769698
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,3,1.786026245,6.3366486777,7.0749844242
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,1,0.6598546575,2.3411006165,2.3583281414
gpc5a,ENSDARG00000103647,protein_coding,0,0,0,0
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,20,6.8563818144,24.3257806994,47.1665628283
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,22,12.7725110074,45.3156358785,51.8832191111
ndfip2,ENSDARG00000033928,protein_coding,27,6.5764911595,23.3327556791,63.6748598182
tuba8l2,ENSDARG00000031164,protein_coding,46,37.9604258006,134.6799256918,108.4830945051
stk16,ENSDARG00000037777,protein_coding,3,2.0622158705,7.3165428032,7.0749844242
atic,ENSDARG00000016706,protein_coding,12,4.8699924391,17.2782629801,28.299937697
mnx2b,ENSDARG00000030350,protein_coding,2,2.3152192064,8.2141742119,4.7166562828
fn1b,ENSDARG00000006526,protein_coding,416,60.5835497837,214.9445853395,981.0645068286
cpo,ENSDARG00000077688,protein_coding,6,4.9790899673,17.6653304768,14.1499688485
nrp2a,ENSDARG00000096546,protein_coding,70,17.1693283803,60.9151194083,165.082969899
pard3ba_1,ENSDARG00000092671,protein_coding,22,8.1518360055,28.9219270945,51.8832191111
pard3ba_2,ENSDARG00000113935,protein_coding,0,0,0,0
abcb6a,ENSDARG00000063297,protein_coding,20,9.0380634558,32.0661765235,47.1665628283
cnppd1,ENSDARG00000027078,protein_coding,30,7.8352894413,27.7988504468,70.7498442424
prkag3a,ENSDARG00000017537,protein_coding,1,0.7400478706,2.625618394,2.3583281414
retreg2,ENSDARG00000063270,protein_coding,15,7.27664385,25.8168298256,35.3749221212
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,9,5.5849680624,19.8149274613,21.2249532727
gtf3c3,ENSDARG00000043247,protein_coding,5,2.27415802,8.0684930867,11.7916407071
LO018629.1,ENSDARG00000113848,protein_coding,0,0,0,0
hecw2b,ENSDARG00000063253,protein_coding,1,0.9878268614,3.5047143304,2.3583281414
klf7a,ENSDARG00000073857,protein_coding,0,0,0,0
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,3,4.2112618829,14.9411505665,7.0749844242
ube2f,ENSDARG00000025754,protein_coding,1,0.5638757983,2.0005768905,2.3583281414
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,0,0,0,0
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,2,0.502568782,1.7830655157,4.7166562828
lancl1,ENSDARG00000013741,protein_coding,8,3.4237901487,12.1472768833,18.8666251313
mylz3,ENSDARG00000017441,protein_coding,1912,1780.5717141611,6317.2965290736,4509.1234063852
pcnp,ENSDARG00000037713,protein_coding,1,0.9748291396,3.4585996682,2.3583281414
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,1,0.6540295551,2.3204337156,2.3583281414
arglu1b,ENSDARG00000018319,protein_coding,5,2.9117167312,10.3304898385,11.7916407071
en1b,ENSDARG00000098730,protein_coding,12,10.1540578394,36.025616848,28.299937697
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
BX908756.2,ENSDARG00000106375,rRNA,0,0,0,
radil,ENSDARG00000079779,protein_coding,0,0,0,0
mmd2b,ENSDARG00000089090,protein_coding,0,0,0,0
CR855320.4,ENSDARG00000109652,snoRNA,0,0,0,
CR855320.5,ENSDARG00000115102,snoRNA,0,0,0,
CR855320.6,ENSDARG00000115288,snoRNA,0,0,0,
si:dkey-79f11.10,ENSDARG00000093857,protein_coding,0,0,0,0
si:dkey-79f11.9,ENSDARG00000095309,protein_coding,0,0,0,0
si:dkey-79f11.8,ENSDARG00000095673,protein_coding,0,0,0,0
CR855320.1,ENSDARG00000099359,protein_coding,3,0.7059641413,2.504692613,7.0749844242
