Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,134,63.5430283428,264.3169125613,205.4250793082
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,1,0.4613492581,1.9190525647,1.5330229799
hikeshi,ENSDARG00000104071,protein_coding,16,10.2773526551,42.7502149951,24.5283676786
tmem39a,ENSDARG00000102746,protein_coding,4,1.0505297796,4.3698387555,6.1320919196
ildr1a,ENSDARG00000103929,protein_coding,17,5.0053485093,20.8205101138,26.0613906585
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,62,12.9392263696,53.8226844728,95.0474247546
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,2,0.569372499,2.3683917018,3.0660459598
f7,ENSDARG00000034862,protein_coding,8,3.6132649467,15.0299263333,12.2641838393
f7i,ENSDARG00000075827,protein_coding,10,3.311915428,13.7764170738,15.3302297991
f10,ENSDARG00000088581,protein_coding,18,5.3930662447,22.4332811361,27.5944136384
prozb,ENSDARG00000076900,protein_coding,6,3.2273187732,13.4245243928,9.1981378795
pcid2,ENSDARG00000013802,protein_coding,2,0.7441252605,3.0953024518,3.0660459598
cul4a,ENSDARG00000096578,protein_coding,56,21.3209571391,88.687771276,85.8492868751
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,6,4.1057765632,17.078603478,9.1981378795
grtp1a,ENSDARG00000029936,protein_coding,2,0.9484034081,3.9450285457,3.0660459598
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,5,2.7436183213,11.4124986303,7.6651148996
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,10,2.1655169257,9.0077977528,15.3302297991
grk1a,ENSDARG00000058803,protein_coding,16,3.223075093,13.4068721582,24.5283676786
cenpe,ENSDARG00000063385,protein_coding,93,8.97220532,37.3212557051,142.5711371318
gas6,ENSDARG00000007804,protein_coding,0,0,0,0
pros1,ENSDARG00000068261,protein_coding,1,0.3050969141,1.2690971218,1.5330229799
rasa3,ENSDARG00000063371,protein_coding,45,12.704640333,52.8468880944,68.986034096
tpp2,ENSDARG00000078751,protein_coding,59,8.7710921813,36.4846949481,90.4483558148
ENSDARG00000078878,ENSDARG00000078878,protein_coding,8,6.4845201276,26.9733499374,12.2641838393
zgc:92518,ENSDARG00000016343,protein_coding,0,0,0,0
ercc5,ENSDARG00000023678,protein_coding,15,3.5898485768,14.9325223731,22.9953446987
blzf1,ENSDARG00000011299,protein_coding,41,11.0049379038,45.7767167466,62.8539421764
trmt10c,ENSDARG00000041575,protein_coding,3,1.3467849496,5.6021572947,4.5990689397
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,32,8.3853704793,34.8802267311,49.0567353572
mrpl39,ENSDARG00000041570,protein_coding,1,0.3085534502,1.2834751103,1.5330229799
CU571081.1,ENSDARG00000113329,protein_coding,1,0.7360806631,3.0618397226,1.5330229799
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,1,0.6418299576,2.669789546,1.5330229799
atp5pf,ENSDARG00000014313,protein_coding,16,8.477816198,35.2647687898,24.5283676786
appa,ENSDARG00000104279,protein_coding,375,50.3605483284,209.4823774725,574.883617467
cyyr1,ENSDARG00000103783,protein_coding,13,3.6276106452,15.0895994527,19.9292987389
adamts1,ENSDARG00000103519,protein_coding,1,0.2986292164,1.2421937471,1.5330229799
adamts5,ENSDARG00000100307,protein_coding,11,3.1938681226,13.2853813125,16.863252779
gart,ENSDARG00000101089,protein_coding,4,1.0559606282,4.3924291982,6.1320919196
n6amt1,ENSDARG00000115421,protein_coding,3,2.1148823194,8.7971753894,4.5990689397
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,1,0.5990099238,2.4916730881,1.5330229799
runx1,ENSDARG00000087646,protein_coding,1,0.3680403316,1.5309198613,1.5330229799
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,0,0,0,0
atp1a1a.4,ENSDARG00000001870,protein_coding,599,109.4638049903,455.3313829514,918.2807649674
atp1a1a.1,ENSDARG00000002791,protein_coding,447,85.2324720251,354.5374597841,685.2612720207
atp1a1a.2,ENSDARG00000007739,protein_coding,20,4.9353641563,20.5293995295,30.6604595982
atp1a1a.3,ENSDARG00000039131,protein_coding,29,7.2526588755,30.1685401504,44.4576664175
atp1a1a.5,ENSDARG00000040252,protein_coding,25,5.3471828277,22.2424220688,38.3255744978
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,20,5.172836569,21.5172022293,30.6604595982
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,16,4.3201561723,17.9703481407,24.5283676786
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,111,15.6798925492,65.22290322,170.1655507702
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,110,21.1870459615,88.1307473202,168.6325277903
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,176,26.2123073915,109.0340882632,269.8120444645
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,3,1.3693567644,5.6960481991,4.5990689397
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,25,10.1069957457,42.0415894621,38.3255744978
gpc5a,ENSDARG00000103647,protein_coding,12,5.9966938428,24.944162144,18.3962757589
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,29,6.0911147934,25.3369204811,44.4576664175
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,42,14.9395213388,62.143216312,64.3869651563
ndfip2,ENSDARG00000033928,protein_coding,73,10.8939938144,45.3152278948,111.9106775336
tuba8l2,ENSDARG00000031164,protein_coding,67,33.8751973498,140.9090471359,102.7125396541
stk16,ENSDARG00000037777,protein_coding,15,6.3173933202,26.278160506,22.9953446987
atic,ENSDARG00000016706,protein_coding,11,2.7351019163,11.3770733455,16.863252779
mnx2b,ENSDARG00000030350,protein_coding,4,2.8369775558,11.8008405976,6.1320919196
fn1b,ENSDARG00000006526,protein_coding,603,53.80374252,223.8048685753,924.412856887
cpo,ENSDARG00000077688,protein_coding,0,0,0,0
nrp2a,ENSDARG00000096546,protein_coding,76,11.4209609605,47.5072280671,116.5097464733
pard3ba_1,ENSDARG00000092671,protein_coding,19,4.3134040527,17.94226167,29.1274366183
pard3ba_2,ENSDARG00000113935,protein_coding,2,3.0149429376,12.541114731,3.0660459598
abcb6a,ENSDARG00000063297,protein_coding,5,1.3843604474,5.7584583059,7.6651148996
cnppd1,ENSDARG00000027078,protein_coding,41,6.560718954,27.2903105712,62.8539421764
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,9,2.6749530101,11.1268748014,13.7972068192
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,3,1.1405996316,4.7444980346,4.5990689397
gtf3c3,ENSDARG00000043247,protein_coding,3,0.8359988432,3.4774646236,4.5990689397
LO018629.1,ENSDARG00000113848,protein_coding,3,1.1218071434,4.6663278153,4.5990689397
hecw2b,ENSDARG00000063253,protein_coding,11,6.6574406643,27.6926392691,16.863252779
klf7a,ENSDARG00000073857,protein_coding,7,1.9322117407,8.0373292719,10.7311608594
CU571320.1,ENSDARG00000107682,rRNA,0,0,0,
si:ch211-93g23.2,ENSDARG00000070558,protein_coding,2,1.7201042865,7.1550359834,3.0660459598
ube2f,ENSDARG00000025754,protein_coding,2,0.6909509819,2.8741159341,3.0660459598
AL929396.1,ENSDARG00000096530,lincRNA,0,0,0,0
CU302223.1,ENSDARG00000116636,rRNA,0,0,0,
erbb4a,ENSDARG00000063207,protein_coding,16,2.8339025747,11.788049745,24.5283676786
CU928069.1,ENSDARG00000095087,processed_transcript,0,0,0,
CU929161.1,ENSDARG00000096610,processed_transcript,0,0,0,
CABZ01075319.1,ENSDARG00000117465,lincRNA,0,0,0,0
CABZ01075316.1,ENSDARG00000102217,snRNA,0,0,0,
ENSDARG00000090408,ENSDARG00000090408,protein_coding,23,3.5410098605,14.729370288,35.259528538
lancl1,ENSDARG00000013741,protein_coding,8,2.0976881542,8.7256536383,12.2641838393
mylz3,ENSDARG00000017441,protein_coding,1756,1001.9126992704,4167.6085989881,2691.9883527257
pcnp,ENSDARG00000037713,protein_coding,4,2.3890337312,9.9375499769,6.1320919196
mxa,ENSDARG00000021688,protein_coding,0,0,0,0
mxb,ENSDARG00000004953,protein_coding,0,0,0,0
efnb2b,ENSDARG00000074050,protein_coding,0,0,0,0
arglu1b,ENSDARG00000018319,protein_coding,25,8.9197547607,37.1030796082,38.3255744978
en1b,ENSDARG00000098730,protein_coding,11,5.7027569143,23.7214866835,16.863252779
BX908756.1,ENSDARG00000096630,lincRNA,0,0,0,0
BX908756.3,ENSDARG00000117359,lincRNA,0,0,0,0
