Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,173,71.6189057378,266.1064230855,230.7811802841
cep97,ENSDARG00000102407,protein_coding,2,0.5371168544,1.9957055112,2.6679905235
nfkbiz,ENSDARG00000102097,protein_coding,0,0,0,0
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,0,0,0,0
hikeshi,ENSDARG00000104071,protein_coding,5,2.8038175416,10.4178338009,6.6699763088
tmem39a,ENSDARG00000102746,protein_coding,4,0.9171214177,3.4076463117,5.335981047
ildr1a,ENSDARG00000103929,protein_coding,4,1.0281674704,3.8202478111,5.335981047
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,1,0.9678306412,3.5960609484,1.3339952618
gpa33a,ENSDARG00000100223,protein_coding,55,10.0206934973,37.2327791933,73.3697393967
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,22,5.4677372881,20.3158648838,29.3478957587
f7,ENSDARG00000034862,protein_coding,2,0.7886027447,2.9301237357,2.6679905235
f7i,ENSDARG00000075827,protein_coding,0,0,0,0
f10,ENSDARG00000088581,protein_coding,37,9.6779515055,35.959290796,49.357824685
prozb,ENSDARG00000076900,protein_coding,18,8.4524300767,31.4057567748,24.0119147116
pcid2,ENSDARG00000013802,protein_coding,1,0.3248138354,1.2068747354,1.3339952618
cul4a,ENSDARG00000096578,protein_coding,15,4.9857258801,18.5249085667,20.0099289264
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,0,0,0,0
grtp1a,ENSDARG00000029936,protein_coding,25,10.3495528523,38.454685417,33.3498815439
adprhl1,ENSDARG00000041589,protein_coding,1,0.4637784022,1.7232099603,1.3339952618
dcun1d2b,ENSDARG00000041592,protein_coding,7,3.3532829268,12.4594213785,9.3379668323
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,3,0.5671543991,2.107312684,4.0019857853
grk1a,ENSDARG00000058803,protein_coding,5,0.8793037261,3.2671313103,6.6699763088
cenpe,ENSDARG00000063385,protein_coding,64,5.3903218426,20.0282209012,85.3756967525
gas6,ENSDARG00000007804,protein_coding,36,9.7377635847,36.1815279036,48.0238294233
pros1,ENSDARG00000068261,protein_coding,16,4.2616351461,15.8344849526,21.3439241881
rasa3,ENSDARG00000063371,protein_coding,9,2.2182517772,8.2421120492,12.0059573558
tpp2,ENSDARG00000078751,protein_coding,47,6.099833621,22.6644751074,62.6977773026
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,7,3.0974182866,11.508733519,9.3379668323
ercc5,ENSDARG00000023678,protein_coding,11,2.2982434119,8.5393280927,14.6739478793
blzf1,ENSDARG00000011299,protein_coding,32,7.4984618405,27.8612028272,42.6878483762
trmt10c,ENSDARG00000041575,protein_coding,1,0.3919182322,1.4562070983,1.3339952618
txnl4b,ENSDARG00000058962,protein_coding,3,1.3374209673,4.969306723,4.0019857853
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,18,4.1177810412,15.2999822132,24.0119147116
mrpl39,ENSDARG00000041570,protein_coding,9,2.4243280375,9.0078067487,12.0059573558
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,15,6.9386301807,25.7810984333,20.0099289264
appa,ENSDARG00000104279,protein_coding,504,59.0892103912,219.5512240541,672.3336119258
cyyr1,ENSDARG00000103783,protein_coding,13,3.1669348953,11.7670286701,17.3419384028
adamts1,ENSDARG00000103519,protein_coding,11,2.8677642574,10.6554335191,14.6739478793
adamts5,ENSDARG00000100307,protein_coding,3,0.760438361,2.8254764594,4.0019857853
gart,ENSDARG00000101089,protein_coding,3,0.691396946,2.5689469327,4.0019857853
n6amt1,ENSDARG00000115421,protein_coding,1,0.6154367408,2.286710025,1.3339952618
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,2,1.0458814994,3.8860658635,2.6679905235
runx1,ENSDARG00000087646,protein_coding,1,0.3213023345,1.193827441,1.3339952618
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,3,2.0187486299,7.5008403366,4.0019857853
clic6,ENSDARG00000099108,protein_coding,9,6.9778485252,25.9268176853,12.0059573558
atp1a1a.4,ENSDARG00000001870,protein_coding,1370,218.5660747337,812.1017175006,1827.5735086078
atp1a1a.1,ENSDARG00000002791,protein_coding,476,79.2360800252,294.4087125822,634.9817445966
atp1a1a.2,ENSDARG00000007739,protein_coding,79,17.0190285182,63.2357162779,105.3856256788
atp1a1a.3,ENSDARG00000039131,protein_coding,75,16.3749123641,60.8424453383,100.0496446318
atp1a1a.5,ENSDARG00000040252,protein_coding,41,7.6557430591,28.4455952033,54.6938057321
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,33,7.4512849082,27.6859127334,44.021843638
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,1,0.6273449275,2.3309559533,1.3339952618
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,0,0,0,0
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,62,7.6459289972,28.4091301823,82.707706229
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,117,19.6735191801,73.0987127571,156.0774456256
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,101,13.1320469268,48.7932899768,134.7335214375
