Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,144,66.3277019551,229.6376304003,190.4199593598
cep97,ENSDARG00000102407,protein_coding,0,0,0,0
nfkbiz,ENSDARG00000102097,protein_coding,2,0.806124305,2.7909375683,2.6447216578
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,12,5.3775000221,18.6178071325,15.8683299467
hikeshi,ENSDARG00000104071,protein_coding,12,7.4870696062,25.9214909054,15.8683299467
tmem39a,ENSDARG00000102746,protein_coding,2,0.5102085363,1.7664275384,2.6447216578
ildr1a,ENSDARG00000103929,protein_coding,8,2.2879405499,7.9212339776,10.5788866311
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,2,2.153675382,7.4563854436,2.6447216578
gpa33a,ENSDARG00000100223,protein_coding,70,14.1900527402,49.1283429165,92.5652580221
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,21,5.8070442311,20.1049612388,27.7695774066
f7,ENSDARG00000034862,protein_coding,2,0.8774233038,3.0377866622,2.6447216578
f7i,ENSDARG00000075827,protein_coding,5,1.6084908355,5.5688650911,6.6118041444
f10,ENSDARG00000088581,protein_coding,29,8.4397696991,29.219898439,38.3484640377
prozb,ENSDARG00000076900,protein_coding,0,0,0,0
pcid2,ENSDARG00000013802,protein_coding,0,0,0,0
cul4a,ENSDARG00000096578,protein_coding,49,18.1210808642,62.7382216974,64.7956806155
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,32,21.2697990822,73.6396123543,42.3155465244
grtp1a,ENSDARG00000029936,protein_coding,2,0.9212180827,3.1894115333,2.6447216578
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,0,0,0,0
tmco3,ENSDARG00000075108,protein_coding,5,1.9860595051,6.8760711611,6.6118041444
tfdp1b,ENSDARG00000016304,protein_coding,9,1.8930994976,6.5542280211,11.90124746
grk1a,ENSDARG00000058803,protein_coding,4,0.7826719707,2.7097416528,5.2894433156
cenpe,ENSDARG00000063385,protein_coding,44,4.1232368217,14.2753375349,58.1838764711
gas6,ENSDARG00000007804,protein_coding,18,5.4172653806,18.7554814742,23.80249492
pros1,ENSDARG00000068261,protein_coding,0,0,0,0
rasa3,ENSDARG00000063371,protein_coding,27,7.4042823818,25.6348676473,35.70374238
tpp2,ENSDARG00000078751,protein_coding,66,9.5304838,32.9961336197,87.2758147066
ENSDARG00000078878,ENSDARG00000078878,protein_coding,0,0,0,0
zgc:92518,ENSDARG00000016343,protein_coding,4,1.9693036681,6.8180596426,5.2894433156
ercc5,ENSDARG00000023678,protein_coding,16,3.7194112631,12.8772257105,21.1577732622
blzf1,ENSDARG00000011299,protein_coding,26,6.7787003399,23.4689976791,34.3813815511
trmt10c,ENSDARG00000041575,protein_coding,0,0,0,0
txnl4b,ENSDARG00000058962,protein_coding,0,0,0,0
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,37,9.4176674135,32.6055443653,48.9273506688
mrpl39,ENSDARG00000041570,protein_coding,0,0,0,0
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,0,0,0,0
atp5pf,ENSDARG00000014313,protein_coding,27,13.8962342496,48.1110940151,35.70374238
appa,ENSDARG00000104279,protein_coding,415,54.1348113044,187.4237976542,548.7797439884
cyyr1,ENSDARG00000103783,protein_coding,8,2.1683862794,7.5073170382,10.5788866311
adamts1,ENSDARG00000103519,protein_coding,0,0,0,0
adamts5,ENSDARG00000100307,protein_coding,6,1.6921735144,5.8585885628,7.9341649733
gart,ENSDARG00000101089,protein_coding,0,0,0,0
n6amt1,ENSDARG00000115421,protein_coding,4,2.7390142476,9.4829267851,5.2894433156
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,0,0,0,0
runx1,ENSDARG00000087646,protein_coding,6,2.1449442656,7.426156854,7.9341649733
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,0,0,0,0
clic6,ENSDARG00000099108,protein_coding,1,0.8626406285,2.9866065608,1.3223608289
atp1a1a.4,ENSDARG00000001870,protein_coding,873,154.9627482032,536.507028719,1154.421003619
atp1a1a.1,ENSDARG00000002791,protein_coding,696,128.9068955112,446.2972959243,920.3631369059
atp1a1a.2,ENSDARG00000007739,protein_coding,77,18.4564971687,63.8994892086,101.8217838244
atp1a1a.3,ENSDARG00000039131,protein_coding,22,5.3443055775,18.5028823971,29.0919382355
atp1a1a.5,ENSDARG00000040252,protein_coding,18,3.7396148714,12.9471739915,23.80249492
si:ch211-132g1.3,ENSDARG00000089477,protein_coding,31,7.788069239,26.9636021257,40.9931856955
si:ch211-132g1.6,ENSDARG00000093102,protein_coding,0,0,0,0
si:ch211-132g1.4,ENSDARG00000095102,protein_coding,0,0,0,0
si:ch211-132g1.1,ENSDARG00000040250,protein_coding,0,0,0,0
si:ch211-132g1.7,ENSDARG00000075505,protein_coding,5,1.311350592,4.5401157237,6.6118041444
slc5a3a,ENSDARG00000010376,protein_coding,0,0,0,0
oxgr1a.1,ENSDARG00000033684,protein_coding,0,0,0,0
oxgr1a.3,ENSDARG00000040247,protein_coding,0,0,0,0
oxgr1a.2,ENSDARG00000078743,protein_coding,0,0,0,0
mbnl2,ENSDARG00000018460,protein_coding,83,11.3885266935,39.428989797,109.7559487977
rap2ab,ENSDARG00000040246,protein_coding,0,0,0,0
kpnb3,ENSDARG00000040245,protein_coding,155,28.9987160843,100.3984195133,204.9659284776
CR352215.1,ENSDARG00000082290,snoRNA,0,0,0,
farp1,ENSDARG00000074381,protein_coding,174,25.1716208196,87.1483737257,230.0907842265
si:ch211-235f1.3,ENSDARG00000095179,protein_coding,0,0,0,0
CR352215.2,ENSDARG00000084484,rRNA,0,0,0,
ggact.3,ENSDARG00000070579,protein_coding,0,0,0,0
ggact.2,ENSDARG00000038248,protein_coding,0,0,0,0
ggact.1,ENSDARG00000070581,protein_coding,0,0,0,0
CU986306.1,ENSDARG00000096559,antisense,0,0,0,0
gpc6a,ENSDARG00000103156,protein_coding,20,7.8538285824,27.1912720037,26.4472165778
gpc5a,ENSDARG00000103647,protein_coding,3,1.456200694,5.0416110752,3.9670824867
dre-mir-92a-1,ENSDARG00000104805,miRNA,0,0,0,
dre-mir-19b,ENSDARG00000100273,miRNA,0,0,0,
dre-mir-20a,ENSDARG00000104910,miRNA,0,0,0,
dre-mir-19a,ENSDARG00000099103,miRNA,0,0,0,
dre-mir-18a,ENSDARG00000098078,miRNA,0,0,0,
dre-mir-17a-1,ENSDARG00000104155,miRNA,0,0,0,
CABZ01113467.1,ENSDARG00000117575,lincRNA,0,0,0,0
CABZ01063288.1,ENSDARG00000088916,rRNA,0,0,0,
slitrk6,ENSDARG00000098769,protein_coding,10,2.0401783503,7.0634396812,13.2236082889
FP009765.2,ENSDARG00000104115,rRNA,0,0,0,
FP009765.1,ENSDARG00000102013,lincRNA,0,0,0,0
FO744838.1,ENSDARG00000117775,lincRNA,0,0,0,0
FQ790365.1,ENSDARG00000082581,rRNA,0,0,0,
spry2,ENSDARG00000078308,protein_coding,24,8.2921659025,28.7088693354,31.7366598933
ndfip2,ENSDARG00000033928,protein_coding,70,10.1468596307,35.1301301403,92.5652580221
tuba8l2,ENSDARG00000031164,protein_coding,82,40.270797659,139.4242567757,108.4335879688
stk16,ENSDARG00000037777,protein_coding,8,3.272698467,11.3306310762,10.5788866311
atic,ENSDARG00000016706,protein_coding,24,5.7964409854,20.0682510235,31.7366598933
mnx2b,ENSDARG00000030350,protein_coding,0,0,0,0
fn1b,ENSDARG00000006526,protein_coding,673,58.3283358704,201.9424831504,889.9488378415
cpo,ENSDARG00000077688,protein_coding,4,1.9754309353,6.8392732694,5.2894433156
nrp2a,ENSDARG00000096546,protein_coding,81,11.8234282948,40.9346920937,107.1112271399
pard3ba_1,ENSDARG00000092671,protein_coding,18,3.9692494606,13.7422074597,23.80249492
pard3ba_2,ENSDARG00000113935,protein_coding,4,5.857043382,20.2780666861,5.2894433156
abcb6a,ENSDARG00000063297,protein_coding,28,7.5302008103,26.0708183691,37.0261032089
cnppd1,ENSDARG00000027078,protein_coding,50,7.771537194,26.906365413,66.1180414444
prkag3a,ENSDARG00000017537,protein_coding,0,0,0,0
retreg2,ENSDARG00000063270,protein_coding,30,8.6609244626,29.9855733282,39.6708248666
mdh1b,ENSDARG00000018008,protein_coding,0,0,0,0
fastkd2,ENSDARG00000074031,protein_coding,29,10.7097496368,37.0789497641,38.3484640377
gtf3c3,ENSDARG00000043247,protein_coding,12,3.2481420665,11.2456126984,15.8683299467
LO018629.1,ENSDARG00000113848,protein_coding,3,1.0896513203,3.7725556558,3.9670824867
