Name,Ensembl ID,Biotype,Total exon reads,RPKM,TPM,CPM
rpl24,ENSDARG00000099104,protein_coding,350,106.2800218098,372.8261615542,328.6893485148
cep97,ENSDARG00000102407,protein_coding,1,0.1969884656,0.691027836,0.9391124243
nfkbiz,ENSDARG00000102097,protein_coding,6,1.5943159914,5.592798169,5.634674546
CU651657.1,ENSDARG00000099319,protein_coding,0,0,0,0
eed,ENSDARG00000099640,protein_coding,10,2.9542708329,10.3634665864,9.3911242433
hikeshi,ENSDARG00000104071,protein_coding,5,2.0566091372,7.2145044515,4.6955621216
tmem39a,ENSDARG00000102746,protein_coding,3,0.5045336205,1.7698842164,2.817337273
ildr1a,ENSDARG00000103929,protein_coding,35,6.5989361289,23.1488099588,32.8689348515
si:zfos-1011f11.2,ENSDARG00000101073,protein_coding,0,0,0,0
gpa33a,ENSDARG00000100223,protein_coding,88,11.7603371844,41.2548030794,82.6418933409
FP067451.1,ENSDARG00000096573,antisense,0,0,0,0
f7l,ENSDARG00000100782,protein_coding,20,3.6460025401,12.7900343725,18.7822484866
f7,ENSDARG00000034862,protein_coding,11,3.1814344995,11.160347848,10.3302366676
f7i,ENSDARG00000075827,protein_coding,4,0.8483200073,2.9758734211,3.7564496973
f10,ENSDARG00000088581,protein_coding,105,20.1452670603,70.6688092803,98.6068045544
prozb,ENSDARG00000076900,protein_coding,18,6.1998845037,21.7489524583,16.9040236379
pcid2,ENSDARG00000013802,protein_coding,10,2.3825198748,8.3577865776,9.3911242433
cul4a,ENSDARG00000096578,protein_coding,68,16.5786080087,58.1571087636,63.8596448543
FO681286.1,ENSDARG00000109848,protein_coding,0,0,0,0
lamp1a,ENSDARG00000100181,protein_coding,10,4.3819209758,15.3716074745,9.3911242433
grtp1a,ENSDARG00000029936,protein_coding,17,5.1621724879,18.1086992755,15.9649112136
adprhl1,ENSDARG00000041589,protein_coding,0,0,0,0
dcun1d2b,ENSDARG00000041592,protein_coding,16,5.6220428691,19.7219065945,15.0257987892
tmco3,ENSDARG00000075108,protein_coding,0,0,0,0
tfdp1b,ENSDARG00000016304,protein_coding,6,0.8320191325,2.9186905896,5.634674546
grk1a,ENSDARG00000058803,protein_coding,16,2.0639107081,7.2401180767,15.0257987892
cenpe,ENSDARG00000063385,protein_coding,49,3.0271421491,10.6190963148,46.0165087921
gas6,ENSDARG00000007804,protein_coding,4,0.7936311938,2.7840272013,3.7564496973
pros1,ENSDARG00000068261,protein_coding,23,4.493514333,15.7630726088,21.5995857595
rasa3,ENSDARG00000063371,protein_coding,18,3.2541895512,11.415569725,16.9040236379
tpp2,ENSDARG00000078751,protein_coding,66,6.2829858183,22.0404686211,61.9814200056
ENSDARG00000078878,ENSDARG00000078878,protein_coding,17,8.8238325364,30.9536595751,15.9649112136
zgc:92518,ENSDARG00000016343,protein_coding,5,1.6228330165,5.6928347781,4.6955621216
ercc5,ENSDARG00000023678,protein_coding,16,2.4520274845,8.6016165551,15.0257987892
blzf1,ENSDARG00000011299,protein_coding,32,5.5001457504,19.2942962676,30.0515975785
trmt10c,ENSDARG00000041575,protein_coding,4,1.1498931088,4.0337800713,3.7564496973
txnl4b,ENSDARG00000058962,protein_coding,9,2.9430076754,10.32395587,8.452011819
si:ch73-41e3.7,ENSDARG00000089799,protein_coding,0,0,0,0
mrpl16,ENSDARG00000075325,protein_coding,30,5.0340092801,17.6591077529,28.1733727298
mrpl39,ENSDARG00000041570,protein_coding,33,6.5202586967,22.8728126023,30.9907100028
CU571081.1,ENSDARG00000113329,protein_coding,0,0,0,0
dre-mir-155,ENSDARG00000081781,miRNA,0,0,0,
jam2a,ENSDARG00000058996,protein_coding,8,3.287989722,11.5341394027,7.5128993946
atp5pf,ENSDARG00000014313,protein_coding,24,8.143211899,28.5660689876,22.5386981839
appa,ENSDARG00000104279,protein_coding,657,56.4995556349,198.1982323505,616.9968627835
cyyr1,ENSDARG00000103783,protein_coding,16,2.8590238498,10.0293438932,15.0257987892
adamts1,ENSDARG00000103519,protein_coding,7,1.3385999823,4.6957564061,6.5737869703
adamts5,ENSDARG00000100307,protein_coding,2,0.3718559805,1.304456242,1.8782248487
gart,ENSDARG00000101089,protein_coding,7,1.1833310344,4.1510790072,6.5737869703
n6amt1,ENSDARG00000115421,protein_coding,3,1.3542744552,4.7507418441,2.817337273
CU611053.1,ENSDARG00000115673,rRNA,0,0,0,
CR450787.2,ENSDARG00000116514,rRNA,0,0,0,
CR450787.1,ENSDARG00000103469,processed_transcript,0,0,0,
CZQB01066256.1,ENSDARG00000117321,lincRNA,2,0.767157426,2.6911582587,1.8782248487
runx1,ENSDARG00000087646,protein_coding,1,0.2356762903,0.8267432128,0.9391124243
dre-mir-459,ENSDARG00000080051,miRNA,0,0,0,
urp2,ENSDARG00000067781,protein_coding,1,0.4935861929,1.7314810684,0.9391124243
clic6,ENSDARG00000099108,protein_coding,5,2.8434856767,9.9748365894,4.6955621216
atp1a1a.4,ENSDARG00000001870,protein_coding,1613,188.7550438276,662.1453144808,1514.7883404411
atp1a1a.1,ENSDARG00000002791,protein_coding,918,112.0884136801,393.2017731599,862.1052055331
atp1a1a.2,ENSDARG00000007739,protein_coding,82,12.9575692811,45.4546464696,77.0072187949
atp1a1a.3,ENSDARG00000039131,protein_coding,120,19.2176809737,67.4148735519,112.6934909194
